baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ENSMUSG00000067879	2715.73104826901	-2.51339059046679	0.200855504102703	8.79638951998521e-38	1.11213852249863e-34	AC103620.3
ENSMUSG00000013663	6030.87712319178	-0.875804281001823	0.0700066521357275	7.05440381287272e-37	7.92797415170012e-34	Pten
ENSMUSG00000051615	4300.51471977962	-0.992669820838623	0.0793122659350331	6.98973767681849e-37	7.92797415170012e-34	Rap2a
ENSMUSG00000018736	2726.4613237904	-1.4168568649302	0.113146305042419	8.05875895158209e-37	8.58003341218706e-34	Ndel1
ENSMUSG00000000632	4680.17147021456	-1.8857988051721	0.153700863138881	6.13720985936235e-36	6.20748091225205e-33	Sez6
ENSMUSG00000020950	2811.95517455834	-1.91213970471116	0.158456895313312	6.08124186227413e-35	5.85797341104493e-32	Foxg1
ENSMUSG00000036882	11389.5076287148	-2.09976728564883	0.173911869682664	9.72448664361972e-35	8.94166546880833e-32	Arhgap33
ENSMUSG00000039809	6197.28050998548	-2.26799958376979	0.190641804138267	5.67904560918198e-34	4.99484407078879e-31	Gabbr2
ENSMUSG00000032564	1679.94654952678	-1.6430635573056	0.138668734780329	1.1207001060514e-33	9.44610101888077e-31	Cpne4
ENSMUSG00000046709	5945.19456224894	-1.05885158831769	0.0904378442772592	1.11876023775034e-32	9.05256033978061e-30	Mapk10
ENSMUSG00000046985	1688.01385576965	-1.60586362612383	0.139352469828503	5.42251743882433e-32	4.21892712576836e-29	Tapt1
ENSMUSG00000026090	1260.81236460988	-2.37987027116456	0.207318000609539	8.77681273085119e-32	6.57578313823662e-29	AC140321.1
ENSMUSG00000034574	5438.81974714361	-1.13417424985919	0.0998922525165066	7.17111875732721e-31	5.18087719078472e-28	Daam1
ENSMUSG00000037579	2154.64091597382	-1.99592893933493	0.17744846054211	9.1401804067264e-31	6.37574860164374e-28	Kcnh3
ENSMUSG00000029123	1370.5077369759	1.47389293212914	0.13194003139042	3.10112176402044e-30	2.09108640547898e-27	Stk32b
ENSMUSG00000019848	852.353857305122	-1.97251340038577	0.178986567005455	8.388972139489e-30	5.47421023902332e-27	Popdc3
ENSMUSG00000023961	794.920441383174	-1.04410878162464	0.0950276897792207	3.92135147170234e-29	2.47890684128334e-26	Enpp4
ENSMUSG00000060402	710.468413398459	-2.24844576632007	0.205931494339341	4.86950654088537e-29	2.98500750956273e-26	Chst8
ENSMUSG00000069670	2233.96233008267	-1.41985346798629	0.130335885105798	7.18677467185798e-29	4.27591955402986e-26	Nkain2
ENSMUSG00000028717	138.110205808063	-2.45956593900494	0.228021143824844	3.10057872421365e-28	1.79204591463194e-25	Tal1
ENSMUSG00000030905	8446.92472330747	-2.72197546364241	0.260966129448536	1.6732488585123e-27	9.40226421079037e-25	Crym
ENSMUSG00000032925	1477.57449768327	-3.08464911802054	0.301389635715885	2.48084511809451e-27	1.35635178091713e-24	Itgbl1
ENSMUSG00000032803	5206.53553429729	-0.978290322857361	0.0921653928553026	2.63025608912172e-27	1.40019606386429e-24	Cdv3
ENSMUSG00000042498	101.620791475551	-4.07743848299822	0.385985505231158	4.04630359311574e-27	2.09878654833688e-24	RP23-219K12.1
ENSMUSG00000068196	5807.99831165106	-1.22854214286637	0.116909506571866	6.51902118920563e-27	3.29683199091101e-24	Col8a1
ENSMUSG00000034796	5610.32003687984	-2.61231334949754	0.24947638224397	6.91885226982234e-27	3.41369420893259e-24	Cpne7
ENSMUSG00000097789	980.395603729004	-1.42366617802726	0.135916160594381	8.6329366075872e-27	4.15799225321146e-24	RP23-121N17.2
ENSMUSG00000048142	2742.36844168309	1.38475907198348	0.133283632936535	1.94435581796601e-26	9.14706368410101e-24	Nat8l
ENSMUSG00000051674	3068.41544080012	-1.0761941965916	0.104991627702786	1.01082859632448e-25	4.64728447160178e-23	Dcun1d4
ENSMUSG00000049583	7105.49061942662	-2.16625134805758	0.212408223357077	1.13589306761877e-25	5.10621796996889e-23	Grm5
ENSMUSG00000047935	688.562676825941	1.44059152352556	0.141414106933126	1.72707066306019e-25	7.59498096587926e-23	RP24-473D4.1
ENSMUSG00000021987	4038.10132250209	-1.2284027854023	0.120890803100003	1.92040324063341e-25	8.26549726697301e-23	Mtmr6
ENSMUSG00000024593	928.471868920062	-1.11871129584188	0.109944400551417	2.50620361361471e-25	1.05620818541275e-22	Megf10
ENSMUSG00000044816	302.379105238643	-2.41731929761773	0.239298253059538	2.60461924106784e-25	1.07528250260329e-22	AC101869.3
ENSMUSG00000044164	3055.69213662362	-1.17153870890857	0.116286151402431	5.88524624292328e-25	2.3810529249619e-22	Rnf182
ENSMUSG00000051223	11123.1327900079	-0.730062659551707	0.0719975546103469	6.21521980824018e-25	2.46524865688021e-22	Bzw1
ENSMUSG00000038702	1204.47793999283	-0.881207136614303	0.0878753396728391	1.50091289669533e-24	5.83883980524036e-22	Dsel
ENSMUSG00000056755	1621.20842226484	-1.85896771473487	0.187121176389996	1.6198146651564e-24	6.18249638895262e-22	Grm7
ENSMUSG00000007888	740.046569813991	-1.72906052272859	0.176288191347909	6.94170776243521e-24	2.60044085789448e-21	Crlf1
ENSMUSG00000029135	6031.0970232432	-1.73384221702146	0.178167691664429	7.3169505886589e-24	2.69117442650874e-21	Fosl2
ENSMUSG00000041920	2479.26089953793	0.819831168631166	0.0834466042779681	1.26154960534022e-23	4.55712267257632e-21	Slc16a6
ENSMUSG00000024427	1317.29752743741	-0.964385562543941	0.0984645657336069	1.31746866237017e-23	4.67562694229581e-21	Spry4
ENSMUSG00000001300	3944.08539699884	-1.17001702219394	0.11983235030306	1.59729376717105e-23	5.57097510622469e-21	Efnb2
ENSMUSG00000053963	4640.39411346528	-2.22104977201084	0.230546116692844	1.99141236363256e-23	6.82784418710561e-21	AC121838.2
ENSMUSG00000027805	15968.7598249054	-0.986279613442111	0.103497597581882	1.06010422822817e-22	3.57414140547129e-20	Pfn2
ENSMUSG00000111990	118.061858262772	-4.83797431255571	0.507756496477178	1.88589211100837e-22	6.25405106780135e-20	RP23-137I3.2
ENSMUSG00000027834	4800.25931907052	-1.58686877262973	0.168154072332653	2.82591184706973e-22	9.22022108941508e-20	Serpini1
ENSMUSG00000041654	2043.64422088091	-1.34238889845154	0.142978615290992	3.89477014876813e-22	1.25059214824493e-19	Slc39a11
ENSMUSG00000060534	1011.80124162424	-3.08735587829837	0.335284017246352	4.17852164133855e-22	1.32073928566621e-19	Dcc
ENSMUSG00000025037	3128.56108309987	-0.813664000933641	0.0867352491849515	9.15487833270911e-22	2.84913898142112e-19	Maoa
ENSMUSG00000025876	2837.91757041881	-1.78586737642949	0.19250169784588	1.03893568764746e-21	3.13681045155528e-19	Unc5a
ENSMUSG00000102697	2068.27023949946	-1.52306427364659	0.164158902293663	1.03339501539593e-21	3.13681045155528e-19	Pcdhac2
ENSMUSG00000021036	2399.36938002861	-1.15212157570979	0.124218408156123	1.50991216262318e-21	4.4917666378977e-19	Sptlc2
ENSMUSG00000038503	3221.8555073867	1.178269897369	0.12720974791489	1.53477114434479e-21	4.49954862013778e-19	Mesdc2
ENSMUSG00000038128	4384.23028591122	-1.7006764737417	0.184717388477759	1.88146320712001e-21	5.43715988811866e-19	Camk4
ENSMUSG00000028033	2527.38219372398	-2.43575495806889	0.266765483488983	1.99316300991598e-21	5.67883021515358e-19	Kcnq5
ENSMUSG00000029175	1175.37873849339	-0.864254322216633	0.0931253581165952	2.18218217404484e-21	6.13102266649348e-19	Slc35f6
ENSMUSG00000004151	1707.11366375647	-2.72907369878053	0.304498706858454	2.8116210821738e-21	7.79127162620462e-19	Etv1
ENSMUSG00000001741	269.280693815814	-2.0695668692149	0.226344190583155	3.12781783981311e-21	8.55035501102424e-19	Il16
ENSMUSG00000070639	3154.4401088805	-1.32913998728976	0.144732627836582	3.74632813759962e-21	1.01045962527337e-18	Lrrc8b
ENSMUSG00000004383	6492.64687158337	-1.5795273816781	0.175130562176134	6.3553481718607e-21	1.69160971274434e-18	Large
ENSMUSG00000020524	14711.961868306	-0.891979159623757	0.0963336698842005	6.79152509577365e-21	1.78423066444682e-18	Gria1
ENSMUSG00000000555	1766.88845643738	-0.902001067841709	0.0989144842020791	9.05225219102329e-21	2.34766678938731e-18	Itga5
ENSMUSG00000019699	7496.75994090922	-1.18370049119933	0.130019580848499	9.20226219595107e-21	2.35636154382144e-18	Akt3
ENSMUSG00000041794	604.040390214452	1.22068674120113	0.134866831055562	1.19116333088568e-20	3.0120053775608e-18	Myrip
ENSMUSG00000032571	1153.76618713914	0.902565372992015	0.0993882969117928	1.38976694993784e-20	3.45780597928403e-18	Pik3r4
ENSMUSG00000066232	5515.65838463287	-0.623580419405332	0.0684174871924093	1.4016515413579e-20	3.45780597928403e-18	Ipo7
ENSMUSG00000033361	747.878685480377	-0.949100239753149	0.105084711593298	1.77009895099154e-20	4.3141363469407e-18	Prrg3
ENSMUSG00000026109	3251.62654428065	-0.89634896660778	0.0990682264381657	1.81303381578876e-20	4.36617393566558e-18	Tmeff2
ENSMUSG00000058624	4218.37774180979	-2.32802708022724	0.264798242830664	2.28443431171351e-20	5.4366849049003e-18	Gda
ENSMUSG00000022861	1304.17556298986	-1.5580121187512	0.174172524573871	2.58435140051598e-20	6.07893540477182e-18	Dgkg
ENSMUSG00000025558	5594.47649592381	-1.94902283415164	0.220101108858261	2.82871215049798e-20	6.57724345889928e-18	Dock9
ENSMUSG00000028411	1229.50126753928	1.20738948170415	0.135166637641859	3.01447408394887e-20	6.92952230047745e-18	Aptx
ENSMUSG00000085601	221.316693656556	-1.83541872839746	0.206968323590688	3.88210220364196e-20	8.82371297499698e-18	AC145199.4
ENSMUSG00000051079	151.499444912938	4.27865760489206	0.506810054096686	4.35100160090928e-20	9.7796012649771e-18	Rgs13
ENSMUSG00000022536	8033.04923525011	-0.912927171671594	0.102123273376979	4.56576008500942e-20	1.01495341494127e-17	Glyr1
ENSMUSG00000042348	1586.1817730987	-1.05652636335917	0.118685619030639	5.42037979405986e-20	1.19183546580475e-17	Arl15
ENSMUSG00000028661	655.090337893445	-1.1822600338876	0.133597787602266	5.90543098670267e-20	1.28452648849471e-17	Epha8
ENSMUSG00000035891	1107.69283386329	-1.28852228309444	0.146553291561941	9.46461434804458e-20	2.01558481246273e-17	Cerk
ENSMUSG00000045648	154.727591304438	-2.18428338976276	0.248033008088004	9.4656462100924e-20	2.01558481246273e-17	Vwc2l
ENSMUSG00000090061	1520.9326358882	-2.42981109032041	0.280435209770936	9.67837078520094e-20	2.03941419389406e-17	Nwd2
ENSMUSG00000027313	788.836578549212	1.89618946660967	0.217743647575052	1.19522980818096e-19	2.49260863811263e-17	Chac1
ENSMUSG00000029916	1385.09650428688	-0.825814296014397	0.0934210146052858	1.34430140967611e-19	2.77488502207532e-17	Agk
ENSMUSG00000029672	1891.64610008155	-2.09265713951622	0.244118770753068	1.37837274284916e-19	2.81647497122179e-17	Fam3c
ENSMUSG00000024261	7166.06759689999	-1.79253552347991	0.205428086326892	1.4981382544184e-19	3.03058387486299e-17	Syt4
ENSMUSG00000032899	301.76880443286	-2.3433345184538	0.273979632580346	1.53177352517547e-19	3.06794521195787e-17	Styk1
ENSMUSG00000037681	76.5841539832438	-2.18134718234293	0.251770916887398	3.14399816581747e-19	6.23528812709034e-17	Esyt3
ENSMUSG00000090223	1014.26281027699	0.893951964849855	0.102821334476661	3.54151653748131e-19	6.95546971230188e-17	Pcp4
ENSMUSG00000032285	886.502808222144	-1.41106638091495	0.164343528050517	5.0076344614858e-19	9.74033053090349e-17	Dnaja4
ENSMUSG00000020723	3195.48813552592	0.886621763598179	0.102237510797161	5.63466301666493e-19	1.08540318822291e-16	Cacng4
ENSMUSG00000020848	2031.24329240657	-1.37486916900602	0.160706610170977	5.68751485252004e-19	1.08540318822291e-16	Doc2b
ENSMUSG00000056306	3636.87201050375	-2.4778417299975	0.300932034198477	6.08332354274395e-19	1.15008927052493e-16	Sertm1
ENSMUSG00000024067	1522.94386563604	0.923234139091344	0.106659283956894	7.26112611692365e-19	1.36004926128934e-16	Dpy30
ENSMUSG00000025860	2419.66039480138	-0.896327747163195	0.103870061663939	7.35603823706602e-19	1.36518621557439e-16	Xiap
ENSMUSG00000010066	964.085941154709	1.60631715998354	0.189270222428744	8.03773375713208e-19	1.47813923793659e-16	Cacna2d2
ENSMUSG00000024511	481.754625417276	-1.49673867059117	0.175364118283164	8.22300713525303e-19	1.49858748954084e-16	Rab27b
ENSMUSG00000029055	2832.37008954031	-1.47117601196907	0.172284651415284	9.46770867045125e-19	1.71002034548713e-16	Plch2
ENSMUSG00000022636	8170.90901247032	-1.40257268298557	0.164450032277751	1.02961688744819e-18	1.82702807159556e-16	Alcam
ENSMUSG00000025582	2113.84573952419	-2.30369141135649	0.274234338305524	1.02091444102241e-18	1.82702807159556e-16	Nptx1
ENSMUSG00000032846	1903.616871975	-1.30789594063974	0.153019023183773	1.05087066291824e-18	1.848527186102e-16	Zswim6
ENSMUSG00000036890	892.647620941323	-0.904658741937914	0.105457038205857	1.16994057533533e-18	2.0402351636602e-16	Gtdc1
ENSMUSG00000038760	391.343645270636	-2.56489134458432	0.307113235921781	1.29620906885955e-18	2.24111224392819e-16	Trhr
ENSMUSG00000028525	1822.43201444025	-1.21707665955273	0.142535681927034	1.32619961321047e-18	2.27353321827412e-16	Pde4b
ENSMUSG00000036053	2556.68652998159	-0.916808892788249	0.107292791762243	1.38799799199712e-18	2.35947994790839e-16	Fmnl2
ENSMUSG00000031967	2019.87762248084	0.872009456418372	0.101721257485729	1.67391110255722e-18	2.82179564113584e-16	Afg3l1
ENSMUSG00000015709	12648.7687133283	-0.719128007180577	0.0842162775076675	2.16383624572176e-18	3.593992692689e-16	Arnt2
ENSMUSG00000034707	7578.80053852361	-0.910240252667454	0.10720531592726	2.16751746753699e-18	3.593992692689e-16	Gns
ENSMUSG00000032570	4831.47297958608	-0.895042101872743	0.105309429199756	2.29568996921767e-18	3.77557011278896e-16	Atp2c1
ENSMUSG00000000605	7623.01584710754	-0.906023693737139	0.107023985795827	3.14457053277768e-18	5.1299610731903e-16	Clcn4
ENSMUSG00000074939	110.951155916171	-4.91816994057197	0.591537869254224	3.70829308136077e-18	6.00120485942776e-16	Chrm5
ENSMUSG00000039431	1301.27276248961	-1.59792397615265	0.19223119331152	3.83540768354237e-18	6.15765571669671e-16	Mtmr7
ENSMUSG00000018974	1457.10944788819	0.89400562790245	0.106441358998916	5.04585092887134e-18	8.03720617638885e-16	Sart3
ENSMUSG00000037169	1033.28841980188	-1.44744577286993	0.173524902982667	5.30138774436248e-18	8.37826349068036e-16	Mycn
ENSMUSG00000023043	565.530619157896	1.29806974361022	0.155734217816294	6.03360020564366e-18	9.46152702015237e-16	Krt18
ENSMUSG00000042988	689.359310251653	-1.59876836353819	0.192212210089413	6.27578614002623e-18	9.76560598666081e-16	Notum
ENSMUSG00000023800	1148.65849255434	-1.58243803496754	0.191820069207762	6.33188363095092e-18	9.7776850359165e-16	Tiam2
ENSMUSG00000034171	2552.855984602	-1.32791529256298	0.159438474628612	6.38451457341719e-18	9.78426858376184e-16	Faah
ENSMUSG00000032336	12806.2432900529	-0.515229479408488	0.0606644041218922	6.68008353105675e-18	1.01602563721614e-15	Nptn
ENSMUSG00000022197	1776.1419036418	-1.16032014272787	0.13931437482401	6.77729314926695e-18	1.02311838146658e-15	Pdzd2
ENSMUSG00000029482	5671.27863897451	-1.32787854522422	0.16083017174484	7.53930152014777e-18	1.1297224477857e-15	Aacs
ENSMUSG00000100891	340.094959669616	1.22171930508036	0.146992180307831	7.92004721095034e-18	1.17804878698761e-15	RP23-392G15.1
ENSMUSG00000056427	1828.19393143722	-1.5516953124177	0.187504314658497	8.00436585509735e-18	1.18190012323186e-15	Slit3
ENSMUSG00000054667	217.13685261571	3.37469184606818	0.435703301538324	8.14283812451916e-18	1.19363385812245e-15	Irs4
ENSMUSG00000032625	1304.42122478507	-1.64048393952442	0.198711067046282	8.2273950339314e-18	1.19735233195251e-15	Thsd7a
ENSMUSG00000030525	1334.52583003093	-2.51716026206834	0.314913426251552	1.05890353309452e-17	1.53003996935493e-15	Chrna7
ENSMUSG00000029026	300.700417682236	1.73508139751356	0.211458053558286	1.10756355031838e-17	1.58900021697805e-15	Trp73
ENSMUSG00000048540	400.75314602648	1.62012501135758	0.19665637255007	1.12142080156288e-17	1.5975508024518e-15	Nhlh2
ENSMUSG00000038990	2627.17163041536	-1.37013571028705	0.166775657218949	1.26612930840678e-17	1.79108599858467e-15	Cables2
ENSMUSG00000090799	93.2946029346789	2.57501564952407	0.313986673237078	1.40944665742354e-17	1.97997891895978e-15	Klhl33
ENSMUSG00000019647	3200.43046712712	-1.42065923903376	0.173594251840023	1.46404812183794e-17	2.04249858321792e-15	Sema6a
ENSMUSG00000017897	260.867961852936	1.21616721466247	0.147822909112194	1.71622099269385e-17	2.37790646994547e-15	Eya2
ENSMUSG00000040797	3112.94038614181	-2.34048184788325	0.290656566315424	2.09375325534612e-17	2.88126085730589e-15	Iqsec3
ENSMUSG00000059146	7450.5632767356	-1.8847757942504	0.23233650703146	2.53934050673915e-17	3.47083237235312e-15	Ntrk3
ENSMUSG00000049281	6938.65319291152	-1.62710235403787	0.20379668127605	2.64251891929311e-17	3.58761847103224e-15	Scn3b
ENSMUSG00000103310	499.527208165219	-1.63876326090969	0.202960005431093	3.2292056187765e-17	4.35490669748199e-15	Pcdha12
ENSMUSG00000022321	1427.23181372513	-1.32002213391404	0.162846124502677	3.99802952807008e-17	5.3560357167768e-15	Cdh10
ENSMUSG00000031012	4590.95760559731	-0.838771806952507	0.102696015418322	4.22086720104535e-17	5.61736332960174e-15	Cask
ENSMUSG00000048281	170.58208790029	1.99471218387572	0.249862405617939	4.34814986922568e-17	5.74893618984093e-15	Dleu7
ENSMUSG00000030110	842.042948668515	0.841756465062185	0.103217946466181	4.78763800715004e-17	6.28890449653495e-15	Ret
ENSMUSG00000071317	418.749479574206	-1.96165172175194	0.244329147701505	5.76765760374522e-17	7.52735133330078e-15	Bves
ENSMUSG00000032185	3561.9750320086	-0.756761615391837	0.0928677325939201	5.89020823955786e-17	7.63801426141128e-15	Carm1
ENSMUSG00000074622	483.598387523487	1.09015091205228	0.135072948616798	6.33712778799071e-17	8.16520751740535e-15	Mafb
ENSMUSG00000074607	625.677663259681	1.47524345191861	0.18502326016223	7.3510676932901e-17	9.41169293465603e-15	Tox2
ENSMUSG00000029211	2329.95246595471	-1.05079396508106	0.130517448970538	7.75901470552926e-17	9.87151625648751e-15	Gabra4
ENSMUSG00000111394	380.433039847673	-1.12867035198702	0.140601689025997	8.67433299979178e-17	1.09670676407992e-14	RP23-320D23.6
ENSMUSG00000021180	1051.99038621219	-1.31097321348495	0.164909449311471	9.05438126082582e-17	1.13764645046736e-14	Rps6ka5
ENSMUSG00000056536	1289.19682103452	-0.655728558578458	0.080727192859348	9.38683308563297e-17	1.17213732400784e-14	Pign
ENSMUSG00000030557	3024.45979141023	-1.08157141826765	0.135272304689081	1.03789461788351e-16	1.28807179295494e-14	Mef2a
ENSMUSG00000022887	2527.52691210684	-1.50330009522048	0.188918249651477	1.12871502318573e-16	1.39224245146489e-14	Masp1
ENSMUSG00000040701	356.184529264297	-1.49307257354518	0.188409699302231	1.14350791105351e-16	1.4019406989516e-14	Ap1g2
ENSMUSG00000027827	429.791930911888	-0.98813520708367	0.123344122835972	1.19885498408466e-16	1.46094201644871e-14	Kcnab1
ENSMUSG00000024811	7453.33661613894	-0.599269246451855	0.0738643634987417	1.23908404509684e-16	1.49599934718247e-14	Tnks2
ENSMUSG00000063531	1757.5677873295	-1.91384155726281	0.246084774706311	1.24241381346906e-16	1.49599934718247e-14	Sema3e
ENSMUSG00000049336	6484.21848621828	-1.85813662519208	0.235896980337659	1.28830871864393e-16	1.54208266683125e-14	Tenm2
ENSMUSG00000040258	151.572351900954	2.33913737230618	0.299339533307615	1.29782916068736e-16	1.54434035832615e-14	Nxph4
ENSMUSG00000079259	107.840781269647	-2.01879376519962	0.254293015734661	1.3169082748856e-16	1.55787938553571e-14	Trim71
ENSMUSG00000045441	367.588816516442	-1.83987764189718	0.233923622663199	1.49192510725463e-16	1.75466005782871e-14	Gprin3
ENSMUSG00000042363	2544.49947914872	-1.09145573269811	0.137727381582806	1.64772720906119e-16	1.92669790243346e-14	Lgalsl
ENSMUSG00000027221	3433.03269611373	-1.06182495319805	0.133834282834659	1.97417185636011e-16	2.28600822671261e-14	Chst1
ENSMUSG00000029767	15484.6208842919	-0.981212957236086	0.123784223624734	1.98891417223501e-16	2.28600822671261e-14	Calu
ENSMUSG00000031137	14920.3631122178	-1.32230596894894	0.167315974869461	1.98044406488253e-16	2.28600822671261e-14	Fgf13
ENSMUSG00000062257	9837.88642429363	-1.39915054663062	0.17709458157441	2.06767053487558e-16	2.36310210451967e-14	Opcml
ENSMUSG00000074776	67.5718126165975	-3.82363047888692	0.488757366800201	2.96636432343466e-16	3.37115639880673e-14	RP23-346B18.2
ENSMUSG00000041236	5415.75849701261	-0.540184687988669	0.0675032434500658	3.04586028870105e-16	3.44216244581752e-14	Vps41
ENSMUSG00000036800	1476.32559095382	-1.81101022570797	0.232277457129035	3.24648527163719e-16	3.64850836444159e-14	Fam135b
ENSMUSG00000023861	3097.76381559682	-0.699533338993059	0.0873166180815827	3.67911328310575e-16	4.11186644220698e-14	Mpc1
ENSMUSG00000034591	2156.73828596712	-0.742792274508701	0.093951387899477	4.2667751220571e-16	4.74245021670841e-14	Slc41a2
ENSMUSG00000033316	2263.34506699362	-1.42674026419133	0.183020119937834	4.5392779509616e-16	5.01776249562854e-14	Galnt9
ENSMUSG00000018076	2276.6000275909	-0.852508968732139	0.108621976332601	5.17503515940824e-16	5.68944490432985e-14	Med13l
ENSMUSG00000007655	4927.36063875582	-0.796090334968771	0.100884613652715	5.44767803238277e-16	5.95681507659844e-14	Cav1
ENSMUSG00000035045	458.793466177204	-0.920023218940859	0.117748594446201	6.3159287621074e-16	6.86908187788552e-14	Zc3h12b
ENSMUSG00000000560	3555.65431101856	-1.56959785783144	0.203543808910667	6.50578227096714e-16	7.03772564488739e-14	Gabra2
ENSMUSG00000030513	2609.54815203528	-0.998098666340808	0.128009477829738	6.63317020390543e-16	7.13736170504271e-14	Pcsk6
ENSMUSG00000025899	1334.93195964772	-0.762953887182218	0.0972850260048911	6.74487197350451e-16	7.21915424084776e-14	Alkbh8
ENSMUSG00000022519	1411.6418435409	-0.990979513237987	0.127130086249036	6.85716412706141e-16	7.30071437506975e-14	Srl
ENSMUSG00000047507	190.44049754237	1.92252116605443	0.252091633345606	9.17718173853542e-16	9.71964447061953e-14	Baiap3
ENSMUSG00000031618	1839.45744674496	-1.32732687340374	0.172258131715331	9.35671715912686e-16	9.85817871937381e-14	Nr3c2
ENSMUSG00000101445	79.5254025869042	-3.1970804015814	0.424746053641775	9.72352772697412e-16	1.01915669631585e-13	RP23-30A18.5
ENSMUSG00000042772	3280.51927335563	-0.590912025816718	0.0751984393198789	9.97935307944598e-16	1.04057903837172e-13	Smg7
ENSMUSG00000024423	3692.54040150093	-0.739560208522664	0.0948336280696735	1.01997265701318e-15	1.05810394249844e-13	Impact
ENSMUSG00000026065	33.223668856719	-4.9630477092906	0.629876646329912	1.1509215190633e-15	1.18785670454753e-13	Slc9a4
ENSMUSG00000028426	11231.2699884369	-0.428747803921125	0.0555995766600856	1.28383040391922e-15	1.31830483456254e-13	Rad23b
ENSMUSG00000075478	1717.87067979644	-1.87180773400761	0.24861542629712	1.39335435710549e-15	1.42354370150944e-13	Slitrk1
ENSMUSG00000029560	2511.00679984742	1.85688997491334	0.248168612442735	1.55714023864368e-15	1.58288391394588e-13	Snx8
ENSMUSG00000022516	2130.73844595104	1.11173014114761	0.147109321356279	1.71277578983122e-15	1.72376823146745e-13	Nudt16l1
ENSMUSG00000035954	3629.07228118865	-1.38418624378257	0.181644228267043	1.71064477953567e-15	1.72376823146745e-13	Dock4
ENSMUSG00000070287	230.510691475354	1.11980312008724	0.146031847228953	1.72972957787435e-15	1.7322128530109e-13	Slc35g2
ENSMUSG00000040021	1928.94589414802	-0.586856642129884	0.0754767916291184	1.80674674186277e-15	1.80042757838138e-13	Lats1
ENSMUSG00000021589	1818.43085519064	-0.569095431344877	0.0739385241569662	1.97183700191065e-15	1.95530836821816e-13	Rhobtb3
ENSMUSG00000078789	494.931315383205	-1.05295036639074	0.13768409837838	2.07495584781782e-15	2.04752594368325e-13	Dph1
ENSMUSG00000017776	6009.36835475252	-0.719335763910811	0.0934468059253314	2.26531372641712e-15	2.22451608600446e-13	Crk
ENSMUSG00000035722	1084.42377736629	-1.60431904786995	0.212933886242604	2.29785129473074e-15	2.24556685222744e-13	Abca7
ENSMUSG00000022754	835.118945362019	-2.88660579719763	0.405390086406131	2.33059580916677e-15	2.26661647229013e-13	Tmem45a
ENSMUSG00000018451	2539.73922225812	0.999491210445924	0.131012677923725	2.53402322678246e-15	2.45266774423839e-13	RP23-83I13.10
ENSMUSG00000036295	4637.72322180922	-0.858747166614377	0.112265203241712	2.64192115670644e-15	2.53286365303387e-13	Lrrn3
ENSMUSG00000079317	1152.20229673774	1.16805275660115	0.154349578050128	2.63099214092297e-15	2.53286365303387e-13	Trappc2
ENSMUSG00000025020	5372.27118637378	-2.06129587277989	0.27549276947892	2.66059884524737e-15	2.53873839813722e-13	Slit1
ENSMUSG00000040717	774.938310981702	-1.23333047984663	0.162542733223026	2.93582161937855e-15	2.78820354640417e-13	Il17rd
ENSMUSG00000026014	4060.02664956919	-1.54692123996137	0.205568316972445	3.58451028655489e-15	3.38836722367845e-13	Raph1
ENSMUSG00000052707	5039.57419592937	-0.867807148367931	0.114461019895346	4.32149146114951e-15	4.06602096593458e-13	Tnrc6a
