# maelstrom - GimmeMotifs version 0.16.1
# method: hypergeom with motif count
# motif table: /media/ia1014/2011CBA352BBC48B/ipek/K4me3_at_FOXG1_peaks_maelstrom.out/motif.nr.count.txt.gz
# activity values: -log10-transformed, BH-corrected hypergeometric p-values
	cluster_1	cluster_2	cluster_3
GM.5.0.Nuclear_receptor.0047	-0.0	-0.0	19.7910528141234
GM.5.0.C2H2_ZF.0280	-0.0	-0.0	29.385554099059735
GM.5.0.Homeodomain_POU.0011	-0.0	-0.0	27.98539724662248
GM.5.0.C2H2_ZF.0073	-0.0	-0.0	18.35007180862889
GM.5.0.Unknown.0049	-0.0	-0.0	17.26761511059993
GM.5.0.Mixed.0060	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0158	-0.0	-0.0	19.7910528141234
GM.5.0.Mixed.0009	-0.0	-0.0	32.20542203152918
GM.5.0.Unknown.0054	-0.0	-0.0	30.790269235601343
GM.5.0.C2H2_ZF.0076	-0.0	-0.0	25.15390263082617
GM.5.0.Rel.0021	-0.0	-0.0	23.01447002813742
GM.5.0.C2H2_ZF.0233	-0.0	-0.0	21.942559383010412
GM.5.0.Nuclear_receptor.0134	-0.0	-0.0	19.430834796074773
GM.5.0.Unknown.0059	-0.0	-0.0	24.08465986088629
GM.5.0.Nuclear_receptor.0065	-0.0	-0.0	20.868277751875013
GM.5.0.Pipsqueak.0001	-0.0	-0.0	-0.0
GM.5.0.Unknown.0129	-0.0	-0.0	23.373429109931852
GM.5.0.Nuclear_receptor.0016	-0.0	-0.0	22.299945000071816
GM.5.0.Grainyhead.0007	-0.0	-0.0	26.222095797922066
GM.5.0.CUT_Homeodomain.0006	-0.0	-0.0	26.572919028041586
GM.5.0.T-box.0018	-0.0	-0.0	18.70876182079304
GM.5.0.C2H2_ZF.0302	-0.0	-0.0	13.6460196919867
GM.5.0.C2H2_ZF.0289	-0.0	-0.0	21.2241807259141
GM.5.0.C2H2_ZF.0225	-0.0	-0.0	20.149622470247955
GM.5.0.Forkhead.0058	-0.0	-0.0	33.961830690980996
GM.5.0.Nuclear_receptor.0114	-0.0	-0.0	25.862721835464118
GM.5.0.C2H2_ZF.0293	-0.0	-0.0	29.385554099059735
GM.5.0.Ets.0029	-0.0	-0.0	19.430834796074773
GM.5.0.bZIP.0062	-0.0	-0.0	23.72864959694994
GM.5.0.C2H2_ZF.0235	-0.0	-0.0	29.039061601173845
GM.5.0.Mixed.0020	-0.0	-0.0	33.25852390335474
GM.5.0.Forkhead.0040	-0.0	-0.0	49.670498143672596
GM.5.0.Rel.0008	-0.0	-0.0	16.904986314284226
GM.5.0.Nuclear_receptor.0111	-0.0	-0.0	15.45830988818346
GM.5.0.C2H2_ZF.0203	-0.0	-0.0	28.338175773957808
GM.5.0.Unknown.0190	-0.0	-0.0	27.630046493741695
GM.5.0.EIN3.0001	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0010	-0.0	-0.0	32.55906267843769
GM.5.0.Nuclear_receptor.0085	-0.0	-0.0	27.98539724662248
GM.5.0.C2H2_ZF.0197	-0.0	-0.0	17.26761511059993
GM.5.0.Paired_box.0013	-0.0	-0.0	-0.0
GM.5.0.Mixed.0007	-0.0	-0.0	-0.0
GM.5.0.bHLH.0075	-0.0	-0.0	48.271900310568945
GM.5.0.Mixed.0047	-0.0	-0.0	57.145783505317745
GM.5.0.GCM.0004	-0.0	-0.0	25.15390263082617
GM.5.0.Mixed.0055	-0.0	-0.0	25.15390263082617
GM.5.0.Nuclear_receptor.0131	-0.0	-0.0	30.44577984700196
GM.5.0.Nuclear_receptor.0115	-0.0	-0.0	15.817887326603879
GM.5.0.Unknown.0141	-0.0	-0.0	29.736902306015526
GM.5.0.C2H2_ZF.0209	-0.0	-0.0	31.14476159274964
GM.5.0.Ets.0043	-0.0	-0.0	15.45830988818346
GM.5.0.Nuclear_receptor.0100	-0.0	-0.0	26.222095797922066
GM.5.0.Mixed.0065	-0.0	-0.0	18.70876182079304
GM.5.0.bHLH.0105	-0.0	-0.0	67.45120238727803
GM.5.0.C2H2_ZF.0083	-0.0	-0.0	25.15390263082617
GM.5.0.STAT.0025	-0.0	-0.0	26.222095797922066
GM.5.0.Unknown.0138	-0.0	-0.0	24.79824927591247
GM.5.0.C2H2_ZF.0039	-0.0	-0.0	15.45830988818346
GM.5.0.C2H2_ZF.0298	-0.0	-0.0	33.961830690980996
GM.5.0.Zinc_cluster.0001	-0.0	-0.0	25.50840518827671
GM.5.0.C2H2_ZF.0080	-0.0	-0.0	33.25852390335474
GM.5.0.Unknown.0105	-0.0	-0.0	21.581675260601916
GM.5.0.Nuclear_receptor.0118	-0.0	-0.0	23.373429109931852
GM.5.0.Unknown.0169	-0.0	-0.0	28.69440225005221
GM.5.0.C2H2_ZF.0147	-0.0	-0.0	20.50731571143003
GM.5.0.T-box.0012	-0.0	-0.0	37.448260222243704
GM.5.0.Prospero.0001	-0.0	-0.0	33.25852390335474
GM.5.0.C2H2_ZF.0146	-0.0	-0.0	24.08465986088629
GM.5.0.Homeodomain.0153	-0.0	-0.0	34.66174144770723
GM.5.0.Nuclear_receptor.0081	-0.0	-0.0	19.430834796074773
GM.5.0.Nuclear_receptor.0116	-0.0	-0.0	27.27908460443603
GM.5.0.Forkhead.0055	-0.0	-0.0	29.385554099059735
GM.5.0.Ets.0038	-0.0	-0.0	22.656360342848465
GM.5.0.Unknown.0015	-0.0	-0.0	27.98539724662248
GM.5.0.TEA.0005	-0.0	-0.0	30.790269235601343
GM.5.0.Paired_box.0018	-0.0	-0.0	33.25852390335474
GM.5.0.C2H2_ZF.0286	-0.0	-0.0	66.7451880576138
GM.5.0.HSF.0008	-0.0	-0.0	21.2241807259141
GM.5.0.STAT.0015	-0.0	-0.0	26.92886863878686
GM.5.0.Nuclear_receptor.0007	-0.0	-0.0	27.27908460443603
GM.5.0.C2H2_ZF.0276	-0.0	-0.0	37.448260222243704
GM.5.0.Mixed.0103	-0.0	-0.0	27.98539724662248
GM.5.0.C2H2_ZF.0307	-0.0	-0.0	26.222095797922066
GM.5.0.Forkhead.0042	-0.0	-0.0	61.744655636335985
GM.5.0.STAT.0016	-0.0	-0.0	33.60756509197031
GM.5.0.bZIP.0032	-0.0	-0.0	26.572919028041586
GM.5.0.Unknown.0062	-0.0	-0.0	14.733082155717502
GM.5.0.GATA.0025	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0123	-0.0	-0.0	23.01447002813742
GM.5.0.CSD.0001	-0.0	-0.0	23.72864959694994
GM.5.0.C2H2_ZF.0079	-0.0	-0.0	-0.0
GM.5.0.SMAD.0007	-0.0	-0.0	30.44577984700196
GM.5.0.C2H2_ZF.0256	-0.0	-0.0	24.441503788941827
GM.5.0.Nuclear_receptor.0099	-0.0	-0.0	30.790269235601343
GM.5.0.C2H2_ZF.0284	-0.0	-0.0	69.24854072150208
GM.5.0.Homeodomain.0149	-0.0	-0.0	21.2241807259141
GM.5.0.Sox.0001	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0108	-0.0	-0.0	28.69440225005221
GM.5.0.C2H2_ZF.0181	-0.0	-0.0	22.299945000071816
GM.5.0.Unknown.0042	-0.0	-0.0	22.299945000071816
GM.5.0.bHLH.0109	-0.0	-0.0	28.69440225005221
GM.5.0.Mixed.0017	-0.0	-0.0	28.69440225005221
GM.5.0.SAND.0006	-0.0	-0.0	20.868277751875013
GM.5.0.Unknown.0202	-0.0	-0.0	26.222095797922066
GM.5.0.Ets.0032	-0.0	-0.0	20.868277751875013
GM.5.0.Paired_box.0020	-0.0	-0.0	35.69676604048787
GM.5.0.Forkhead.0024	-0.0	-0.0	30.44577984700196
GM.5.0.Runt.0006	-0.0	-0.0	24.79824927591247
GM.5.0.RFX.0012	-0.0	-0.0	20.868277751875013
GM.5.0.C2H2_ZF.0132	-0.0	-0.0	23.373429109931852
GM.5.0.Nuclear_receptor.0056	-0.0	-0.0	28.69440225005221
GM.5.0.HSF.0009	-0.0	-0.0	25.50840518827671
GM.5.0.Unknown.0072	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0177	-0.0	-0.0	25.15390263082617
GM.5.0.Nuclear_receptor.0095	-0.0	-0.0	25.50840518827671
GM.5.0.Homeodomain.0053	-0.0	-0.0	27.630046493741695
GM.5.0.Unknown.0065	-0.0	-0.0	49.33192041188005
GM.5.0.Nuclear_receptor.0059	-0.0	-0.0	19.7910528141234
GM.5.0.C2H2_ZF.0216	-0.0	-0.0	34.66174144770723
GM.5.0.Unknown.0127	-0.0	-0.0	21.942559383010412
GM.5.0.bZIP.0084	-0.0	-0.0	20.50731571143003
GM.5.0.Mixed.0005	-0.0	-0.0	34.310038733403374
GM.5.0.C2H2_ZF.0154	-0.0	-0.0	24.08465986088629
GM.5.0.C2H2_ZF.0236	-0.0	-0.0	45.12794421445783
GM.5.0.C2H2_ZF.0178	-0.0	-0.0	30.44577984700196
GM.5.0.Forkhead.0057	-0.0	-0.0	31.4990639661498
GM.5.0.bHLH.0078	-0.0	-0.0	20.149622470247955
GM.5.0.Forkhead.0041	-0.0	-0.0	31.14476159274964
GM.5.0.Mixed.0109	-0.0	-0.0	23.373429109931852
GM.5.0.bZIP.0075	-0.0	-0.0	44.058509603878164
GM.5.0.C2H2_ZF.0283	-0.0	-0.0	19.7910528141234
GM.5.0.C2H2_ZF.0092	-0.0	-0.0	36.03195514080751
GM.5.0.C2H2_ZF.0219	-0.0	-0.0	27.27908460443603
GM.5.0.Mixed.0042	-0.0	-0.0	39.21265418079227
GM.5.0.C2H2_ZF.0107	-0.0	-0.0	17.26761511059993
GM.5.0.Mixed.0035	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0102	-0.0	-0.0	33.961830690980996
GM.5.0.GATA.0018	-0.0	-0.0	33.60756509197031
GM.5.0.bZIP.0069	-0.0	-0.0	32.90727246382537
GM.5.0.Homeodomain_POU.0018	-0.0	-0.0	22.299945000071816
GM.5.0.Mixed.0022	-0.0	-0.0	28.338175773957808
GM.5.0.RFX.0007	-0.0	-0.0	15.09569404455417
GM.5.0.bHLH.0088	-0.0	-0.0	32.20542203152918
GM.5.0.bZIP.0082	-0.0	-0.0	25.862721835464118
GM.5.0.Mixed.0105	-0.0	-0.0	42.69049518273922
GM.5.0.Nuclear_receptor.0050	-0.0	-0.0	17.625594611202867
GM.5.0.Grainyhead.0006	-0.0	-0.0	33.60756509197031
GM.5.0.C2H2_ZF.0106	-0.0	-0.0	78.54284411185918
GM.5.0.bZIP.0061	-0.0	-0.0	43.73070818581774
GM.5.0.Unknown.0193	-0.0	-0.0	19.7910528141234
GM.5.0.STAT.0008	-0.0	-0.0	28.69440225005221
GM.5.0.Mixed.0006	-0.0	-0.0	21.942559383010412
GM.5.0.CxxC.0001	-0.0	-0.0	41.988498675483044
GM.5.0.Homeodomain.0146	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0239	-0.0	-0.0	26.92886863878686
GM.5.0.Unknown.0185	-0.0	-0.0	23.72864959694994
GM.5.0.C2H2_ZF.0255	-0.0	-0.0	39.21265418079227
GM.5.0.SMAD.0018	-0.0	-0.0	35.00471865411917
GM.5.0.C2H2_ZF.0192	-0.0	-0.0	20.149622470247955
GM.5.0.Homeodomain.0184	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0194	-0.0	-0.0	17.26761511059993
GM.5.0.Nuclear_receptor.0082	-0.0	-0.0	18.35007180862889
GM.5.0.Mixed.0050	-0.0	-0.0	31.14476159274964
GM.5.0.Grainyhead.0008	-0.0	-0.0	35.00471865411917
GM.5.0.Unknown.0047	-0.0	-0.0	16.17974045222964
GM.5.0.C2H2_ZF.0012	-0.0	-0.0	74.23839471497341
GM.5.0.Mixed.0031	-0.0	-0.0	17.987441078280145
GM.5.0.Paired_box.0017	-0.0	-0.0	26.92886863878686
GM.5.0.GATA.0022	-0.0	-0.0	20.149622470247955
GM.5.0.Nuclear_receptor.0069	-0.0	-0.0	32.55906267843769
GM.5.0.C2H2_ZF.0114	-0.0	-0.0	29.736902306015526
GM.5.0.C2H2_ZF.0151	-0.0	-0.0	32.90727246382537
GM.5.0.Unknown.0017	-0.0	-0.0	41.988498675483044
GM.5.0.Grainyhead.0001	-0.0	-0.0	36.385710893611844
GM.5.0.C2H2_ZF.0087	-0.0	-0.0	-0.0
GM.5.0.Unknown.0044	-0.0	-0.0	40.576729508909885
GM.5.0.TEA.0006	-0.0	-0.0	33.25852390335474
GM.5.0.Homeodomain.0044	-0.0	-0.0	27.630046493741695
GM.5.0.ARID_BRIGHT.0003	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0165	-0.0	-0.0	28.69440225005221
GM.5.0.Rel.0007	-0.0	-0.0	31.854767416863474
GM.5.0.T-box.0014	-0.0	-0.0	37.08989030493092
GM.5.0.T-box.0025	-0.0	-0.0	49.670498143672596
GM.5.0.C2H2_ZF.0257	-0.0	-0.0	31.854767416863474
GM.5.0.p53.0009	-0.0	-0.0	37.448260222243704
GM.5.0.GATA.0016	-0.0	-0.0	35.69676604048787
GM.5.0.Homeodomain.0195	-0.0	-0.0	24.441503788941827
GM.5.0.Homeodomain.0189	-0.0	-0.0	44.41145602916837
GM.5.0.Unknown.0066	-0.0	-0.0	38.15084997599661
GM.5.0.T-box.0010	-0.0	-0.0	23.72864959694994
GM.5.0.TEA.0002	-0.0	-0.0	36.03195514080751
GM.5.0.CUT_Homeodomain.0010	-0.0	-0.0	26.92886863878686
GM.5.0.bHLH.0084	-0.0	-0.0	36.739239689192004
GM.5.0.Nuclear_receptor.0080	-0.0	-0.0	22.656360342848465
GM.5.0.Myb_SANT.0007	-0.0	-0.0	26.572919028041586
GM.5.0.Unknown.0005	-0.0	-0.0	50.37140904431794
GM.5.0.Homeodomain.0199	-0.0	-0.0	23.01447002813742
GM.5.0.Nuclear_receptor.0063	-0.0	-0.0	23.373429109931852
GM.5.0.Sox.0022	-0.0	-0.0	59.62481285161663
GM.5.0.Homeodomain.0132	-0.0	-0.0	26.92886863878686
GM.5.0.C2H2_ZF.0202	-0.0	-0.0	22.299945000071816
GM.5.0.bZIP.0070	-0.0	-0.0	30.089318066100343
GM.5.0.bZIP.0094	-0.0	-0.0	29.736902306015526
GM.5.0.C2H2_ZF.0278	-0.0	-0.0	24.79824927591247
GM.5.0.Unknown.0018	-0.0	-0.0	32.90727246382537
GM.5.0.STAT.0013	-0.0	-0.0	20.868277751875013
GM.5.0.SMAD.0009	-0.0	-0.0	28.338175773957808
GM.5.0.bHLH.0086	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0149	-0.0	-0.0	-0.0
GM.5.0.RFX.0014	-0.0	-0.0	35.69676604048787
GM.5.0.Paired_box.0010	-0.0	-0.0	35.69676604048787
GM.5.0.THAP_finger.0006	-0.0	-0.0	48.98412891879059
GM.5.0.ARID_BRIGHT.0005	-0.0	-0.0	-0.0
GM.5.0.Unknown.0077	-0.0	-0.0	71.74675771953058
GM.5.0.bHLH.0061	-0.0	-0.0	39.89199424175078
GM.5.0.C2H2_ZF.0249	-0.0	-0.0	29.385554099059735
GM.5.0.bZIP.0076	-0.0	-0.0	24.79824927591247
GM.5.0.C2H2_ZF.0157	-0.0	-0.0	33.60756509197031
GM.5.0.C2H2_ZF.0069	-0.0	-0.0	39.89199424175078
GM.5.0.MADS_box.0016	-0.0	-0.0	33.961830690980996
GM.5.0.C2H2_ZF.0240	-0.0	-0.0	21.942559383010412
GM.5.0.SMAD.0015	-0.0	-0.0	32.90727246382537
GM.5.0.Sox.0017	-0.0	-0.0	35.69676604048787
GM.5.0.Nuclear_receptor.0090	-0.0	-0.0	-0.0
GM.5.0.bZIP.0079	-0.0	-0.0	32.20542203152918
GM.5.0.C2H2_ZF.0226	-0.0	-0.0	31.854767416863474
GM.5.0.GATA.0028	-0.0	-0.0	31.854767416863474
GM.5.0.Ets.0018	-0.0	-0.0	-0.0
GM.5.0.Unknown.0103	-0.0	-0.0	40.925241086086636
GM.5.0.Forkhead.0048	-0.0	-0.0	29.039061601173845
GM.5.0.Unknown.0074	-0.0	-0.0	35.00471865411917
GM.5.0.HSF.0003	-0.0	-0.0	19.069004650585864
GM.5.0.Unknown.0034	-0.0	-0.0	29.736902306015526
GM.5.0.Homeodomain.0118	-0.0	-0.0	-0.0
GM.5.0.bHLH.0129	-0.0	-0.0	27.27908460443603
GM.5.0.Rel.0005	-0.0	-0.0	31.854767416863474
GM.5.0.T-box.0022	-0.0	-0.0	26.222095797922066
GM.5.0.T-box.0023	-0.0	-0.0	36.385710893611844
GM.5.0.Unknown.0098	-0.0	-0.0	24.441503788941827
GM.5.0.Homeodomain_POU.0004	-0.0	-0.0	36.385710893611844
GM.5.0.Mixed.0057	-0.0	-0.0	45.832422029375365
GM.5.0.bZIP.0091	-0.0	-0.0	29.039061601173845
GM.5.0.C2H2_ZF.0238	-0.0	-0.0	26.92886863878686
GM.5.0.bZIP.0102	-0.0	-0.0	37.08989030493092
GM.5.0.HSF.0006	-0.0	-0.0	25.862721835464118
GM.5.0.Paired_box.0011	-0.0	-0.0	26.572919028041586
GM.5.0.C2H2_ZF.0075	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0251	-0.0	-0.0	24.441503788941827
GM.5.0.Sox.0024	-0.0	-0.0	29.736902306015526
GM.5.0.Paired_box.0001	-0.0	-0.0	38.15084997599661
GM.5.0.C2H2_ZF.0282	-0.0	-0.0	21.942559383010412
GM.5.0.Nuclear_receptor.0112	-0.0	-0.0	21.581675260601916
GM.5.0.C2H2_ZF_Homeodomain.0003	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0056	-0.0	-0.0	59.973609791107336
GM.5.0.MADS_box.0011	-0.0	-0.0	63.50953442061783
GM.5.0.AT_hook.0002	-0.0	-0.0	39.21265418079227
GM.5.0.Nuclear_receptor.0145	-0.0	-0.0	31.14476159274964
GM.5.0.bHLH.0054	-0.0	-0.0	39.548153366317806
GM.5.0.C2H2_ZF.0277	-0.0	-0.0	25.50840518827671
GM.5.0.Nuclear_receptor.0133	-0.0	-0.0	37.798348889441115
GM.5.0.Unknown.0106	-0.0	-0.0	43.39091467243605
GM.5.0.Homeodomain.0185	-0.0	-0.0	27.27908460443603
GM.5.0.bZIP.0021	-0.0	-0.0	34.310038733403374
GM.5.0.C2H2_ZF.0310	-0.0	-0.0	29.385554099059735
GM.5.0.THAP_finger.0005	-0.0	-0.0	34.66174144770723
GM.5.0.Unknown.0019	-0.0	-0.0	89.17364257309595
GM.5.0.GATA.0006	-0.0	-0.0	30.44577984700196
GM.5.0.Homeodomain.0161	-0.0	-0.0	35.00471865411917
GM.5.0.Unknown.0001	-0.0	-0.0	46.17177902348479
GM.5.0.C2H2_ZF_Homeodomain.0002	-0.0	-0.0	-0.0
GM.5.0.GATA.0015	-0.0	-0.0	35.00471865411917
GM.5.0.MADS_box.0008	-0.0	-0.0	35.34666648725008
GM.5.0.C2H2_ZF.0196	-0.0	-0.0	37.448260222243704
GM.5.0.bZIP.0086	-0.0	-0.0	26.92886863878686
GM.5.0.C2H2_ZF.0115	-0.0	-0.0	61.03356756030587
GM.5.0.Nuclear_receptor.0147	-0.0	-0.0	32.55906267843769
GM.5.0.Unknown.0075	-0.0	-0.0	28.69440225005221
GM.5.0.C2H2_ZF.0253	-0.0	-0.0	21.2241807259141
GM.5.0.C2H2_ZF.0176	-0.0	-0.0	31.14476159274964
GM.5.0.p53.0002	-0.0	-0.0	30.790269235601343
GM.5.0.DM.0007	-0.0	-0.0	34.66174144770723
GM.5.0.Homeodomain.0125	-0.0	-0.0	36.739239689192004
GM.5.0.bZIP.0099	-0.0	-0.0	20.149622470247955
GM.5.0.C2H2_ZF.0124	-0.0	-0.0	20.868277751875013
GM.5.0.Homeodomain.0148	-0.0	-0.0	-0.0
GM.5.0.Sox.0035	-0.0	-0.0	29.039061601173845
GM.5.0.Myb_SANT.0002	-0.0	-0.0	43.036366820780295
GM.5.0.Rel.0013	-0.0	-0.0	33.961830690980996
GM.5.0.Mixed.0008	-0.0	-0.0	42.33108204178222
GM.5.0.GCM.0001	-0.0	-0.0	28.69440225005221
GM.5.0.bHLH.0059	-0.0	-0.0	26.222095797922066
GM.5.0.Homeodomain.0172	-0.0	-0.0	35.69676604048787
GM.5.0.Ets.0028	-0.0	-0.0	26.222095797922066
GM.5.0.Ets.0046	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0135	-0.0	-0.0	28.338175773957808
GM.5.0.Homeodomain.0192	-0.0	-0.0	43.39091467243605
GM.5.0.Unknown.0126	-0.0	-0.0	30.44577984700196
GM.5.0.C2H2_ZF.0185	-0.0	-0.0	18.35007180862889
GM.5.0.C2H2_ZF.0301	-0.0	-0.0	35.69676604048787
GM.5.0.Nuclear_receptor.0109	-0.0	-0.0	35.69676604048787
GM.5.0.Unknown.0070	-0.0	-0.0	24.08465986088629
GM.5.0.C2H2_ZF.0248	-0.0	-0.0	-0.0
GM.5.0.Forkhead.0027	-0.0	-0.0	30.44577984700196
GM.5.0.GATA.0021	-0.0	-0.0	39.21265418079227
GM.5.0.Mixed.0074	-0.0	-0.0	29.039061601173845
GM.5.0.Homeodomain.0098	-0.0	-0.0	53.56566111002455
GM.5.0.Mixed.0100	-0.0	-0.0	31.854767416863474
GM.5.0.bZIP.0083	-0.0	-0.0	82.73891186791506
GM.5.0.Myb_SANT.0017	-0.0	-0.0	26.92886863878686
GM.5.0.IRF.0012	-0.0	-0.0	26.92886863878686
GM.5.0.Mixed.0062	-0.0	-0.0	32.55906267843769
GM.5.0.Mixed.0061	-0.0	-0.0	24.441503788941827
GM.5.0.Nuclear_receptor.0079	-0.0	-0.0	39.548153366317806
GM.5.0.Paired_box.0002	-0.0	-0.0	34.310038733403374
GM.5.0.MADS_box.0019	-0.0	-0.0	28.338175773957808
GM.5.0.bZIP.0065	-0.0	-0.0	32.55906267843769
GM.5.0.bZIP.0067	-0.0	-0.0	26.92886863878686
GM.5.0.C2H2_ZF.0036	-0.0	-0.0	27.27908460443603
GM.5.0.Unknown.0060	-0.0	-0.0	31.854767416863474
GM.5.0.Unknown.0036	-0.0	-0.0	24.79824927591247
GM.5.0.Rel.0019	-0.0	-0.0	30.089318066100343
GM.5.0.Mixed.0056	-0.0	-0.0	31.854767416863474
GM.5.0.C2H2_ZF.0200	-0.0	-0.0	18.35007180862889
GM.5.0.C2H2_ZF.0131	-0.0	-0.0	22.656360342848465
GM.5.0.Homeodomain_POU.0025	-0.0	-0.0	35.34666648725008
GM.5.0.Unknown.0180	-0.0	-0.0	25.50840518827671
GM.5.0.THAP_finger.0004	-0.0	-0.0	28.69440225005221
GM.5.0.Unknown.0082	-0.0	-0.0	38.15084997599661
GM.5.0.TEA.0004	-0.0	-0.0	33.961830690980996
GM.5.0.Mixed.0013	-0.0	-0.0	23.373429109931852
GM.5.0.Unknown.0108	-0.0	-0.0	27.98539724662248
GM.5.0.Homeodomain.0187	-0.0	-0.0	23.373429109931852
GM.5.0.C2H2_ZF.0077	-0.0	-0.0	21.2241807259141
GM.5.0.DP_E2F.0001	-0.0	-0.0	24.441503788941827
GM.5.0.Unknown.0009	-0.0	-0.0	30.44577984700196
GM.5.0.Paired_box.0022	-0.0	-0.0	27.98539724662248
GM.5.0.bZIP.0027	-0.0	-0.0	22.299945000071816
GM.5.0.Homeodomain.0082	-0.0	-0.0	24.79824927591247
GM.5.0.C2H2_ZF.0195	-0.0	-0.0	33.961830690980996
GM.5.0.Rel.0024	-0.0	-0.0	40.925241086086636
GM.5.0.bHLH.0019	-0.0	-0.0	35.69676604048787
GM.5.0.SAND.0007	-0.0	-0.0	21.942559383010412
GM.5.0.Homeodomain_POU.0026	-0.0	-0.0	23.72864959694994
GM.5.0.C2H2_ZF.0134	-0.0	-0.0	26.222095797922066
GM.5.0.C2H2_ZF.0260	-0.0	-0.0	51.80815321042211
GM.5.0.MADS_box.0018	-0.0	-0.0	39.89199424175078
GM.5.0.p53.0004	-0.0	-0.0	35.00471865411917
GM.5.0.Ets.0021	-0.0	-0.0	23.01447002813742
GM.5.0.Unknown.0055	-0.0	-0.0	46.17177902348479
GM.5.0.T-box.0002	-0.0	-0.0	34.310038733403374
GM.5.0.Unknown.0100	-0.0	-0.0	35.34666648725008
GM.5.0.C2H2_ZF.0140	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0032	-0.0	-0.0	26.92886863878686
GM.5.0.Mixed.0072	-0.0	-0.0	21.2241807259141
