# maelstrom - GimmeMotifs version 0.16.1
# method: mwu with motif score
# motif table: /home/ia1014/gimmemotifs/output/Diff_NEUROD1_maelstrom.out/motif.nr.score.txt.gz
# activity values: BH-corrected -log10 Mann-Whitney U p-value
	cluster_1	cluster_2	cluster_3
GM.5.0.C2H2_ZF.0084	-0.0	0.5589047585979889	-0.0
GM.5.0.Mixed.0056	1.1944615292741836	-0.0	-0.0
GM.5.0.Grainyhead.0006	-0.0	0.0716129634840635	0.020510459426618617
GM.5.0.C2H2_ZF.0034	0.411275319780486	-0.0	-0.0
GM.5.0.C2H2_ZF.0080	-0.0	-0.0	0.30417346614237134
GM.5.0.Ets.0023	-0.0	-0.0	0.09839798779632192
GM.5.0.Nuclear_receptor.0115	-0.0	-0.0	0.15924372474490173
GM.5.0.Mixed.0091	0.14848320592469574	-0.0	0.0021059395720999484
GM.5.0.bHLH.0105	0.2051187832301746	-0.0	-0.0
GM.5.0.Unknown.0012	0.09834311209668208	-0.0	0.3543830702733457
GM.5.0.Unknown.0121	8.663577170503338	-0.0	-0.0
GM.5.0.MADS_box.0009	-0.0	1.887063064566034	-0.0
GM.5.0.Nuclear_receptor.0119	-0.0	1.4928195569509621	0.12211152451363981
GM.5.0.TBP.0006	0.06507396533221649	2.3966027555169376	-0.0
GM.5.0.Unknown.0115	-0.0	1.7196471812265188	1.9729732792296801
GM.5.0.Mixed.0050	0.5017486695752149	-0.0	-0.0
GM.5.0.GATA.0018	-0.0	0.6103238268167127	0.3425105124202492
GM.5.0.STAT.0015	1.4141808677775036	0.06152473158810426	-0.0
GM.5.0.Forkhead.0058	0.023165876406091714	0.5573584355529853	-0.0
GM.5.0.Nuclear_receptor.0148	-0.0	2.3966027555169376	2.0350990674366187
GM.5.0.Nuclear_receptor.0137	-0.0	-0.0	0.5498263976183604
GM.5.0.Nuclear_receptor.0135	0.016647729207936612	-0.0	0.0716129634840635
GM.5.0.Homeodomain_POU.0011	-0.0	0.17625001313801328	0.08441447382038135
GM.5.0.C2H2_ZF.0012	1.2884636327514878	0.38719282044502545	-0.0
GM.5.0.Homeodomain.0108	-0.0	0.35471995288745733	0.7009812404221136
GM.5.0.bZIP.0060	-0.0	1.2718769938947723	-0.0
GM.5.0.C2H2_ZF.0307	0.27921706021044684	-0.0	-0.0
GM.5.0.C2H2_ZF.0240	0.5424226266853374	0.20753313020531508	-0.0
GM.5.0.C2H2_ZF.0260	0.6033621032003684	0.5737457621148688	-0.0
GM.5.0.SAND.0008	-0.0	-0.0	0.20858596228011128
GM.5.0.Nuclear_receptor.0088	-0.0	-0.0	1.1211234864407
GM.5.0.bHLH.0019	0.2919680114426278	-0.0	-0.0
GM.5.0.Unknown.0089	0.44983160608134465	-0.0	-0.0
GM.5.0.C2H2_ZF.0274	-0.0	0.44902377298820795	-0.0
GM.5.0.C2H2_ZF.0218	-0.0	0.02119793898922239	-0.0
GM.5.0.C2H2_ZF.0293	-0.0	0.04788045418544605	-0.0
GM.5.0.bHLH.0089	-0.0	-0.0	1.7196471812265188
GM.5.0.Mixed.0047	-0.0	-0.0	0.43244736549405416
GM.5.0.C2H2_ZF.0203	-0.0	-0.0	0.1257080278647436
GM.5.0.Unknown.0185	0.3653388681260197	0.2974803416162788	-0.0
GM.5.0.bZIP.0094	0.6022831437991009	-0.0	-0.0
GM.5.0.Unknown.0062	0.20641561067702377	0.039867474214934966	-0.0
GM.5.0.Unknown.0193	-0.0	1.4125859744757832	-0.0
GM.5.0.Mixed.0061	0.20753313020531508	-0.0	-0.0
GM.5.0.SAND.0002	1.887063064566034	-0.0	-0.0
GM.5.0.Mixed.0053	0.7356111154084476	-0.0	-0.0
GM.5.0.Homeodomain.0125	-0.0	3.074771476030344	-0.0
GM.5.0.C2H2_ZF.0283	-0.0	-0.0	0.6823580769112774
GM.5.0.C2H2_ZF.0094	-0.0	0.014519730644685596	-0.0
GM.5.0.E2F.0015	-0.0	0.49406001297254964	-0.0
GM.5.0.C2H2_ZF.0159	1.9656989014182502	-0.0	-0.0
GM.5.0.Myb_SANT.0006	-0.0	0.3699176173839178	0.36836304464842984
GM.5.0.Unknown.0138	-0.0	0.06126781484752829	0.20102270314839468
GM.5.0.CxxC.0001	6.934903552425786	0.5010995688384542	-0.0
GM.5.0.E2F.0012	6.934903552425786	0.594724326936304	-0.0
GM.5.0.Unknown.0200	0.5573584355529853	-0.0	-0.0
GM.5.0.Nuclear_receptor.0049	-0.0	-0.0	3.1192916048590638
GM.5.0.Nuclear_receptor.0100	0.31673995369031627	-0.0	-0.0
GM.5.0.Unknown.0176	2.877450619260679	-0.0	-0.0
GM.5.0.Unknown.0103	-0.0	2.743786625437384e-06	0.7131749682583771
GM.5.0.Mixed.0084	1.4741862624754385	0.05811473304057325	-0.0
GM.5.0.Homeodomain.0194	-0.0	2.101007167884285	2.609745138430381
GM.5.0.Nuclear_receptor.0085	-0.0	-0.0	1.0018751219538535
GM.5.0.C2H2_ZF.0225	-0.0	-0.0	0.43628408731070234
GM.5.0.C2H2_ZF.0134	-0.0	-0.0	0.702913638957631
GM.5.0.bHLH.0070	-0.0	-0.0	0.7819510080694415
GM.5.0.Nuclear_receptor.0133	-0.0	1.5468231236962333	-0.0
GM.5.0.Homeodomain.0082	2.2378566636691386	-0.0	-0.0
GM.5.0.Mixed.0024	0.005989335588800067	0.5138216890815698	-0.0
GM.5.0.bHLH.0078	-0.0	-0.0	0.09834311209668208
GM.5.0.Nuclear_receptor.0041	-0.0	-0.0	1.3449807255895037
GM.5.0.Mixed.0034	-0.0	-0.0	0.07963083410868921
GM.5.0.Homeodomain_POU.0002	-0.0	0.014604956636948285	-0.0
GM.5.0.Myb_SANT.0016	1.1452810706296908	0.12148355263671627	-0.0
GM.5.0.Rel.0021	0.41182227138334865	-0.0	-0.0
GM.5.0.Homeodomain.0164	-0.0	0.12211152451363981	0.04872034718235113
GM.5.0.C2H2_ZF.0170	0.369212444897904	0.22264979102103163	-0.0
GM.5.0.bHLH.0122	0.4883657581533489	-0.0	-0.0
GM.5.0.Homeodomain.0148	-0.0	7.535974638118333	0.27667223837642435
GM.5.0.C2H2_ZF.0194	-0.0	-0.0	0.12145372941202288
GM.5.0.C2H2_ZF.0031	-0.0	1.4682682177038684	0.5953607278086414
GM.5.0.Unknown.0165	-0.0	-0.0	1.0129465237935802
GM.5.0.C2H2_ZF.0206	0.5607911148786162	-0.0	-0.0
GM.5.0.AT_hook.0003	0.7228980773986597	-0.0	-0.0
GM.5.0.bZIP.0061	0.14848320592469574	0.36036958659799334	-0.0
GM.5.0.C2H2_ZF.0046	-0.0	0.8617506150421141	0.09839798779632192
GM.5.0.Mixed.0055	-0.0	-0.0	0.4509105063014991
GM.5.0.Rel.0007	0.30029223226877333	-0.0	-0.0
GM.5.0.Nuclear_receptor.0079	0.002749059501785798	2.805703499191161	-0.0
GM.5.0.bHLH.0119	0.6115739936096706	0.4664205709757025	-0.0
GM.5.0.bZIP.0034	-0.0	-0.0	0.6717727885287139
GM.5.0.TEA.0006	0.002749059501785798	0.3947431940339353	-0.0
GM.5.0.Unknown.0127	3.1650910004095723	-0.0	-0.0
GM.5.0.Nuclear_receptor.0099	-0.0	0.7819510080694415	1.2743460424060524
GM.5.0.Ets.0038	-0.0	-0.0	0.43565689723987383
GM.5.0.Homeodomain.0192	0.369212444897904	1.4020150338699546	-0.0
GM.5.0.Mixed.0100	0.11621818037628882	0.5573584355529853	-0.0
GM.5.0.bZIP.0065	-0.0	0.41606047845255395	-0.0
GM.5.0.C2H2_ZF.0266	-0.0	0.08420678424537253	0.00021633974662317956
GM.5.0.Forkhead.0057	-0.0	-0.0	0.6102713880478483
GM.5.0.RFX.0011	0.5455135402958856	0.05255653350021385	-0.0
GM.5.0.Mixed.0062	0.04788045418544605	-0.0	-0.0
GM.5.0.IRF.0003	1.1821013980187791	-0.0	-0.0
GM.5.0.Paired_box.0002	0.12347692323445172	0.17488639276546417	-0.0
GM.5.0.Nuclear_receptor.0117	-0.0	1.4741862624754385	0.3792155629759675
GM.5.0.GATA.0020	-0.0	-0.0	1.7196471812265188
GM.5.0.Pipsqueak.0001	1.2720116681584661	0.20311054203236342	-0.0
GM.5.0.bZIP.0086	-0.0	-0.0	0.30616463166382457
GM.5.0.Mixed.0103	0.5674413369564729	-0.0	-0.0
GM.5.0.C2H2_ZF.0069	6.211417386065328	-0.0	-0.0
GM.5.0.Unknown.0077	0.26042276254399127	2.392012908277911	-0.0
GM.5.0.Sox.0017	-0.0	0.589886168281321	-0.0
GM.5.0.Myb_SANT.0010	0.3888226662951479	0.5804109422157677	-0.0
GM.5.0.C2H2_ZF.0216	-0.0	0.14848320592469574	1.166202253373836
GM.5.0.Unknown.0134	-0.0	0.46331132847277634	0.22142098167386784
GM.5.0.Forkhead.0011	9.299429265197206	-0.0	-0.0
GM.5.0.STAT.0002	0.23004256336594558	-0.0	0.12695764509001664
GM.5.0.p53.0011	-0.0	0.020462540395282836	0.395391436782066
GM.5.0.Homeodomain.0201	-0.0	3.9152045409977454	-0.0
GM.5.0.Nuclear_receptor.0132	-0.0	0.5270638699599024	0.6816358778815758
GM.5.0.bZIP.0067	0.29989966229732684	-0.0	-0.0
GM.5.0.bHLH.0109	0.03399913189703322	0.08226518509171218	-0.0
GM.5.0.Forkhead.0031	-0.0	0.07039849348778009	0.05255653350021385
GM.5.0.C2H2_ZF.0301	0.411275319780486	1.2211798574055868	-0.0
GM.5.0.C2H2_ZF.0039	0.30417346614237134	-0.0	-0.0
GM.5.0.C2H2_ZF.0209	0.5156096806408463	-0.0	-0.0
GM.5.0.Unknown.0040	-0.0	0.22651215712619818	-0.0
GM.5.0.Rel.0024	0.37886351529413265	-0.0	-0.0
GM.5.0.C2H2_ZF.0008	-0.0	-0.0	0.48055470481528184
GM.5.0.Nuclear_receptor.0050	-0.0	-0.0	1.8416948702620988
GM.5.0.C2H2_ZF.0064	-0.0	-0.0	3.3495981596680484
GM.5.0.Homeodomain.0195	-0.0	-0.0	0.8846125292913556
GM.5.0.Sox.0021	0.04922795183621067	2.840441779067296	-0.0
GM.5.0.Nuclear_receptor.0016	-0.0	-0.0	3.7898182685808006
GM.5.0.Unknown.0014	-0.0	1.0218689170528898	0.6742754432384068
GM.5.0.C2H2_ZF.0273	-0.0	-0.0	0.5513374777594351
GM.5.0.SAND.0007	-0.0	0.032981091862240755	0.12148355263671627
GM.5.0.GATA.0019	-0.0	0.20567586387453374	-0.0
GM.5.0.C2H2_ZF.0114	-0.0	0.5965904654864513	0.1507851520569009
GM.5.0.HSF.0002	-0.0	-0.0	1.053737078457644
GM.5.0.C2H2_ZF.0110	-0.0	0.3052210977782812	0.10000181845626116
GM.5.0.Unknown.0023	0.9977926958766397	-0.0	-0.0
GM.5.0.Homeodomain.0133	0.602460460530873	0.47145026420385644	-0.0
GM.5.0.Paired_box.0013	-0.0	0.20567586387453374	0.7688077971896947
GM.5.0.p53.0002	0.1311091063651573	0.5127845894586657	-0.0
GM.5.0.bHLH.0051	0.08878315884445814	-0.0	-0.0
GM.5.0.Nuclear_receptor.0111	-0.0	0.33226263099186054	1.2211798574055868
GM.5.0.Ets.0008	-0.0	-0.0	1.8854856349928455
GM.5.0.C2H2_ZF.0168	0.016647729207936612	0.2433427835648868	-0.0
GM.5.0.bHLH.0111	0.056710923921646256	0.43898506603500353	-0.0
GM.5.0.Unknown.0001	-0.0	-0.0	1.414573195388582
GM.5.0.Unknown.0183	-0.0	0.1826909824236048	0.17625001313801328
GM.5.0.C2H2_ZF.0150	0.8283637747134195	-0.0	-0.0
GM.5.0.C2H2_ZF.0211	-0.0	-0.0	0.3306792170209666
GM.5.0.Forkhead.0054	16.684613812127985	-0.0	-0.0
GM.5.0.RFX.0012	1.0691391421143646	-0.0	-0.0
GM.5.0.C2H2_ZF.0251	-0.0	0.6247722886019493	-0.0
GM.5.0.bHLH.0065	1.142616345306989	-0.0	0.024138634218638166
GM.5.0.C2H2_ZF.0217	-0.0	0.17488639276546417	0.03156326878981272
GM.5.0.C2H2_ZF.0213	0.3888226662951479	-0.0	-0.0
GM.5.0.Homeodomain_POU.0022	3.2397326157126374	-0.0	-0.0
GM.5.0.C2H2_ZF.0123	0.10418320653548832	3.6205577105899276	-0.0
GM.5.0.Nuclear_receptor.0116	-0.0	1.8854856349928455	0.008691444074482491
GM.5.0.ARID_BRIGHT.0003	1.4020150338699546	-0.0	-0.0
GM.5.0.C2H2_ZF.0249	-0.0	-0.0	0.7167043233902488
GM.5.0.Unknown.0108	-0.0	-0.0	0.702913638957631
GM.5.0.C2H2_ZF.0232	1.2211798574055868	-0.0	-0.0
GM.5.0.Nuclear_receptor.0082	-0.0	1.1211234864407	0.6197208140566389
GM.5.0.C2H2_ZF.0137	-0.0	-0.0	0.1695912258754887
GM.5.0.Myb_SANT.0007	0.8478640903681574	0.032981091862240755	-0.0
GM.5.0.Homeodomain.0135	-0.0	0.2974803416162788	-0.0
GM.5.0.Sox.0018	3.948254582711762	-0.0	-0.0
GM.5.0.C2H2_ZF.0035	-0.0	-0.0	0.8603755497606831
GM.5.0.Paired_box.0001	-0.0	4.11468250277497	-0.0
GM.5.0.GATA.0026	-0.0	-0.0	0.48055470481528184
GM.5.0.Nuclear_receptor.0109	-0.0	0.15590290684513375	0.7310226622551517
GM.5.0.Unknown.0122	-0.0	0.10085330515249949	0.38358568095668555
GM.5.0.Nuclear_receptor.0063	-0.0	-0.0	0.2051187832301746
GM.5.0.Paired_box.0015	0.1500709891522426	1.151903284466984	-0.0
GM.5.0.Ets.0033	-0.0	-0.0	0.5722382369181722
GM.5.0.IRF.0016	1.6169535936333375	-0.0	-0.0
GM.5.0.bZIP.0091	0.7167043233902488	0.011221500571492507	-0.0
GM.5.0.Nuclear_receptor.0142	-0.0	0.11804724778898913	0.09558960319527317
GM.5.0.Unknown.0021	-0.0	-0.0	0.5017486695752149
GM.5.0.THAP_finger.0006	-0.0	0.9816677712177198	-0.0
GM.5.0.C2H2_ZF.0060	0.22665513343027938	-0.0	-0.0
GM.5.0.AT_hook.0001	2.085393748120915	-0.0	-0.0
GM.5.0.C2H2_ZF.0157	0.04178561904277638	-0.0	0.21398872390218363
GM.5.0.Unknown.0140	0.3699176173839178	-0.0	-0.0
GM.5.0.C2H2_ZF.0059	-0.0	0.0021059395720999484	0.8372381821867461
GM.5.0.Homeodomain_POU.0026	0.2974803416162788	0.039867474214934966	-0.0
GM.5.0.Nuclear_receptor.0098	-0.0	0.19866871497638397	0.5703440137140767
GM.5.0.C2H2_ZF.0106	0.006681003520671407	-0.0	0.005989335588800067
GM.5.0.bZIP.0032	0.20025261920589793	-0.0	-0.0
GM.5.0.C2H2_ZF.0086	-0.0	-0.0	0.06783364152297736
