# maelstrom - GimmeMotifs version 0.16.1
# method: hypergeom with motif count
# motif table: /home/ia1014/gimmemotifs/output/Diff_NEUROD1_maelstrom.out/motif.nr.count.txt.gz
# activity values: -log10-transformed, BH-corrected hypergeometric p-values
	cluster_1	cluster_2	cluster_3
GM.5.0.Unknown.0206	-0.0	-0.0	0.10026682495708379
GM.5.0.Unknown.0123	-0.0	-0.0	0.4280411627489007
GM.5.0.T-box.0020	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0101	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0120	-0.0	-0.0	-0.0
GM.5.0.Mixed.0052	-0.0	-0.0	-0.0
GM.5.0.GATA.0021	-0.0	-0.0	-0.0
GM.5.0.SMAD.0001	-0.0	-0.0	-0.0
GM.5.0.Unknown.0116	-0.0	0.2901136639707102	-0.0
GM.5.0.T-box.0012	-0.0	-0.0	-0.0
GM.5.0.TEA.0002	-0.0	-0.0	-0.0
GM.5.0.Unknown.0169	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0161	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0107	-0.0	-0.0	0.781795449187498
GM.5.0.Prospero.0001	0.10391809332380945	-0.0	-0.0
GM.5.0.Mixed.0035	-0.0	-0.0	-0.0
GM.5.0.SAND.0006	-0.0	-0.0	-0.0
GM.5.0.STAT.0014	-0.0	-0.0	-0.0
GM.5.0.Unknown.0155	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0282	-0.0	-0.0	-0.0
GM.5.0.Mixed.0015	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0235	-0.0	0.24809483737472107	-0.0
GM.5.0.Runt.0006	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0077	-0.0	-0.0	-0.0
GM.5.0.Unknown.0049	-0.0	-0.0	0.10194806346033598
GM.5.0.Homeodomain.0196	-0.0	-0.0	-0.0
GM.5.0.Mixed.0032	-0.0	-0.0	-0.0
GM.5.0.bHLH.0055	-0.0	0.05587996451049037	-0.0
GM.5.0.Unknown.0107	-0.0	-0.0	-0.0
GM.5.0.bHLH.0115	0.14471330835218874	-0.0	-0.0
GM.5.0.bHLH.0083	-0.0	0.05195891552415768	-0.0
GM.5.0.bHLH.0054	-0.0	-0.0	-0.0
GM.5.0.Unknown.0022	-0.0	-0.0	-0.0
GM.5.0.Mixed.0031	-0.0	-0.0	-0.0
GM.5.0.T-box.0010	-0.0	-0.0	0.24809483737472107
GM.5.0.Ets.0032	-0.0	-0.0	-0.0
GM.5.0.Unknown.0105	-0.0	-0.0	-0.0
GM.5.0.Unknown.0173	-0.0	-0.0	-0.0
GM.5.0.Homeodomain_POU.0014	-0.0	-0.0	-0.0
GM.5.0.CUT_Homeodomain.0006	-0.0	-0.0	-0.0
GM.5.0.Ets.0029	-0.0	-0.0	-0.0
GM.5.0.Grainyhead.0007	-0.0	1.0738918255810415	-0.0
GM.5.0.Homeodomain.0159	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0172	-0.0	-0.0	-0.0
GM.5.0.Unknown.0082	-0.0	-0.0	-0.0
GM.5.0.SAND.0003	-0.0	-0.0	-0.0
GM.5.0.Unknown.0141	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0219	-0.0	-0.0	-0.0
GM.5.0.STAT.0025	0.36160162491010617	-0.0	-0.0
GM.5.0.C2H2_ZF.0277	-0.0	-0.0	0.10391809332380945
GM.5.0.bZIP.0080	0.07894139310236527	-0.0	-0.0
GM.5.0.Unknown.0042	-0.0	-0.0	-0.0
GM.5.0.p53.0010	-0.0	-0.0	-0.0
GM.5.0.SMAD.0014	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0030	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0118	-0.0	-0.0	-0.0
GM.5.0.Mixed.0042	-0.0	0.24809483737472107	-0.0
GM.5.0.Unknown.0059	-0.0	-0.0	-0.0
GM.5.0.RFX.0007	-0.0	-0.0	0.35953536573866
GM.5.0.Unknown.0005	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0303	-0.0	-0.0	-0.0
GM.5.0.Unknown.0129	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0097	-0.0	-0.0	-0.0
GM.5.0.STAT.0016	-0.0	-0.0	-0.0
GM.5.0.HSF.0006	-0.0	-0.0	-0.0
GM.5.0.bHLH.0075	-0.0	0.35953536573866	-0.0
GM.5.0.bZIP.0031	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0230	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0191	-0.0	-0.0	-0.0
GM.5.0.Mixed.0065	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0038	-0.0	-0.0	0.1342083354059816
GM.5.0.Nuclear_receptor.0083	-0.0	-0.0	-0.0
GM.5.0.bHLH.0093	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0257	-0.0	-0.0	-0.0
GM.5.0.Unknown.0054	-0.0	-0.0	-0.0
GM.5.0.bHLH.0079	-0.0	-0.0	0.10391809332380945
GM.5.0.C2H2_ZF.0181	-0.0	-0.0	0.14123559435787816
GM.5.0.Ets.0028	-0.0	0.35953536573866	-0.0
GM.5.0.p53.0009	-0.0	-0.0	-0.0
GM.5.0.T-box.0019	-0.0	-0.0	-0.0
GM.5.0.Unknown.0126	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0125	-0.0	-0.0	0.4280411627489007
GM.5.0.bZIP.0021	-0.0	-0.0	-0.0
GM.5.0.Sox.0020	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0132	-0.0	-0.0	-0.0
GM.5.0.RFX.0014	-0.0	-0.0	0.08634965434863802
GM.5.0.Homeodomain.0132	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0186	-0.0	-0.0	-0.0
GM.5.0.Unknown.0092	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0126	-0.0	-0.0	-0.0
GM.5.0.Homeodomain_Paired_box.0004	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0090	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0084	-0.0	-0.0	-0.0
GM.5.0.Mixed.0056	-0.0	-0.0	-0.0
GM.5.0.Grainyhead.0006	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0034	-0.0	0.23748067626380423	-0.0
GM.5.0.C2H2_ZF.0080	-0.0	-0.0	-0.0
GM.5.0.Ets.0023	-0.0	-0.0	0.018605781927503316
GM.5.0.Nuclear_receptor.0115	-0.0	-0.0	-0.0
GM.5.0.Mixed.0091	-0.0	-0.0	-0.0
GM.5.0.bHLH.0105	-0.0	-0.0	0.35288654957598714
GM.5.0.Unknown.0012	-0.0	0.12571773430791416	-0.0
GM.5.0.Unknown.0121	-0.0	-0.0	-0.0
GM.5.0.MADS_box.0009	-0.0	0.23972844467136092	-0.0
GM.5.0.Nuclear_receptor.0119	-0.0	-0.0	-0.0
GM.5.0.TBP.0006	-0.0	-0.0	-0.0
GM.5.0.Unknown.0115	-0.0	-0.0	-0.0
GM.5.0.Mixed.0050	0.06069782209053225	-0.0	-0.0
GM.5.0.GATA.0018	-0.0	-0.0	-0.0
GM.5.0.STAT.0015	-0.0	-0.0	-0.0
GM.5.0.Forkhead.0058	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0148	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0137	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0135	-0.0	-0.0	-0.0
GM.5.0.Homeodomain_POU.0011	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0012	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0108	-0.0	0.4280411627489007	-0.0
GM.5.0.bZIP.0060	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0307	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0240	0.4190800499005061	-0.0	-0.0
GM.5.0.C2H2_ZF.0260	-0.0	-0.0	-0.0
GM.5.0.SAND.0008	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0088	-0.0	-0.0	0.10194806346033598
GM.5.0.bHLH.0019	-0.0	-0.0	-0.0
GM.5.0.Unknown.0089	-0.0	1.6380885974045218	-0.0
GM.5.0.C2H2_ZF.0274	-0.0	0.35953536573866	-0.0
GM.5.0.C2H2_ZF.0218	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0293	-0.0	-0.0	-0.0
GM.5.0.bHLH.0089	-0.0	-0.0	-0.0
GM.5.0.Mixed.0047	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0203	-0.0	-0.0	-0.0
GM.5.0.Unknown.0185	0.781795449187498	-0.0	-0.0
GM.5.0.bZIP.0094	-0.0	-0.0	0.18070384040890253
GM.5.0.Unknown.0062	-0.0	0.2901136639707102	-0.0
GM.5.0.Unknown.0193	-0.0	-0.0	-0.0
GM.5.0.Mixed.0061	-0.0	-0.0	-0.0
GM.5.0.SAND.0002	0.09030096975865845	-0.0	-0.0
GM.5.0.Mixed.0053	0.8748736068064904	-0.0	-0.0
GM.5.0.Homeodomain.0125	-0.0	0.12571773430791416	-0.0
GM.5.0.C2H2_ZF.0283	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0094	-0.0	-0.0	-0.0
GM.5.0.E2F.0015	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0159	-0.0	-0.0	-0.0
GM.5.0.Myb_SANT.0006	-0.0	-0.0	-0.0
GM.5.0.Unknown.0138	-0.0	-0.0	-0.0
GM.5.0.CxxC.0001	-0.0	-0.0	-0.0
GM.5.0.E2F.0012	-0.0	-0.0	-0.0
GM.5.0.Unknown.0200	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0049	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0100	-0.0	-0.0	-0.0
GM.5.0.Unknown.0176	-0.0	-0.0	-0.0
GM.5.0.Unknown.0103	-0.0	-0.0	-0.0
GM.5.0.Mixed.0084	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0194	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0085	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0225	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0134	-0.0	-0.0	-0.0
GM.5.0.bHLH.0070	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0133	-0.0	0.014184664001082453	-0.0
GM.5.0.Homeodomain.0082	-0.0	-0.0	-0.0
GM.5.0.Mixed.0024	-0.0	-0.0	-0.0
GM.5.0.bHLH.0078	-0.0	-0.0	0.1342083354059816
GM.5.0.Nuclear_receptor.0041	-0.0	0.1444976587814782	-0.0
GM.5.0.Mixed.0034	-0.0	0.1342083354059816	-0.0
GM.5.0.Homeodomain_POU.0002	-0.0	-0.0	-0.0
GM.5.0.Myb_SANT.0016	-0.0	-0.0	-0.0
GM.5.0.Rel.0021	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0164	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0170	0.35953536573866	-0.0	-0.0
GM.5.0.bHLH.0122	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0148	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0194	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0031	-0.0	-0.0	-0.0
GM.5.0.Unknown.0165	-0.0	-0.0	0.35953536573866
GM.5.0.C2H2_ZF.0206	-0.0	-0.0	-0.0
GM.5.0.AT_hook.0003	-0.0	-0.0	-0.0
GM.5.0.bZIP.0061	0.16116591387634088	-0.0	-0.0
GM.5.0.C2H2_ZF.0046	-0.0	-0.0	-0.0
GM.5.0.Mixed.0055	-0.0	-0.0	-0.0
GM.5.0.Rel.0007	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0079	-0.0	-0.0	-0.0
GM.5.0.bHLH.0119	-0.0	-0.0	-0.0
GM.5.0.bZIP.0034	-0.0	-0.0	-0.0
GM.5.0.TEA.0006	-0.0	-0.0	-0.0
GM.5.0.Unknown.0127	0.37120801623254873	-0.0	-0.0
GM.5.0.Nuclear_receptor.0099	-0.0	-0.0	-0.0
GM.5.0.Ets.0038	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0192	-0.0	-0.0	-0.0
GM.5.0.Mixed.0100	-0.0	-0.0	-0.0
GM.5.0.bZIP.0065	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0266	-0.0	-0.0	-0.0
GM.5.0.Forkhead.0057	-0.0	-0.0	-0.0
GM.5.0.RFX.0011	-0.0	-0.0	-0.0
GM.5.0.Mixed.0062	-0.0	-0.0	-0.0
GM.5.0.IRF.0003	-0.0	-0.0	-0.0
GM.5.0.Paired_box.0002	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0117	-0.0	-0.0	-0.0
GM.5.0.GATA.0020	-0.0	-0.0	-0.0
GM.5.0.Pipsqueak.0001	-0.0	-0.0	-0.0
GM.5.0.bZIP.0086	-0.0	-0.0	-0.0
GM.5.0.Mixed.0103	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0069	0.014184664001082453	-0.0	-0.0
GM.5.0.Unknown.0077	-0.0	-0.0	-0.0
GM.5.0.Sox.0017	0.35953536573866	-0.0	-0.0
GM.5.0.Myb_SANT.0010	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0216	-0.0	-0.0	-0.0
GM.5.0.Unknown.0134	-0.0	-0.0	-0.0
GM.5.0.Forkhead.0011	1.1492090469642313	-0.0	-0.0
GM.5.0.STAT.0002	-0.0	-0.0	-0.0
GM.5.0.p53.0011	-0.0	-0.0	0.014184664001082453
GM.5.0.Homeodomain.0201	-0.0	1.052681492540131	-0.0
GM.5.0.Nuclear_receptor.0132	-0.0	-0.0	-0.0
GM.5.0.bZIP.0067	-0.0	-0.0	-0.0
GM.5.0.bHLH.0109	-0.0	-0.0	0.24809483737472107
GM.5.0.Forkhead.0031	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0301	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0039	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0209	-0.0	-0.0	-0.0
GM.5.0.Unknown.0040	-0.0	-0.0	-0.0
GM.5.0.Rel.0024	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0008	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0050	-0.0	-0.0	0.24809483737472107
GM.5.0.C2H2_ZF.0064	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0195	-0.0	-0.0	-0.0
GM.5.0.Sox.0021	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0016	-0.0	-0.0	-0.0
GM.5.0.Unknown.0014	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0273	-0.0	-0.0	-0.0
GM.5.0.SAND.0007	-0.0	-0.0	-0.0
GM.5.0.GATA.0019	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0114	-0.0	0.36160162491010617	-0.0
GM.5.0.HSF.0002	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0110	-0.0	0.3327625876831971	-0.0
GM.5.0.Unknown.0023	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0133	-0.0	-0.0	-0.0
GM.5.0.Paired_box.0013	-0.0	-0.0	-0.0
GM.5.0.p53.0002	0.10026682495708379	-0.0	-0.0
GM.5.0.bHLH.0051	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0111	-0.0	-0.0	0.35288654957598714
GM.5.0.Ets.0008	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0168	-0.0	-0.0	-0.0
GM.5.0.bHLH.0111	-0.0	-0.0	0.014184664001082453
GM.5.0.Unknown.0001	-0.0	-0.0	1.2423599557267107
GM.5.0.Unknown.0183	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0150	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0211	-0.0	-0.0	-0.0
GM.5.0.Forkhead.0054	-0.0	-0.0	-0.0
GM.5.0.RFX.0012	0.10391809332380945	-0.0	-0.0
GM.5.0.C2H2_ZF.0251	-0.0	-0.0	-0.0
GM.5.0.bHLH.0065	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0217	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0213	-0.0	0.017373963658072908	-0.0
GM.5.0.Homeodomain_POU.0022	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0123	-0.0	0.5929179649486254	-0.0
GM.5.0.Nuclear_receptor.0116	-0.0	-0.0	-0.0
GM.5.0.ARID_BRIGHT.0003	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0249	-0.0	-0.0	0.8748736068064904
GM.5.0.Unknown.0108	0.24809483737472107	-0.0	-0.0
GM.5.0.C2H2_ZF.0232	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0082	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0137	-0.0	-0.0	-0.0
GM.5.0.Myb_SANT.0007	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0135	-0.0	-0.0	-0.0
GM.5.0.Sox.0018	0.12571773430791416	-0.0	-0.0
GM.5.0.C2H2_ZF.0035	0.07617063768744636	-0.0	-0.0
GM.5.0.Paired_box.0001	-0.0	-0.0	-0.0
GM.5.0.GATA.0026	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0109	-0.0	0.1260658852280871	-0.0
GM.5.0.Unknown.0122	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0063	-0.0	-0.0	-0.0
GM.5.0.Paired_box.0015	-0.0	-0.0	-0.0
GM.5.0.Ets.0033	-0.0	-0.0	-0.0
GM.5.0.IRF.0016	0.37464664592898445	-0.0	-0.0
GM.5.0.bZIP.0091	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0142	-0.0	-0.0	-0.0
GM.5.0.Unknown.0021	-0.0	-0.0	-0.0
GM.5.0.THAP_finger.0006	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0060	-0.0	-0.0	-0.0
GM.5.0.AT_hook.0001	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0157	-0.0	-0.0	-0.0
GM.5.0.Unknown.0140	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0059	-0.0	-0.0	-0.0
GM.5.0.Homeodomain_POU.0026	0.19517680836770793	-0.0	-0.0
GM.5.0.Nuclear_receptor.0098	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0106	-0.0	0.545320541793645	-0.0
GM.5.0.bZIP.0032	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0086	0.015452581386958594	-0.0	-0.0
GM.5.0.Unknown.0036	-0.0	-0.0	-0.0
GM.5.0.Mixed.0073	-0.0	-0.0	-0.0
GM.5.0.Paired_box.0020	-0.0	0.1359487618621554	-0.0
GM.5.0.Unknown.0025	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0079	-0.0	-0.0	-0.0
GM.5.0.Unknown.0202	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0256	-0.0	-0.0	-0.0
GM.5.0.SMAD.0012	-0.0	0.8748736068064904	-0.0
GM.5.0.Unknown.0084	-0.0	-0.0	-0.0
GM.5.0.Mixed.0017	-0.0	-0.0	0.24809483737472107
GM.5.0.MADS_box.0017	-0.0	-0.0	-0.0
GM.5.0.SMAD.0015	-0.0	-0.0	-0.0
GM.5.0.Rel.0017	-0.0	-0.0	-0.0
GM.5.0.GATA.0022	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0165	-0.0	-0.0	-0.0
GM.5.0.Ets.0027	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0146	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0112	-0.0	-0.0	-0.0
GM.5.0.Unknown.0175	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0040	-0.0	-0.0	0.2901136639707102
GM.5.0.Mixed.0074	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0014	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0176	-0.0	-0.0	0.24809483737472107
GM.5.0.C2H2_ZF.0172	-0.0	-0.0	-0.0
GM.5.0.HSF.0009	-0.0	-0.0	-0.0
GM.5.0.TBP.0001	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0197	0.18923797905104897	-0.0	-0.0
GM.5.0.Homeodomain.0105	0.1342083354059816	-0.0	-0.0
GM.5.0.Ets.0042	-0.0	-0.0	0.025490647904259853
GM.5.0.T-box.0014	-0.0	0.12571773430791416	-0.0
GM.5.0.C2H2_ZF.0075	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0315	-0.0	-0.0	-0.0
GM.5.0.Forkhead.0045	0.014184664001082453	-0.0	-0.0
GM.5.0.Unknown.0147	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0065	-0.0	-0.0	0.24809483737472107
GM.5.0.bZIP.0077	-0.0	-0.0	-0.0
GM.5.0.SMAD.0007	-0.0	-0.0	-0.0
GM.5.0.STAT.0008	-0.0	-0.0	-0.0
GM.5.0.Mixed.0078	-0.0	-0.0	0.16116591387634088
GM.5.0.Grainyhead.0008	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0248	-0.0	-0.0	-0.0
GM.5.0.Ets.0031	-0.0	-0.0	-0.0
GM.5.0.Mixed.0108	-0.0	-0.0	-0.0
GM.5.0.bZIP.0027	-0.0	-0.0	0.14123559435787816
GM.5.0.Homeodomain.0165	0.014184664001082453	-0.0	-0.0
GM.5.0.Forkhead.0024	-0.0	0.37242829953435486	-0.0
GM.5.0.Sox.0023	-0.0	-0.0	-0.0
GM.5.0.Paired_box.0011	-0.0	-0.0	-0.0
GM.5.0.Forkhead.0028	-0.0	-0.0	-0.0
GM.5.0.DM.0005	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0192	-0.0	-0.0	-0.0
