# maelstrom - GimmeMotifs version 0.16.1
# method: mwu with motif score
# motif table: /media/ia1014/2011CBA352BBC48B/ipek/Diff_NEUROD1_maelstrom.out/motif.nr.score.txt.gz
# activity values: BH-corrected -log10 Mann-Whitney U p-value
	cluster_1	cluster_2	cluster_3
GM.5.0.Nuclear_receptor.0061	-0.0	-0.0	1.6866854725884808
GM.5.0.Mixed.0007	-0.0	1.0957932150184582	-0.0
GM.5.0.bHLH.0083	0.026611568453348656	0.10400033550684455	-0.0
GM.5.0.Ets.0044	0.1407785388892436	-0.0	-0.0
GM.5.0.Nuclear_receptor.0103	2.60530708503357	-0.0	-0.0
GM.5.0.bZIP.0075	-0.0	-0.0	1.3205772654032086
GM.5.0.Nuclear_receptor.0017	-0.0	-0.0	2.7634662855536942
GM.5.0.CSD.0001	-0.0	3.9743414277046822	-0.0
GM.5.0.C2H2_ZF.0243	0.10936105360491269	-0.0	0.08883918895835648
GM.5.0.Mixed.0100	0.19410408353512554	0.4459751711988613	-0.0
GM.5.0.Unknown.0206	0.6118338380727526	-0.0	-0.0
GM.5.0.Mixed.0091	0.19078413538280858	-0.0	-0.0
GM.5.0.Rel.0008	0.2505481755954147	-0.0	-0.0
GM.5.0.bZIP.0080	3.260657757849093	-0.0	-0.0
GM.5.0.C2H2_ZF.0161	-0.0	0.11644588892945047	2.459580097176047
GM.5.0.C2H2_ZF.0101	-0.0	-0.0	0.32081912720918304
GM.5.0.Unknown.0072	1.1093746305530645	-0.0	-0.0
GM.5.0.Unknown.0158	-0.0	-0.0	0.20591221030598975
GM.5.0.Mixed.0052	-0.0	-0.0	0.3748193848701242
GM.5.0.Unknown.0066	0.23824471558875254	-0.0	-0.0
GM.5.0.Grainyhead.0006	-0.0	0.007513926853430681	-0.0
GM.5.0.Unknown.0141	-0.0	-0.0	0.7115396437113625
GM.5.0.DM.0004	1.6170913380623864	-0.0	-0.0
GM.5.0.Nuclear_receptor.0021	-0.0	-0.0	3.104041894960589
GM.5.0.Nuclear_receptor.0101	-0.0	0.254200071186736	1.2522129765069059
GM.5.0.T-box.0012	-0.0	0.021447677564278105	0.0799222293727303
GM.5.0.C2H2_ZF.0276	-0.0	3.704866077328916	-0.0
GM.5.0.Mixed.0043	-0.0	-0.0	0.07619018533219012
GM.5.0.Unknown.0061	-0.0	-0.0	0.021905106377150096
GM.5.0.bHLH.0120	-0.0	-0.0	0.08937682657396033
GM.5.0.Nuclear_receptor.0137	-0.0	-0.0	0.6617276247759465
GM.5.0.Paired_box.0015	0.19810437042633272	1.0182271778954606	-0.0
GM.5.0.Unknown.0155	-0.0	-0.0	0.6063248489690722
GM.5.0.Unknown.0107	0.254200071186736	-0.0	0.013973201462003046
GM.5.0.STAT.0016	0.11265427967066631	-0.0	0.006669549323215325
GM.5.0.bZIP.0031	-0.0	0.09886804805435495	0.42895821298436837
GM.5.0.C2H2_ZF.0277	0.11789732054565635	-0.0	0.016670798203075307
GM.5.0.Nuclear_receptor.0148	-0.0	2.0555884210687143	1.532005091266555
GM.5.0.Homeodomain.0172	0.28074380414743005	-0.0	0.08883918895835648
GM.5.0.Forkhead.0040	-0.0	0.4393591982110429	0.006669549323215325
GM.5.0.HSF.0006	0.19427397711877506	0.008105500717692215	-0.0
GM.5.0.C2H2_ZF.0107	-0.0	-0.0	1.6830582660411788
GM.5.0.C2H2_ZF.0254	-0.0	0.19694053335513378	1.374431718275814
GM.5.0.Homeodomain.0196	1.4174978821654973	-0.0	-0.0
GM.5.0.Nuclear_receptor.0041	-0.0	-0.0	1.632450004627217
GM.5.0.Nuclear_receptor.0125	-0.0	0.6028947165569515	1.079733644627891
GM.5.0.Homeodomain_POU.0011	-0.0	0.14762696318297527	0.07324617153235852
GM.5.0.Mixed.0015	1.1000852667392822	-0.0	-0.0
GM.5.0.Nuclear_receptor.0088	-0.0	-0.0	1.1061397554629049
GM.5.0.bHLH.0084	0.49522197875771284	-0.0	-0.0
GM.5.0.bHLH.0075	0.23112083297515082	0.17759846034673663	-0.0
GM.5.0.Mixed.0032	-0.0	0.19410408353512554	0.16604128276263674
GM.5.0.C2H2_ZF.0012	1.4066678852893633	0.37078139660798204	-0.0
GM.5.0.SMAD.0018	4.685622321673312	0.4917927200875467	-0.0
GM.5.0.C2H2_ZF.0233	-0.0	-0.0	0.15679319189293778
GM.5.0.C2H2_ZF.0281	-0.0	-0.0	2.3613112927887094
GM.5.0.Mixed.0065	0.36566281441689397	-0.0	-0.0
GM.5.0.C2H2_ZF.0293	-0.0	0.10400033550684455	-0.0
GM.5.0.Unknown.0157	-0.0	0.4694788062413384	0.10936105360491269
GM.5.0.C2H2_ZF.0114	-0.0	0.6496754342930281	0.16998270051008293
GM.5.0.TEA.0002	0.30680169848258426	-0.0	-0.0
GM.5.0.Unknown.0086	-0.0	-0.0	0.5921854427599018
GM.5.0.C2H2_ZF.0158	-0.0	0.6066088110609966	-0.0
GM.5.0.Homeodomain.0149	-0.0	2.0963817882266156	-0.0
GM.5.0.Unknown.0047	-0.0	-0.0	1.1093746305530645
GM.5.0.C2H2_ZF.0132	0.2955895251075916	0.28074380414743005	-0.0
GM.5.0.STAT.0025	0.5678104983789074	-0.0	-0.0
GM.5.0.C2H2_ZF.0246	-0.0	-0.0	0.399900861425991
GM.5.0.Mixed.0022	1.5475651378609312	0.027088568782884567	-0.0
GM.5.0.Unknown.0054	-0.0	0.08883918895835648	0.36566281441689397
GM.5.0.T-box.0020	0.04423254596902787	-0.0	0.014169789807447188
GM.5.0.Mixed.0060	-0.0	0.02599346386055289	1.7256113269181275
GM.5.0.Forkhead.0055	4.106726872576041	-0.0	-0.0
GM.5.0.T-box.0022	-0.0	-0.0	0.10799096691357986
GM.5.0.Unknown.0005	-0.0	0.007378802200690541	0.6174570425022505
GM.5.0.C2H2_ZF.0226	1.9421208706460695	-0.0	-0.0
GM.5.0.Runt.0006	0.8908073243008978	0.30013256280430284	-0.0
GM.5.0.Nuclear_receptor.0120	-0.0	-0.0	1.6951737432780085
GM.5.0.Unknown.0092	0.05192917383637201	-0.0	0.30680169848258426
GM.5.0.Forkhead.0058	0.06920442605816372	0.4437373716790616	-0.0
GM.5.0.C2H2_ZF.0171	0.016670798203075307	-0.0	0.057709476899127525
GM.5.0.C2H2_ZF.0159	2.0555884210687143	-0.0	-0.0
GM.5.0.Unknown.0165	-0.0	-0.0	0.9067899053603713
GM.5.0.Unknown.0120	-0.0	-0.0	0.3375668692585432
GM.5.0.C2H2_ZF.0235	0.007378802200690541	0.32359176573912335	-0.0
GM.5.0.Unknown.0121	8.740637911314717	-0.0	-0.0
GM.5.0.Unknown.0126	0.6419189872739365	-0.0	-0.0
GM.5.0.Homeodomain_Paired_box.0004	-0.0	-0.0	0.07619018533219012
GM.5.0.C2H2_ZF.0081	0.03454445139061081	0.6428608552321935	-0.0
GM.5.0.Nuclear_receptor.0114	-0.0	-0.0	2.9488438600792426
GM.5.0.Ets.0032	-0.0	-0.0	0.5671877035080919
GM.5.0.TEA.0006	0.10827560344225322	0.19581866221117497	-0.0
GM.5.0.Homeodomain.0161	0.10372871202175876	-0.0	-0.0
GM.5.0.bHLH.0093	-0.0	-0.0	0.6617276247759465
GM.5.0.Unknown.0115	-0.0	1.6772345806642561	1.8100076656234416
GM.5.0.p53.0002	0.07324617153235852	0.6496754342930281	-0.0
GM.5.0.RFX.0012	0.5868199100065778	-0.0	-0.0
GM.5.0.Homeodomain_POU.0015	-0.0	0.1298190204992752	0.21822138640361627
GM.5.0.SMAD.0010	-0.0	3.9743414277046822	-0.0
GM.5.0.Nuclear_receptor.0100	0.4694788062413384	-0.0	-0.0
GM.5.0.Myb_SANT.0002	2.752129386887314	-0.0	-0.0
GM.5.0.Prospero.0001	-0.0	-0.0	1.2405641309603999
GM.5.0.GATA.0025	0.2429338463473647	-0.0	-0.0
GM.5.0.Ets.0037	0.13786341402548094	-0.0	0.502908121196062
GM.5.0.C2H2_ZF.0216	-0.0	0.13135924792018813	1.1845410253712836
GM.5.0.GATA.0021	0.34584614027626204	0.20285891912070853	-0.0
GM.5.0.C2H2_ZF.0047	-0.0	4.53867550952659	-0.0
GM.5.0.Homeodomain_POU.0014	0.3185494786288373	1.0055825851026603	-0.0
GM.5.0.Nuclear_receptor.0116	-0.0	1.9244750105573019	-0.0
GM.5.0.Homeodomain.0112	0.004346590850716929	-0.0	0.10779772695641009
GM.5.0.C2H2_ZF.0213	0.7546034420503652	-0.0	-0.0
GM.5.0.Sox.0023	1.3374133582158219	-0.0	-0.0
GM.5.0.C2H2_ZF.0240	0.6570112188899707	0.1630164455428981	-0.0
GM.5.0.p53.0010	0.14097843673402138	0.17503069054530004	-0.0
GM.5.0.Unknown.0142	0.0367253975465418	0.4694788062413384	-0.0
GM.5.0.Grainyhead.0007	-0.0	2.557949624469726	-0.0
GM.5.0.Nuclear_receptor.0087	-0.0	0.020286441399856622	0.7492354559619679
GM.5.0.STAT.0013	-0.0	-0.0	-0.0
GM.5.0.STAT.0015	1.4907588395015083	0.026797410649624973	-0.0
GM.5.0.SAND.0006	0.5226422101035297	0.21456201143128853	-0.0
GM.5.0.C2H2_ZF.0196	-0.0	3.3134897557106866	-0.0
GM.5.0.C2H2_ZF.0123	0.13468303448673757	3.2195040076003485	-0.0
GM.5.0.C2H2_ZF.0038	-0.0	-0.0	2.459580097176047
GM.5.0.Unknown.0022	-0.0	-0.0	0.22137499398460558
GM.5.0.SMAD.0009	-0.0	0.11557737284005015	0.5552131791689712
GM.5.0.Sox.0020	2.0536684477514418	0.4230925495433484	-0.0
GM.5.0.C2H2_ZF.0125	-0.0	-0.0	0.6812312754705196
GM.5.0.GATA.0028	-0.0	-0.0	1.9103114562354802
GM.5.0.Unknown.0059	0.3168292918361234	-0.0	-0.0
GM.5.0.SAND.0002	1.7256113269181275	-0.0	-0.0
GM.5.0.Unknown.0023	1.1084521570506614	-0.0	-0.0
GM.5.0.bZIP.0021	-0.0	-0.0	0.24559228240593636
GM.5.0.C2H2_ZF.0310	-0.0	0.4803532436285735	0.28074380414743005
GM.5.0.CxxC.0001	6.0321412603765445	0.7348487276508675	-0.0
GM.5.0.bHLH.0096	0.3950224448377908	0.259419340922428	-0.0
GM.5.0.C2H2_ZF.0034	0.5921854427599018	-0.0	-0.0
GM.5.0.C2H2_ZF.0150	0.6713359306860411	-0.0	-0.0
GM.5.0.Zinc_cluster.0001	1.3909241354070563	-0.0	-0.0
GM.5.0.Mixed.0078	-0.0	-0.0	1.2041289197886529
GM.5.0.Unknown.0173	1.964291561581331	-0.0	-0.0
GM.5.0.Mixed.0056	1.2188785927311263	-0.0	-0.0
GM.5.0.bHLH.0088	1.202438142211813	0.21456201143128853	-0.0
GM.5.0.Nuclear_receptor.0083	-0.0	0.8739095942701752	0.32578811998945184
GM.5.0.Nuclear_receptor.0090	0.051836464500047676	-0.0	0.029914506467925383
GM.5.0.MADS_box.0016	-0.0	1.52854501884744	-0.0
GM.5.0.C2H2_ZF.0160	0.1298190204992752	-0.0	-0.0
GM.5.0.Ets.0029	-0.0	-0.0	0.9311624857233028
GM.5.0.Forkhead.0031	-0.0	-0.0	0.007378802200690541
GM.5.0.Unknown.0138	-0.0	0.035657756792964304	0.19632350910500204
GM.5.0.C2H2_ZF.0197	1.4359030487751583	0.0778736988317332	-0.0
GM.5.0.Unknown.0162	9.510470750287475	-0.0	-0.0
GM.5.0.Mixed.0035	0.0828258944552711	-0.0	-0.0
GM.5.0.STAT.0018	-0.0	-0.0	1.578673601168284
GM.5.0.Forkhead.0057	-0.0	-0.0	0.6066088110609966
GM.5.0.bHLH.0105	0.15869952218268074	-0.0	-0.0
GM.5.0.Nuclear_receptor.0115	0.024416760581254304	-0.0	0.10011351307278385
GM.5.0.C2H2_ZF.0147	-0.0	-0.0	0.22137499398460558
GM.5.0.IRF.0003	0.5678104983789074	-0.0	-0.0
GM.5.0.Paired_box.0020	0.8883479685400253	0.13033613923587947	-0.0
GM.5.0.CUT_Homeodomain.0006	0.7912835623532783	0.0986184437390769	-0.0
GM.5.0.RFX.0014	-0.0	-0.0	0.24559228240593636
GM.5.0.Unknown.0082	0.04351228870716404	0.10400033550684455	-0.0
GM.5.0.Unknown.0127	2.655965162154199	-0.0	-0.0
GM.5.0.C2H2_ZF.0282	-0.0	0.3848994615685261	0.7115396437113625
GM.5.0.bHLH.0079	1.9375829886310387	-0.0	-0.0
GM.5.0.bHLH.0111	0.0570195153054391	0.5439347331374449	-0.0
GM.5.0.Unknown.0077	0.3055789606887368	2.5036329308785303	-0.0
GM.5.0.C2H2_ZF.0219	0.5948687023596129	0.22484090553880637	-0.0
GM.5.0.C2H2_ZF.0203	-0.0	-0.0	0.08937682657396033
GM.5.0.bZIP.0077	-0.0	-0.0	1.2522129765069059
GM.5.0.Unknown.0105	-0.0	0.10993222524494438	0.4138474616179051
GM.5.0.C2H2_ZF.0238	1.1093746305530645	-0.0	-0.0
GM.5.0.Unknown.0183	-0.0	0.2955895251075916	0.2061446479826612
GM.5.0.C2H2_ZF.0192	0.3185494786288373	-0.0	-0.0
GM.5.0.Pipsqueak.0001	0.9759079097743325	0.2719712813390097	-0.0
GM.5.0.Unknown.0193	-0.0	1.2957884228153018	-0.0
GM.5.0.C2H2_ZF.0274	-0.0	0.5434137276915879	-0.0
GM.5.0.Nuclear_receptor.0085	-0.0	-0.0	0.9759079097743325
GM.5.0.GATA.0018	-0.0	0.6028947165569515	0.21822138640361627
GM.5.0.C2H2_ZF.0225	-0.0	-0.0	0.4917927200875467
GM.5.0.E2F.0012	7.195560256637928	0.5214234752974664	-0.0
GM.5.0.Ets.0023	-0.0	-0.0	0.12562937944529529
GM.5.0.Mixed.0055	-0.0	-0.0	0.49956429248869816
GM.5.0.CUT_Homeodomain.0010	-0.0	0.2502523755033835	0.0893848461571025
GM.5.0.Ets.0028	-0.0	4.169502108056031	0.07283780886498321
GM.5.0.C2H2_ZF.0283	-0.0	-0.0	0.6759871944282057
GM.5.0.Mixed.0062	0.16086998529762017	-0.0	-0.0
GM.5.0.bHLH.0055	0.20903229604783496	-0.0	-0.0
GM.5.0.C2H2_ZF.0209	0.5047191973614916	-0.0	-0.0
GM.5.0.bHLH.0115	0.49956429248869816	-0.0	-0.0
GM.5.0.Nuclear_receptor.0066	-0.0	1.6209997228260637	-0.0
GM.5.0.Rel.0021	0.6617276247759465	-0.0	-0.0
GM.5.0.Nuclear_receptor.0092	-0.0	-0.0	0.21690976386498836
GM.5.0.Unknown.0012	0.10799096691357986	-0.0	0.38218605520284127
GM.5.0.p53.0009	-0.0	-0.0	0.6311010926001629
GM.5.0.Nuclear_receptor.0135	-0.0	-0.0	0.08937682657396033
GM.5.0.C2H2_ZF.0177	-0.0	-0.0	0.4917927200875467
GM.5.0.C2H2_ZF.0126	-0.0	0.481331857226722	-0.0
GM.5.0.Nuclear_receptor.0081	-0.0	-0.0	0.8950123066030602
GM.5.0.C2H2_ZF.0056	0.7106318569426733	2.3231800167279215	-0.0
GM.5.0.C2H2_ZF.0080	-0.0	-0.0	0.28074380414743005
GM.5.0.Myb_SANT.0010	0.4121181688355645	0.5962607784704205	-0.0
GM.5.0.Nuclear_receptor.0049	-0.0	-0.0	3.4555948314669185
GM.5.0.Sox.0018	3.4048184370040957	-0.0	-0.0
GM.5.0.bZIP.0067	0.1900458510791472	-0.0	-0.0
GM.5.0.Mixed.0072	0.08883918895835648	-0.0	-0.0
GM.5.0.bHLH.0119	0.47987472948250887	0.639536570455932	-0.0
GM.5.0.C2H2_ZF.0016	0.1062466746020751	0.08787993093623077	-0.0
GM.5.0.T-box.0011	-0.0	0.07324617153235852	0.026797410649624973
GM.5.0.Unknown.0129	-0.0	0.4168210008304668	0.029914506467925383
GM.5.0.C2H2_ZF.0084	-0.0	0.7732453705238627	-0.0
GM.5.0.C2H2_ZF.0140	-0.0	0.1974997355804048	0.1661213473352353
GM.5.0.Homeodomain.0082	1.964291561581331	-0.0	-0.0
GM.5.0.bHLH.0054	0.11797061193789882	3.194275215613833	-0.0
GM.5.0.Nuclear_receptor.0016	-0.0	-0.0	4.314476330917061
GM.5.0.Mixed.0073	-0.0	1.532005091266555	-0.0
GM.5.0.C2H2_ZF.0165	0.9102750427913182	0.14088332877914247	-0.0
GM.5.0.T-box.0019	0.6148912990069719	-0.0	0.016670798203075307
GM.5.0.AT_hook.0003	0.7980851649036649	-0.0	-0.0
GM.5.0.C2H2_ZF.0092	0.9311624857233028	1.5596102180777343	-0.0
GM.5.0.bZIP.0060	-0.0	1.163032675781194	-0.0
GM.5.0.T-box.0010	-0.0	-0.0	1.1558452300409947
GM.5.0.Mixed.0103	0.48683377325973953	-0.0	-0.0
GM.5.0.Unknown.0148	-0.0	0.3448021827307575	-0.0
GM.5.0.C2H2_ZF.0256	0.005976013561704136	0.10400033550684455	-0.0
GM.5.0.C2H2_ZF.0146	-0.0	0.0010058517616242791	0.23612125443519466
GM.5.0.C2H2_ZF.0255	2.779367457566084	-0.0	-0.0
GM.5.0.C2H2_ZF.0200	-0.0	-0.0	0.6725434307685773
GM.5.0.Forkhead.0042	1.1093746305530645	-0.0	-0.0
GM.5.0.Unknown.0169	0.48683377325973953	1.1671230005633393	-0.0
GM.5.0.C2H2_ZF.0046	-0.0	0.8908073243008978	0.0644486239856339
GM.5.0.Nuclear_receptor.0056	-0.0	2.040245532831359	0.3154439675425262
GM.5.0.GATA.0015	-0.0	-0.0	1.0033818826932548
GM.5.0.STAT.0014	1.2991908485594943	-0.0	-0.0
GM.5.0.Ets.0049	0.5419160906275899	-0.0	0.013774307524817765
GM.5.0.Sox.0004	0.5921854427599018	1.0389495613189803	-0.0
GM.5.0.Nuclear_receptor.0046	-0.0	0.5921854427599018	0.21032806718267283
GM.5.0.Unknown.0103	-0.0	-0.0	0.7360236712769878
GM.5.0.bZIP.0034	-0.0	-0.0	0.6151909229834115
GM.5.0.Unknown.0018	-0.0	-0.0	0.5762862476066577
GM.5.0.C2H2_ZF.0124	-0.0	-0.0	0.1588370476410746
GM.5.0.Paired_box.0002	0.15666162839005127	0.1407785388892436	-0.0
GM.5.0.C2H2_ZF.0060	0.19101487285336163	-0.0	-0.0
GM.5.0.C2H2_ZF.0303	0.32578811998945184	-0.0	0.0722876385278814
GM.5.0.RFX.0007	-0.0	1.3221378862198694	-0.0
GM.5.0.Nuclear_receptor.0143	-0.0	0.035657756792964304	3.3705532850282927
GM.5.0.Unknown.0122	-0.0	0.06373779892495283	0.3653151978670182
GM.5.0.Unknown.0089	0.4393591982110429	-0.0	-0.0
GM.5.0.Homeodomain.0195	-0.0	-0.0	0.7754899765118517
GM.5.0.Mixed.0108	-0.0	-0.0	1.0957932150184582
GM.5.0.C2H2_ZF.0134	-0.0	-0.0	0.8583793038313683
GM.5.0.Paired_box.0010	0.28074380414743005	-0.0	0.18868136254896792
GM.5.0.Unknown.0190	0.6169241219346441	-0.0	0.026797410649624973
GM.5.0.Nuclear_receptor.0065	-0.0	0.026133268626460135	0.4694788062413384
GM.5.0.Mixed.0031	1.3374133582158219	-0.0	-0.0
GM.5.0.Unknown.0182	-0.0	5.112681575953184	-0.0
GM.5.0.Paired_box.0016	-0.0	1.0224646038970198	0.21032806718267283
GM.5.0.Homeodomain_POU.0022	3.194275215613833	-0.0	-0.0
GM.5.0.TBP.0003	0.17996522866015804	0.046595504682861465	-0.0
GM.5.0.C2H2_ZF.0307	0.259419340922428	-0.0	-0.0
GM.5.0.Homeodomain.0105	1.6209997228260637	-0.0	-0.0
GM.5.0.Unknown.0040	-0.0	0.28074380414743005	-0.0
GM.5.0.C2H2_ZF.0260	0.7115396437113625	0.5962607784704205	-0.0
GM.5.0.bZIP.0032	0.026133268626460135	-0.0	0.029914506467925383
GM.5.0.bHLH.0019	0.19410408353512554	-0.0	-0.0
GM.5.0.C2H2_ZF.0252	-0.0	-0.0	0.26359289741547826
GM.5.0.Grainyhead.0008	1.4066678852893633	0.1261199688875436	-0.0
GM.5.0.bHLH.0086	1.1702968850071966	-0.0	-0.0
GM.5.0.Forkhead.0048	0.0986184437390769	-0.0	0.3196000509149161
GM.5.0.Unknown.0134	-0.0	0.5435687269781859	0.21861540192508647
GM.5.0.C2H2_ZF.0230	-0.0	0.08364035192109565	0.11265427967066631
GM.5.0.SAND.0008	0.003697555296547848	-0.0	0.1635337219003324
GM.5.0.Rel.0024	0.5132517013725304	-0.0	-0.0
GM.5.0.Nuclear_receptor.0118	-0.0	-0.0	0.9267738694417402
GM.5.0.Mixed.0024	0.07619018533219012	0.3938621427366442	-0.0
GM.5.0.GATA.0019	-0.0	0.0778736988317332	-0.0
GM.5.0.Nuclear_receptor.0145	3.7768398976659663	0.0570195153054391	-0.0
GM.5.0.Nuclear_receptor.0050	-0.0	-0.0	1.6155927898390015
GM.5.0.Homeodomain.0097	-0.0	0.32437382711328616	0.4242709249865353
GM.5.0.Homeodomain.0192	0.3862227559891124	1.3205772654032086	-0.0
GM.5.0.Mixed.0020	-0.0	0.027088568782884567	0.23824471558875254
GM.5.0.bHLH.0116	-0.0	-0.0	1.127538614229319
GM.5.0.Homeodomain.0108	-0.0	0.37666378520018823	0.7089402994528652
GM.5.0.Nuclear_receptor.0117	-0.0	1.4076595803357117	0.42895821298436837
GM.5.0.C2H2_ZF.0315	0.08712516600661144	-0.0	-0.0
GM.5.0.Homeodomain.0132	-0.0	0.28478619048814857	0.19632350910500204
GM.5.0.C2H2_ZF.0115	-0.0	-0.0	3.0026760966344983
GM.5.0.p53.0005	0.20591221030598975	0.28074380414743005	-0.0
GM.5.0.bHLH.0078	-0.0	-0.0	0.1220348413369751
GM.5.0.C2H2_ZF.0008	-0.0	-0.0	0.41605279307942183
GM.5.0.Homeodomain_POU.0001	0.5678104983789074	-0.0	-0.0
GM.5.0.Mixed.0033	-0.0	0.48683377325973953	-0.0
GM.5.0.Unknown.0043	3.7444861455360234	-0.0	-0.0
GM.5.0.IRF.0017	-0.0	-0.0	1.2522129765069059
GM.5.0.Ets.0035	3.1699128831407477	-0.0	-0.0
GM.5.0.C2H2_ZF.0248	0.7597685465412254	-0.0	-0.0
GM.5.0.HSF.0009	-0.0	0.7597685465412254	0.42395783811657595
GM.5.0.Unknown.0044	-0.0	2.2844408057641665	0.08818262429971577
GM.5.0.Mixed.0042	-0.0	0.639536570455932	-0.0
GM.5.0.Unknown.0001	-0.0	-0.0	1.335501097824744
GM.5.0.bHLH.0129	0.003858667486279103	-0.0	0.31305532249967494
GM.5.0.Unknown.0062	0.20886832571326475	0.026797410649624973	-0.0
GM.5.0.Rel.0017	0.0570195153054391	-0.0	0.024758971922711093
GM.5.0.bHLH.0122	0.23112083297515082	-0.0	0.04640510694153439
GM.5.0.Unknown.0180	-0.0	-0.0	1.075260455933369
GM.5.0.bZIP.0065	-0.0	0.4393591982110429	-0.0
GM.5.0.Paired_box.0013	-0.0	0.16518345314629235	0.6419189872739365
GM.5.0.Nuclear_receptor.0038	-0.0	0.014953926895376862	2.439035151978867
GM.5.0.TEA.0005	-0.0	-0.0	0.5678104983789074
GM.5.0.C2H2_ZF.0094	0.055782887552404466	-0.0	-0.0
GM.5.0.Myb_SANT.0006	-0.0	0.399900861425991	0.36073231339947776
GM.5.0.HSF.0002	-0.0	-0.0	1.2592766132068511
GM.5.0.Nuclear_receptor.0094	1.5920758760438	-0.0	-0.0
GM.5.0.Nuclear_receptor.0002	0.021447677564278105	-0.0	0.02123783502879899
GM.5.0.Mixed.0063	0.003858667486279103	0.18589018546969996	-0.0
GM.5.0.Nuclear_receptor.0063	-0.0	-0.0	0.17838572503444178
GM.5.0.Sox.0017	-0.0	0.5678104983789074	-0.0
GM.5.0.C2H2_ZF.0251	-0.0	0.6058334355035117	-0.0
GM.5.0.bZIP.0094	0.6002104796337073	-0.0	-0.0
GM.5.0.C2H2_ZF.0181	0.3848994615685261	-0.0	-0.0
GM.5.0.C2H2_ZF.0194	0.05103362429092957	-0.0	-0.0
GM.5.0.bHLH.0051	-0.0	0.026133268626460135	-0.0
GM.5.0.Unknown.0139	0.003858667486279103	0.20591221030598975	-0.0
GM.5.0.Homeodomain.0200	0.09233272675941481	0.24735223405306309	-0.0
GM.5.0.THAP_finger.0005	1.2099118851456268	-0.0	-0.0
GM.5.0.Mixed.0047	-0.0	-0.0	0.5401987819183893
GM.5.0.Unknown.0042	0.0828258944552711	0.007378802200690541	-0.0
GM.5.0.bZIP.0084	-0.0	-0.0	0.08937682657396033
GM.5.0.C2H2_ZF.0030	-0.0	-0.0	0.33082618661826885
GM.5.0.GATA.0006	-0.0	0.08937682657396033	0.28074380414743005
GM.5.0.Ets.0027	-0.0	0.17486512328996212	-0.0
GM.5.0.Sox.0016	0.8330542783883332	0.044324629530622904	-0.0
GM.5.0.Mixed.0074	0.26359289741547826	-0.0	0.12290422912297307
GM.5.0.C2H2_ZF.0232	0.7683380759623201	-0.0	-0.0
GM.5.0.Grainyhead.0001	-0.0	1.4907588395015083	0.08787993093623077
GM.5.0.Homeodomain.0037	1.1423575792844565	-0.0	-0.0
