Chrom	Start	End	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr3	105959214	105959527	Promoter (<=1kb)	3	105959369	105969760	10392	1	ENSMUST00000010278	0	ENSMUSG00000000561	ENSMUSG00000000561
chr11	112782015	112782293	Promoter (<=1kb)	11	112782224	112787760	5537	1	ENSMUST00000000579	0	ENSMUSG00000000567	ENSMUSG00000000567
chr5	99978810	99979238	Promoter (<=1kb)	5	99958426	99978938	20513	2	ENSMUST00000172361	0	ENSMUSG00000000568	ENSMUSG00000000568
chr17	6601557	6601696	Promoter (<=1kb)	17	6601671	6609679	8009	1	ENSMUST00000092966	0	ENSMUSG00000000579	ENSMUSG00000000579
chr11	17257514	17257784	Promoter (<=1kb)	11	17257579	17262910	5332	1	ENSMUST00000131227	0	ENSMUSG00000000581	ENSMUSG00000000581
chr11	55097670	55098088	Promoter (<=1kb)	11	55098115	55113029	14915	1	ENSMUST00000000608	-27	ENSMUSG00000000594	ENSMUSG00000000594
chr5	3802810	3803211	Promoter (<=1kb)	5	3803165	3844515	41351	1	ENSMUST00000080085	0	ENSMUSG00000000600	ENSMUSG00000000600
chr7	7299490	7299656	Promoter (<=1kb)	7	7282316	7299511	17196	2	ENSMUST00000000619	0	ENSMUSG00000000605	ENSMUSG00000000605
chr6	82917100	82917319	Promoter (<=1kb)	6	82914084	82917586	3503	2	ENSMUST00000125579	267	ENSMUSG00000000627	ENSMUSG00000000627
chr6	82774349	82774711	Promoter (<=1kb)	6	82725025	82774454	49430	2	ENSMUST00000000642	0	ENSMUSG00000000628	ENSMUSG00000000628
chr11	77763156	77763314	Promoter (<=1kb)	11	77763246	77865980	102735	1	ENSMUST00000108375	0	ENSMUSG00000000631	ENSMUSG00000000631
chr11	77850405	77851101	Promoter (<=1kb)	11	77850656	77853325	2670	1	ENSMUST00000130956	0	ENSMUSG00000000631	ENSMUSG00000000631
chr11	77930848	77930986	Promoter (<=1kb)	11	77930917	77964091	33175	1	ENSMUST00000138749	0	ENSMUSG00000000632	ENSMUSG00000000632
chr17	83861767	83862107	Distal Intergenic	17	83831356	83846790	15435	2	ENSMUST00000000687	-14978	ENSMUSG00000000673	ENSMUSG00000000673
chr17	83872876	83873018	Distal Intergenic	17	83831356	83846790	15435	2	ENSMUST00000000687	-26087	ENSMUSG00000000673	ENSMUSG00000000673
chr13	23463462	23463645	Promoter (2-3kb)	13	23456992	23465875	8884	2	ENSMUST00000041674	2230	ENSMUSG00000000706	ENSMUSG00000000706
chr17	53587151	53587335	Intron (ENSMUST00000163648/ENSMUSG00000000708, intron 1 of 2)	17	53584126	53638422	54297	1	ENSMUST00000164390	3026	ENSMUSG00000000708	ENSMUSG00000000708
chr17	53587633	53587824	Intron (ENSMUST00000163648/ENSMUSG00000000708, intron 1 of 2)	17	53584126	53638422	54297	1	ENSMUST00000164390	3508	ENSMUSG00000000708	ENSMUSG00000000708
chr10	128696219	128696660	Promoter (<=1kb)	10	128677193	128696268	19076	2	ENSMUST00000000727	0	ENSMUSG00000000711	ENSMUSG00000000711
chr10	78069136	78069369	Promoter (<=1kb)	10	78069360	78079525	10166	1	ENSMUST00000105393	0	ENSMUSG00000000732	ENSMUSG00000000732
chr8	123065308	123065550	Promoter (<=1kb)	8	123065476	123097753	32278	1	ENSMUST00000153285	0	ENSMUSG00000000738	ENSMUSG00000000738
chr8	123102255	123102419	Promoter (<=1kb)	8	123102350	123105244	2895	1	ENSMUST00000000756	0	ENSMUSG00000000740	ENSMUSG00000000740
chr8	123212720	123213057	Promoter (<=1kb)	8	123204264	123212760	8497	2	ENSMUST00000000759	0	ENSMUSG00000000743	ENSMUSG00000000743
chr11	75348286	75348649	Promoter (<=1kb)	11	75298166	75348324	50159	2	ENSMUST00000092907	0	ENSMUSG00000000751	ENSMUSG00000000751
chr8	12672085	12672356	Promoter (<=1kb)	8	12614277	12672099	57823	2	ENSMUST00000164774	0	ENSMUSG00000000759	ENSMUSG00000000759
chr10	6667020	6667271	Distal Intergenic	10	6758506	6979704	221199	1	ENSMUST00000147171	-91235	ENSMUSG00000000766	ENSMUSG00000000766
chr14	70443467	70443606	Promoter (<=1kb)	14	70438748	70443471	4724	2	ENSMUST00000000793	0	ENSMUSG00000000776	ENSMUSG00000000776
chr3	89520004	89520186	Promoter (<=1kb)	3	89520164	89667761	147598	1	ENSMUST00000000811	0	ENSMUSG00000000794	ENSMUSG00000000794
chr3	89540122	89540307	Intron (ENSMUST00000000811/ENSMUSG00000000794, intron 1 of 7)	3	89520164	89667761	147598	1	ENSMUST00000000811	19959	ENSMUSG00000000794	ENSMUSG00000000794
chr11	85139878	85140372	Promoter (<=1kb)	11	84984442	85140038	155597	2	ENSMUST00000108075	0	ENSMUSG00000000804	ENSMUSG00000000804
chr6	89632189	89632329	Distal Intergenic	6	89643988	89675529	31542	1	ENSMUST00000000828	-11659	ENSMUSG00000000811	ENSMUSG00000000811
chr6	89643874	89644068	Promoter (<=1kb)	6	89643988	89675529	31542	1	ENSMUST00000000828	0	ENSMUSG00000000811	ENSMUSG00000000811
chr2	181592694	181592891	Promoter (<=1kb)	2	181582103	181592803	10701	2	ENSMUST00000108789	0	ENSMUSG00000000823	ENSMUSG00000000823
chr2	181520268	181520577	Promoter (<=1kb)	2	181520485	181555133	34649	1	ENSMUST00000072334	0	ENSMUSG00000000826	ENSMUSG00000000826
chr2	181497015	181497257	Promoter (<=1kb)	2	181497142	181515115	17974	1	ENSMUST00000125529	0	ENSMUSG00000000827	ENSMUSG00000000827
chr2	154603643	154603995	Promoter (<=1kb)	2	154585758	154603708	17951	2	ENSMUST00000000896	0	ENSMUSG00000000876	ENSMUSG00000000876
chr16	18498639	18498882	Promoter (<=1kb)	16	18498768	18566679	67912	1	ENSMUST00000167778	0	ENSMUSG00000000884	ENSMUSG00000000884
chr2	27163943	27164159	Promoter (1-2kb)	2	27165233	27183200	17968	1	ENSMUST00000000910	-1074	ENSMUSG00000000889	ENSMUSG00000000889
chr10	75921553	75921706	Promoter (<=1kb)	10	75896769	75921617	24849	2	ENSMUST00000000925	0	ENSMUSG00000000902	ENSMUSG00000000902
chr15	75679374	75679518	Promoter (<=1kb)	15	75657035	75678800	21766	2	ENSMUST00000000958	-575	ENSMUSG00000000934	ENSMUSG00000000934
chr3	90475870	90476230	Promoter (<=1kb)	3	90476201	90488379	12179	1	ENSMUST00000001042	0	ENSMUSG00000001016	ENSMUSG00000001016
chr3	90509420	90509683	Promoter (<=1kb)	3	90498956	90509450	10495	2	ENSMUST00000107343	0	ENSMUSG00000001017	ENSMUSG00000001017
chr3	90490982	90491200	Promoter (<=1kb)	3	90488034	90491033	3000	2	ENSMUST00000149884	0	ENSMUSG00000001018	ENSMUSG00000001018
chr11	61494189	61494638	Promoter (<=1kb)	11	61488812	61494266	5455	2	ENSMUST00000101085	0	ENSMUSG00000001034	ENSMUSG00000001034
chr11	61504786	61505212	Promoter (<=1kb)	11	61505144	61512931	7788	1	ENSMUST00000102657	0	ENSMUSG00000001039	ENSMUSG00000001039
chr3	130060647	130061014	Promoter (<=1kb)	3	129982759	130060907	78149	2	ENSMUST00000001079	0	ENSMUSG00000001052	ENSMUSG00000001052
chr11	51650802	51650960	Promoter (<=1kb)	11	51643063	51650842	7780	2	ENSMUST00000001080	0	ENSMUSG00000001053	ENSMUSG00000001053
chr11	51635710	51636046	Promoter (<=1kb)	11	51623673	51635896	12224	2	ENSMUST00000001081	0	ENSMUSG00000001054	ENSMUSG00000001054
chr11	51619534	51619811	Promoter (<=1kb)	11	51619735	51623714	3980	1	ENSMUST00000127405	0	ENSMUSG00000001056	ENSMUSG00000001056
chr8	123254081	123254286	Promoter (<=1kb)	8	123242356	123254176	11821	2	ENSMUST00000117643	0	ENSMUSG00000001062	ENSMUSG00000001062
chr4	136469664	136469885	Promoter (<=1kb)	4	136469761	136549315	79555	1	ENSMUST00000170102	0	ENSMUSG00000001089	ENSMUSG00000001089
chr5	114370271	114370712	Promoter (<=1kb)	5	114366903	114370207	3305	2	ENSMUST00000135170	-65	ENSMUSG00000001098	ENSMUSG00000001098
chr11	78512071	78512322	Promoter (<=1kb)	11	78512193	78522736	10544	1	ENSMUST00000001127	0	ENSMUSG00000001100	ENSMUSG00000001100
chr11	78536141	78536532	Promoter (<=1kb)	11	78536361	78541737	5377	1	ENSMUST00000128788	0	ENSMUSG00000001105	ENSMUSG00000001105
chr10	76835817	76835959	Intron (ENSMUST00000001148/ENSMUSG00000001120, intron 2 of 15)	10	76761858	76825869	64012	2	ENSMUST00000168465	-9949	ENSMUSG00000001120	ENSMUSG00000001120
chr10	76931232	76931494	Intron (ENSMUST00000001148/ENSMUSG00000001120, intron 1 of 15)	10	76789803	76905862	116060	2	ENSMUST00000171437	-25371	ENSMUSG00000001120	ENSMUSG00000001120
chr10	76961844	76962302	Promoter (<=1kb)	10	76761860	76961887	200028	2	ENSMUST00000105411	0	ENSMUSG00000001120	ENSMUSG00000001120
chr1	36511675	36511954	Promoter (<=1kb)	1	36511867	36528237	16371	1	ENSMUST00000001166	0	ENSMUSG00000001138	ENSMUSG00000001138
chr1	36445225	36445438	Promoter (<=1kb)	1	36422065	36445271	23207	2	ENSMUST00000125304	0	ENSMUSG00000001143	ENSMUSG00000001143
chr10	76468824	76469005	Promoter (<=1kb)	10	76468971	76515856	46886	1	ENSMUST00000170795	0	ENSMUSG00000001150	ENSMUSG00000001150
chr10	76442681	76443019	Promoter (<=1kb)	10	76351254	76442912	91659	2	ENSMUST00000001179	0	ENSMUSG00000001151	ENSMUSG00000001151
chr6	86669142	86669649	Promoter (<=1kb)	6	86647044	86669159	22116	2	ENSMUST00000001184	0	ENSMUSG00000001156	ENSMUSG00000001156
chr6	86733280	86733509	Promoter (<=1kb)	6	86691768	86733378	41611	2	ENSMUST00000001185	0	ENSMUSG00000001157	ENSMUSG00000001157
chr12	100199355	100199609	Promoter (<=1kb)	12	100199435	100209806	10372	1	ENSMUST00000110082	0	ENSMUSG00000001175	ENSMUSG00000001175
chr12	100201965	100202200	Promoter (1-2kb)	12	100200144	100209806	9663	1	ENSMUST00000001204	1822	ENSMUSG00000001175	ENSMUSG00000001175
chr12	100265831	100266222	Distal Intergenic	12	100205403	100206495	1093	1	ENSMUST00000127300	60429	ENSMUSG00000001175	ENSMUSG00000001175
chr12	100282362	100282645	Distal Intergenic	12	100205403	100206495	1093	1	ENSMUST00000127300	76960	ENSMUSG00000001175	ENSMUSG00000001175
chr12	100291459	100291695	Distal Intergenic	12	100205403	100206495	1093	1	ENSMUST00000127300	86057	ENSMUSG00000001175	ENSMUSG00000001175
chr10	78297941	78298096	Promoter (<=1kb)	10	78271563	78298198	26636	2	ENSMUST00000105389	102	ENSMUSG00000001211	ENSMUSG00000001211
chr17	56304095	56304269	Promoter (<=1kb)	17	56304313	56323486	19174	1	ENSMUST00000113035	-44	ENSMUSG00000001228	ENSMUSG00000001228
chr17	56218831	56219033	Promoter (<=1kb)	17	56186682	56218889	32208	2	ENSMUST00000038794	0	ENSMUSG00000001229	ENSMUSG00000001229
chr7	31150973	31151232	Promoter (<=1kb)	7	31130127	31151014	20888	2	ENSMUST00000085636	0	ENSMUSG00000001248	ENSMUSG00000001248
chr7	31097695	31097916	Promoter (1-2kb)	7	31098733	31099285	553	2	ENSMUST00000171225	1369	ENSMUSG00000001249	ENSMUSG00000001249
chr12	111672199	111672435	Promoter (<=1kb)	12	111669355	111672338	2984	2	ENSMUST00000001304	0	ENSMUSG00000001270	ENSMUSG00000001270
chr15	102405536	102406289	Promoter (<=1kb)	15	102406143	102408235	2093	1	ENSMUST00000170884	0	ENSMUSG00000001280	ENSMUSG00000001280
chr11	101467587	101467756	Promoter (<=1kb)	11	101468175	101471853	3679	1	ENSMUST00000001347	-419	ENSMUSG00000001313	ENSMUSG00000001313
chr11	74925625	74926080	Promoter (<=1kb)	11	74906359	74925798	19440	2	ENSMUST00000065211	0	ENSMUSG00000001323	ENSMUSG00000001323
chr9	22096080	22096328	Promoter (2-3kb)	9	22099281	22109630	10350	1	ENSMUST00000001384	-2953	ENSMUSG00000001349	ENSMUSG00000001349
chr9	78108595	78108735	Promoter (<=1kb)	9	78081499	78108656	27158	2	ENSMUST00000085311	0	ENSMUSG00000001366	ENSMUSG00000001366
chr9	78109014	78109185	Promoter (<=1kb)	9	78081502	78109065	27564	2	ENSMUST00000001402	0	ENSMUSG00000001366	ENSMUSG00000001366
chr6	3498291	3498445	Promoter (<=1kb)	6	3498382	3603315	104934	1	ENSMUST00000001412	0	ENSMUSG00000001376	ENSMUSG00000001376
chr18	36679081	36679630	Promoter (<=1kb)	18	36671160	36679366	8207	2	ENSMUST00000001415	0	ENSMUSG00000001379	ENSMUSG00000001379
chr18	36783046	36783269	Promoter (<=1kb)	18	36766530	36783205	16676	2	ENSMUST00000001416	0	ENSMUSG00000001380	ENSMUSG00000001380
chr18	36793720	36793946	Promoter (<=1kb)	18	36793923	36799660	5738	1	ENSMUST00000001419	0	ENSMUSG00000001383	ENSMUSG00000001383
chr2	164769649	164769950	Promoter (<=1kb)	2	164769898	164772907	3010	1	ENSMUST00000088248	0	ENSMUSG00000001403	ENSMUSG00000001403
chr3	88336137	88336380	Promoter (<=1kb)	3	88336260	88362337	26078	1	ENSMUST00000001451	0	ENSMUSG00000001415	ENSMUSG00000001415
chr3	88296848	88297179	Promoter (<=1kb)	3	88297116	88321767	24652	1	ENSMUST00000001452	0	ENSMUSG00000001416	ENSMUSG00000001416
chr3	88142152	88142405	Promoter (<=1kb)	3	88142372	88172086	29715	1	ENSMUST00000001455	0	ENSMUSG00000001419	ENSMUSG00000001419
chr3	88177667	88177853	Distal Intergenic	3	88168252	88168906	655	1	ENSMUST00000152861	9416	ENSMUSG00000001419	ENSMUSG00000001419
chr3	88177987	88178357	Distal Intergenic	3	88168252	88168906	655	1	ENSMUST00000152861	9736	ENSMUSG00000001419	ENSMUSG00000001419
chr6	28479988	28480433	Promoter (<=1kb)	6	28480348	28877723	397376	1	ENSMUST00000164915	0	ENSMUSG00000001424	ENSMUSG00000001424
chr6	28842474	28842721	Intron (ENSMUST00000164915/ENSMUSG00000001424, intron 15 of 16)	6	28848907	28880308	31402	1	ENSMUST00000166136	-6186	ENSMUSG00000001424	ENSMUSG00000001424
chr6	28864715	28864960	Intron (ENSMUST00000164915/ENSMUSG00000001424, intron 15 of 16)	6	28880043	28886527	6485	1	ENSMUST00000165151	-15083	ENSMUSG00000001424	ENSMUSG00000001424
chr10	77082640	77082806	Intron (ENSMUST00000081654/ENSMUSG00000001435, intron 6 of 41)	10	77080725	77089428	8704	2	ENSMUST00000156009	6622	ENSMUSG00000001435	ENSMUSG00000001435
chr10	77130615	77130850	Intron (ENSMUST00000081654/ENSMUSG00000001435, intron 2 of 41)	10	77096309	77113946	17638	2	ENSMUST00000149744	-16670	ENSMUSG00000001435	ENSMUSG00000001435
chr10	77206742	77206923	Distal Intergenic	10	77052178	77166548	114371	2	ENSMUST00000081654	-40195	ENSMUSG00000001435	ENSMUSG00000001435
chr10	77033073	77033255	Promoter (<=1kb)	10	77033212	77050431	17220	1	ENSMUST00000105410	0	ENSMUSG00000001436	ENSMUSG00000001436
chr11	97187079	97187241	Promoter (<=1kb)	11	97159714	97187881	28168	2	ENSMUST00000001479	640	ENSMUSG00000001440	ENSMUSG00000001440
chr11	97187884	97188430	Promoter (<=1kb)	11	97159714	97187881	28168	2	ENSMUST00000001479	-4	ENSMUSG00000001440	ENSMUSG00000001440
chr11	97041414	97041627	Promoter (<=1kb)	11	97041560	97049213	7654	1	ENSMUST00000001485	0	ENSMUSG00000001445	ENSMUSG00000001445
chr5	4104336	4104917	Promoter (<=1kb)	5	4081145	4104746	23602	2	ENSMUST00000001507	0	ENSMUSG00000001467	ENSMUSG00000001467
chr8	123373552	123373857	Promoter (<=1kb)	8	123373824	123401892	28069	1	ENSMUST00000057934	0	ENSMUSG00000001472	ENSMUSG00000001472
chr8	123374345	123374482	Promoter (<=1kb)	8	123373835	123404173	30339	1	ENSMUST00000108840	511	ENSMUSG00000001472	ENSMUSG00000001472
chr18	67369716	67369945	Distal Intergenic	18	67390717	67402748	12032	1	ENSMUST00000001513	-20772	ENSMUSG00000001473	ENSMUSG00000001473
chr11	94979016	94979205	Promoter (2-3kb)	11	94963208	94976327	13120	2	ENSMUST00000166320	-2690	ENSMUSG00000001508	ENSMUSG00000001508
chr6	128362644	128363002	Promoter (<=1kb)	6	128362967	128368962	5996	1	ENSMUST00000123988	0	ENSMUSG00000001517	ENSMUSG00000001517
chr6	128424542	128424826	Promoter (<=1kb)	6	128409533	128424918	15386	2	ENSMUST00000142615	92	ENSMUSG00000001518	ENSMUSG00000001518
chr6	128349811	128350020	Intron (ENSMUST00000001562/ENSMUSG00000001521, intron 1 of 10)	6	128334477	128355815	21339	2	ENSMUST00000133134	5795	ENSMUSG00000001521	ENSMUSG00000001521
chr6	128355771	128356039	Promoter (<=1kb)	6	128321140	128355851	34712	2	ENSMUST00000001562	0	ENSMUSG00000001521	ENSMUSG00000001521
chr17	35673724	35673941	Promoter (<=1kb)	17	35667730	35673739	6010	2	ENSMUST00000001565	0	ENSMUSG00000001524	ENSMUSG00000001524
chr17	35838247	35838434	Promoter (<=1kb)	17	35833926	35838306	4381	2	ENSMUST00000001566	0	ENSMUSG00000001525	ENSMUSG00000001525
chr13	75707232	75707635	Promoter (<=1kb)	13	75707484	75772356	64873	1	ENSMUST00000001583	0	ENSMUSG00000001542	ENSMUSG00000001542
chr11	100397705	100398064	Promoter (<=1kb)	11	100370619	100397749	27131	2	ENSMUST00000001592	0	ENSMUSG00000001552	ENSMUSG00000001552
chr17	26561347	26561520	Promoter (<=1kb)	17	26561489	26656931	95443	1	ENSMUST00000167662	0	ENSMUSG00000001576	ENSMUSG00000001576
