Chrom	Start	End	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr16	18406881	18426716	cluster_4	Promoter (<=1kb)	16	18406886	18413494	6609	2	ENSMUST00000165430	0	ENSMUSG00000000326	ENSMUSG00000000326
chr3	116488963	116508175	cluster_4	Promoter (<=1kb)	3	116489240	116495965	6726	2	ENSMUST00000124486	0	ENSMUSG00000000339	ENSMUSG00000000339
chr6	18366476	18514825	cluster_4	Promoter (<=1kb)	6	18366478	18428231	61754	2	ENSMUST00000152499	0	ENSMUSG00000000416	ENSMUSG00000000416
chr18	24205343	24286816	cluster_4	Promoter (<=1kb)	18	24205344	24286818	81475	1	ENSMUST00000000430	0	ENSMUSG00000000420	ENSMUSG00000000420
chr17	6601778	6607891	cluster_4	Promoter (<=1kb)	17	6601792	6603934	2143	1	ENSMUST00000149027	0	ENSMUSG00000000579	ENSMUSG00000000579
chr17	6601670	6607899	cluster_4	Promoter (<=1kb)	17	6601671	6609679	8009	1	ENSMUST00000092966	0	ENSMUSG00000000579	ENSMUSG00000000579
chr11	55097984	55113028	cluster_4	Promoter (<=1kb)	11	55098115	55113029	14915	1	ENSMUST00000000608	0	ENSMUSG00000000594	ENSMUSG00000000594
chr6	82911884	82939769	cluster_4	Promoter (<=1kb)	6	82911885	82939769	27885	2	ENSMUST00000000641	0	ENSMUSG00000000627	ENSMUSG00000000627
chr6	82725026	82774454	cluster_4	Promoter (<=1kb)	6	82725025	82774454	49430	2	ENSMUST00000000642	0	ENSMUSG00000000628	ENSMUSG00000000628
chr11	77777234	77865988	cluster_4	Promoter (<=1kb)	11	77777265	77865980	88716	1	ENSMUST00000000645	0	ENSMUSG00000000631	ENSMUSG00000000631
chr11	77930838	77979052	cluster_4	Promoter (<=1kb)	11	77930839	77979048	48210	1	ENSMUST00000142542	0	ENSMUSG00000000632	ENSMUSG00000000632
chr13	23456992	23465901	cluster_4	Promoter (<=1kb)	13	23456992	23465875	8884	2	ENSMUST00000041674	0	ENSMUSG00000000706	ENSMUSG00000000706
chr17	53566970	53672721	cluster_4	Promoter (<=1kb)	17	53566971	53672720	105750	1	ENSMUST00000000724	0	ENSMUSG00000000708	ENSMUSG00000000708
chr10	78030021	78043610	cluster_4	Promoter (<=1kb)	10	78041947	78045903	3957	1	ENSMUST00000135316	0	ENSMUSG00000000730	ENSMUSG00000000730
chr8	123065507	123097751	cluster_4	Promoter (<=1kb)	8	123065508	123097751	32244	1	ENSMUST00000128803	0	ENSMUSG00000000738	ENSMUSG00000000738
chr8	123142846	123158280	cluster_4	Promoter (<=1kb)	8	123142847	123158270	15424	2	ENSMUST00000000755	0	ENSMUSG00000000739	ENSMUSG00000000739
chr8	123102349	123105242	cluster_4	Promoter (<=1kb)	8	123102350	123105244	2895	1	ENSMUST00000000756	0	ENSMUSG00000000740	ENSMUSG00000000740
chr8	123204260	123212788	cluster_4	Promoter (<=1kb)	8	123204264	123212760	8497	2	ENSMUST00000000759	0	ENSMUSG00000000743	ENSMUSG00000000743
chr11	75300258	75348383	cluster_4	Promoter (<=1kb)	11	75298166	75348324	50159	2	ENSMUST00000092907	0	ENSMUSG00000000751	ENSMUSG00000000751
chr11	75410028	75422623	cluster_4	Promoter (<=1kb)	11	75410064	75417996	7933	2	ENSMUST00000168902	0	ENSMUSG00000000753	ENSMUSG00000000753
chr14	70438747	70443227	cluster_4	Promoter (<=1kb)	14	70438748	70443227	4480	2	ENSMUST00000180358	0	ENSMUSG00000000776	ENSMUSG00000000776
chr3	89520163	89672494	cluster_4	Promoter (<=1kb)	3	89520164	89667761	147598	1	ENSMUST00000000811	0	ENSMUSG00000000794	ENSMUSG00000000794
chr11	84984487	85139955	cluster_4	Promoter (<=1kb)	11	84985647	85029135	43489	2	ENSMUST00000000821	0	ENSMUSG00000000804	ENSMUSG00000000804
chr6	89643987	89675529	cluster_4	Promoter (<=1kb)	6	89643988	89675529	31542	1	ENSMUST00000000828	0	ENSMUSG00000000811	ENSMUSG00000000811
chr2	181497141	181517962	cluster_4	Promoter (<=1kb)	2	181497142	181515115	17974	1	ENSMUST00000125529	0	ENSMUSG00000000827	ENSMUSG00000000827
chr11	53612460	53618665	cluster_4	Promoter (<=1kb)	11	53602982	53617224	14243	2	ENSMUST00000127858	0	ENSMUSG00000000869	ENSMUSG00000000869
chr2	154587043	154603673	cluster_4	Promoter (<=1kb)	2	154595246	154603688	8443	2	ENSMUST00000109703	15	ENSMUSG00000000876	ENSMUSG00000000876
chr5	123973627	124003215	cluster_4	Promoter (<=1kb)	5	123973628	124003211	29584	1	ENSMUST00000000939	0	ENSMUSG00000000915	ENSMUSG00000000915
chr5	135369952	135376797	cluster_4	Promoter (<=1kb)	5	135369953	135376798	6846	1	ENSMUST00000000940	0	ENSMUSG00000000916	ENSMUSG00000000916
chr7	59982500	60005156	cluster_4	Promoter (<=1kb)	7	59982495	60005111	22617	2	ENSMUST00000059305	0	ENSMUSG00000000948	ENSMUSG00000000948
chr11	83709003	83711360	cluster_4	Promoter (<=1kb)	11	83709015	83711348	2334	1	ENSMUST00000001009	0	ENSMUSG00000000983	ENSMUSG00000000983
chr3	90488025	90491013	cluster_4	Promoter (<=1kb)	3	90488026	90490428	2403	2	ENSMUST00000107352	0	ENSMUSG00000001018	ENSMUSG00000001018
chr11	61488811	61494266	cluster_4	Promoter (<=1kb)	11	61488812	61494266	5455	2	ENSMUST00000101085	0	ENSMUSG00000001034	ENSMUSG00000001034
chr11	51643088	51651073	cluster_4	Promoter (<=1kb)	11	51643063	51650842	7780	2	ENSMUST00000001080	0	ENSMUSG00000001053	ENSMUSG00000001053
chr11	51623672	51635896	cluster_4	Promoter (<=1kb)	11	51623671	51635647	11977	2	ENSMUST00000136020	0	ENSMUSG00000001054	ENSMUSG00000001054
chr11	51619772	51623714	cluster_4	Promoter (<=1kb)	11	51619771	51623429	3659	1	ENSMUST00000001083	2	ENSMUSG00000001056	ENSMUSG00000001056
chr8	123242355	123254222	cluster_4	Promoter (<=1kb)	8	123242356	123254176	11821	2	ENSMUST00000117643	0	ENSMUSG00000001062	ENSMUSG00000001062
chr8	123254194	123270551	cluster_4	Promoter (<=1kb)	8	123242356	123254222	11867	2	ENSMUST00000149490	0	ENSMUSG00000001062	ENSMUSG00000001062
chr11	78503512	78505081	cluster_4	Promoter (<=1kb)	11	78503499	78505074	1576	1	ENSMUST00000125670	14	ENSMUSG00000001103	ENSMUSG00000001103
chr10	76575647	76590338	cluster_4	Promoter (<=1kb)	10	76575648	76589561	13914	1	ENSMUST00000001183	0	ENSMUSG00000001155	ENSMUSG00000001155
chr6	86647044	86669159	cluster_4	Promoter (<=1kb)	6	86647044	86669159	22116	2	ENSMUST00000001184	0	ENSMUSG00000001156	ENSMUSG00000001156
chr6	86675168	86684491	cluster_4	Promoter (<=1kb)	6	86675405	86684491	9087	2	ENSMUST00000131674	0	ENSMUSG00000001158	ENSMUSG00000001158
chr5	120800198	120812514	cluster_4	Promoter (<=1kb)	5	120800194	120812514	12321	2	ENSMUST00000117193	0	ENSMUSG00000001166	ENSMUSG00000001166
chr10	78271562	78351700	cluster_4	Promoter (<=1kb)	10	78271563	78298198	26636	2	ENSMUST00000105389	0	ENSMUSG00000001211	ENSMUSG00000001211
chr17	56303336	56323486	cluster_4	Promoter (<=1kb)	17	56303400	56323486	20087	1	ENSMUST00000113038	0	ENSMUSG00000001228	ENSMUSG00000001228
chr17	56186681	56218889	cluster_4	Promoter (<=1kb)	17	56186682	56218889	32208	2	ENSMUST00000038794	0	ENSMUSG00000001229	ENSMUSG00000001229
chr7	30957769	30973469	cluster_4	Promoter (<=1kb)	7	30957409	30961619	4211	2	ENSMUST00000152673	0	ENSMUSG00000001247	ENSMUSG00000001247
chr7	30973803	30989725	cluster_4	Promoter (<=1kb)	7	30957779	30983169	25391	2	ENSMUST00000108115	0	ENSMUSG00000001247	ENSMUSG00000001247
chr7	31162357	31170641	cluster_4	Distal Intergenic	7	31130127	31151050	20924	2	ENSMUST00000001280	-11308	ENSMUSG00000001248	ENSMUSG00000001248
chr15	102406315	102436404	cluster_4	Promoter (<=1kb)	15	102406328	102432679	26352	1	ENSMUST00000165924	0	ENSMUSG00000001280	ENSMUSG00000001280
chr15	102331708	102338138	cluster_4	Promoter (<=1kb)	15	102331709	102338139	6431	1	ENSMUST00000113682	0	ENSMUSG00000001285	ENSMUSG00000001285
chr1	186721086	186749358	cluster_4	Promoter (<=1kb)	1	186720978	186749358	28381	2	ENSMUST00000001339	0	ENSMUSG00000001305	ENSMUSG00000001305
chr9	22099252	22109221	cluster_4	Promoter (<=1kb)	9	22099281	22109630	10350	1	ENSMUST00000001384	0	ENSMUSG00000001349	ENSMUSG00000001349
chr6	3498392	3603531	cluster_4	Promoter (<=1kb)	6	3498416	3601110	102695	1	ENSMUST00000170873	0	ENSMUSG00000001376	ENSMUSG00000001376
chr18	36671158	36679366	cluster_4	Promoter (<=1kb)	18	36671160	36679366	8207	2	ENSMUST00000001415	0	ENSMUSG00000001379	ENSMUSG00000001379
chr18	36679214	36683862	cluster_4	Promoter (<=1kb)	18	36671160	36679366	8207	2	ENSMUST00000001415	0	ENSMUSG00000001379	ENSMUSG00000001379
chr2	164769928	164772902	cluster_4	Promoter (<=1kb)	2	164769903	164778822	8920	1	ENSMUST00000001439	26	ENSMUSG00000001403	ENSMUSG00000001403
chr11	97041585	97049213	cluster_4	Promoter (<=1kb)	11	97041595	97048518	6924	1	ENSMUST00000054252	0	ENSMUSG00000001445	ENSMUSG00000001445
chr5	4080673	4104697	cluster_4	Promoter (<=1kb)	5	4083280	4104343	21064	2	ENSMUST00000129448	0	ENSMUSG00000001467	ENSMUSG00000001467
chr8	123442955	123463899	cluster_4	Promoter (<=1kb)	8	123442986	123460515	17530	1	ENSMUST00000093049	0	ENSMUSG00000001482	ENSMUSG00000001482
chr6	128399765	128408935	cluster_4	Promoter (<=1kb)	6	128399766	128408932	9167	1	ENSMUST00000001561	0	ENSMUSG00000001520	ENSMUSG00000001520
chr11	100422320	100441089	cluster_4	Promoter (<=1kb)	11	100423038	100424300	1263	1	ENSMUST00000125616	0	ENSMUSG00000001555	ENSMUSG00000001555
chr5	29473822	29478470	cluster_4	Promoter (<=1kb)	5	29473261	29478470	5210	2	ENSMUST00000001608	0	ENSMUSG00000001566	ENSMUSG00000001566
chr5	29434666	29452169	cluster_4	Promoter (<=1kb)	5	29441318	29446355	5038	1	ENSMUST00000146347	0	ENSMUSG00000001569	ENSMUSG00000001569
chr6	146724929	146778814	cluster_4	Promoter (<=1kb)	6	146724995	146778812	53818	1	ENSMUST00000001675	0	ENSMUSG00000001630	ENSMUSG00000001630
chr15	103009561	103011881	cluster_4	Promoter (<=1kb)	15	103009479	103011881	2403	1	ENSMUST00000001711	83	ENSMUSG00000001661	ENSMUSG00000001661
chr10	75771232	75773374	cluster_4	Promoter (<=1kb)	10	75771230	75773034	1805	2	ENSMUST00000172820	0	ENSMUSG00000001666	ENSMUSG00000001666
chr1	121553834	121567980	cluster_4	Promoter (<=1kb)	1	121555146	121559215	4070	2	ENSMUST00000148809	0	ENSMUSG00000001674	ENSMUSG00000001674
chr13	38645690	38659028	cluster_4	Promoter (<=1kb)	13	38645698	38659028	13331	2	ENSMUST00000001757	0	ENSMUSG00000001707	ENSMUSG00000001707
chr12	112653820	112674276	cluster_4	Promoter (<=1kb)	12	112653821	112674276	20456	2	ENSMUST00000001780	0	ENSMUSG00000001729	ENSMUSG00000001729
chr12	112659276	112659351	cluster_4	Promoter (<=1kb)	12	112657562	112659142	1581	2	ENSMUST00000127588	-135	ENSMUSG00000001729	ENSMUSG00000001729
chr19	3896049	3906983	cluster_4	Promoter (<=1kb)	19	3896050	3903072	7023	2	ENSMUST00000131327	0	ENSMUSG00000001750	ENSMUSG00000001750
chr11	101070093	101077671	cluster_4	Promoter (<=1kb)	11	101071552	101076571	5020	1	ENSMUST00000140735	0	ENSMUSG00000001751	ENSMUSG00000001751
chr6	29735496	29761366	cluster_4	Promoter (<=1kb)	6	29735694	29761365	25672	1	ENSMUST00000001812	0	ENSMUSG00000001761	ENSMUSG00000001761
chr6	29694213	29718558	cluster_4	Promoter (<=1kb)	6	29694222	29718559	24338	1	ENSMUST00000046750	0	ENSMUSG00000001763	ENSMUSG00000001763
chr2	145786115	145887616	cluster_4	Promoter (<=1kb)	2	145786116	145887616	101501	1	ENSMUST00000094480	0	ENSMUSG00000001768	ENSMUSG00000001768
chr10	85938636	85957793	cluster_4	Promoter (<=1kb)	10	85948860	85955779	6920	2	ENSMUST00000139413	0	ENSMUSG00000001783	ENSMUSG00000001783
chr7	35200877	35215345	cluster_4	Promoter (<=1kb)	7	35200027	35202959	2933	2	ENSMUST00000153163	0	ENSMUSG00000001802	ENSMUSG00000001802
chr2	74652990	74659557	cluster_4	Promoter (<=1kb)	2	74655616	74659419	3804	2	ENSMUST00000173623	0	ENSMUSG00000001815	ENSMUSG00000001815
chr5	143316488	143329238	cluster_4	Promoter (<=1kb)	5	143316490	143329220	12731	2	ENSMUST00000159813	0	ENSMUSG00000001844	ENSMUSG00000001844
chr5	143505480	143527993	cluster_4	Promoter (<=1kb)	5	143505482	143527993	22512	2	ENSMUST00000100489	0	ENSMUSG00000001847	ENSMUSG00000001847
chr2	31974449	32053975	cluster_4	Promoter (<=1kb)	2	31974486	31979956	5471	1	ENSMUST00000130975	0	ENSMUSG00000001855	ENSMUSG00000001855
chr9	37539254	37544205	cluster_4	Promoter (<=1kb)	9	37539255	37544205	4951	1	ENSMUST00000002008	0	ENSMUSG00000001943	ENSMUSG00000001943
chr9	37528088	37538319	cluster_4	Promoter (<=1kb)	9	37528781	37537112	8332	1	ENSMUST00000146860	0	ENSMUSG00000001946	ENSMUSG00000001946
chr2	127008710	127069814	cluster_4	Promoter (<=1kb)	2	127008717	127037344	28628	1	ENSMUST00000149254	0	ENSMUSG00000001998	ENSMUSG00000001998
chr12	84875801	84879755	cluster_4	Promoter (<=1kb)	12	84783212	84876532	93321	2	ENSMUST00000002073	0	ENSMUSG00000002020	ENSMUSG00000002020
chr9	44793778	44799216	cluster_4	Promoter (<=1kb)	9	44793776	44799242	5467	2	ENSMUST00000114705	26	ENSMUSG00000002032	ENSMUSG00000002032
chr11	78206748	78245703	cluster_4	Promoter (<=1kb)	11	78207028	78223686	16659	2	ENSMUST00000108314	0	ENSMUSG00000002052	ENSMUSG00000002052
chr11	78245745	78255496	cluster_4	Promoter (<=1kb)	11	78206746	78245987	39242	2	ENSMUST00000002121	0	ENSMUSG00000002052	ENSMUSG00000002052
chr11	78301590	78322454	cluster_4	Promoter (<=1kb)	11	78301624	78315190	13567	1	ENSMUST00000133579	0	ENSMUSG00000002055	ENSMUSG00000002055
chr11	78343494	78349164	cluster_4	Promoter (<=1kb)	11	78343498	78347849	4352	1	ENSMUST00000154700	0	ENSMUSG00000002058	ENSMUSG00000002058
chr11	78188426	78192193	cluster_4	Promoter (<=1kb)	11	78188430	78192188	3759	1	ENSMUST00000002128	0	ENSMUSG00000002059	ENSMUSG00000002059
chr7	38097983	38107490	cluster_4	Promoter (<=1kb)	7	38098668	38099501	834	2	ENSMUST00000128785	0	ENSMUSG00000002068	ENSMUSG00000002068
chr2	91054015	91059438	cluster_4	Promoter (<=1kb)	2	91054055	91066369	12315	1	ENSMUST00000002171	0	ENSMUSG00000002102	ENSMUSG00000002102
chr2	91061780	91070315	cluster_4	Promoter (<=1kb)	2	91061791	91070229	8439	2	ENSMUST00000079976	0	ENSMUSG00000002105	ENSMUSG00000002105
chr2	91237145	91238357	cluster_4	Promoter (<=1kb)	2	91211856	91236982	25127	2	ENSMUST00000028696	-164	ENSMUSG00000002109	ENSMUSG00000002109
chr2	91211581	91237066	cluster_4	Promoter (<=1kb)	2	91211572	91235331	23760	2	ENSMUST00000152277	0	ENSMUSG00000002109	ENSMUSG00000002109
chr7	24399627	24422777	cluster_4	Promoter (<=1kb)	7	24399724	24405851	6128	1	ENSMUST00000139481	0	ENSMUSG00000002210	ENSMUSG00000002210
chr3	104781055	104786017	cluster_4	Promoter (<=1kb)	3	104781056	104786018	4963	1	ENSMUST00000002298	0	ENSMUSG00000002228	ENSMUSG00000002228
chr3	104789033	104794459	cluster_4	Promoter (<=1kb)	3	104789034	104794344	5311	1	ENSMUST00000106787	0	ENSMUSG00000002233	ENSMUSG00000002233
chr17	25579173	25662826	cluster_4	Promoter (<=1kb)	17	25579174	25662826	83653	1	ENSMUST00000063344	0	ENSMUSG00000002279	ENSMUSG00000002279
chr17	33843090	33849774	cluster_4	Promoter (<=1kb)	17	33843091	33849774	6684	1	ENSMUST00000002379	0	ENSMUSG00000002308	ENSMUSG00000002308
chr14	55625628	55635678	cluster_4	Promoter (<=1kb)	14	55625634	55635631	9998	2	ENSMUST00000148351	0	ENSMUSG00000002319	ENSMUSG00000002319
chr14	55635965	55643806	cluster_4	Promoter (<=1kb)	14	55625896	55637895	12000	2	ENSMUST00000156420	0	ENSMUSG00000002319	ENSMUSG00000002319
chr14	55591789	55603671	cluster_4	Promoter (<=1kb)	14	55603571	55610030	6460	1	ENSMUST00000134863	0	ENSMUSG00000002325	ENSMUSG00000002325
chr14	55672234	55678751	cluster_4	Promoter (<=1kb)	14	55672235	55678750	6516	1	ENSMUST00000002397	0	ENSMUSG00000002326	ENSMUSG00000002326
chr14	55657878	55660508	cluster_4	Promoter (<=1kb)	14	55657879	55660508	2630	2	ENSMUST00000002400	0	ENSMUSG00000002329	ENSMUSG00000002329
chr14	55739019	55745684	cluster_4	Promoter (<=1kb)	14	55739020	55739660	641	2	ENSMUST00000155969	0	ENSMUSG00000002332	ENSMUSG00000002332
chr8	70139498	70167488	cluster_4	Promoter (<=1kb)	8	70139499	70147256	7758	1	ENSMUST00000002418	0	ENSMUSG00000002345	ENSMUSG00000002345
chr8	70139498	70148634	cluster_4	Promoter (<=1kb)	8	70139499	70147256	7758	1	ENSMUST00000002418	0	ENSMUSG00000002345	ENSMUSG00000002345
chr17	5841379	5930711	cluster_4	Promoter (<=1kb)	17	5841328	5931033	89706	1	ENSMUST00000002436	52	ENSMUSG00000002365	ENSMUSG00000002365
chr17	56673224	56711769	cluster_4	Promoter (<=1kb)	17	56673225	56711769	38545	1	ENSMUST00000002445	0	ENSMUSG00000002372	ENSMUSG00000002372
chr8	71371297	71373689	cluster_4	Promoter (<=1kb)	8	71371298	71374382	3085	1	ENSMUST00000110051	0	ENSMUSG00000002396	ENSMUSG00000002396
chr6	39603236	39725463	cluster_4	Promoter (<=1kb)	6	39603237	39725463	122227	2	ENSMUST00000002487	0	ENSMUSG00000002413	ENSMUSG00000002413
chr3	20057810	20118491	cluster_4	Promoter (<=1kb)	3	20057811	20117281	59471	1	ENSMUST00000143005	0	ENSMUSG00000002428	ENSMUSG00000002428
chr2	181688418	181693977	cluster_4	Promoter (<=1kb)	2	181688419	181689500	1082	2	ENSMUST00000144476	0	ENSMUSG00000002458	ENSMUSG00000002458
chr18	10617795	10628230	cluster_4	Promoter (<=1kb)	18	10617796	10628230	10435	1	ENSMUST00000002551	0	ENSMUSG00000002477	ENSMUSG00000002477
chr5	114707778	114722327	cluster_4	Promoter (<=1kb)	5	114707819	114709440	1622	1	ENSMUST00000152999	0	ENSMUSG00000002486	ENSMUSG00000002486
chr2	32288252	32307921	cluster_4	Promoter (<=1kb)	2	32288253	32307921	19669	1	ENSMUST00000100194	0	ENSMUSG00000002546	ENSMUSG00000002546
chr10	128632414	128645993	cluster_4	Promoter (<=1kb)	10	128630843	128645991	15149	2	ENSMUST00000133342	0	ENSMUSG00000002578	ENSMUSG00000002578
chr7	25687001	25705077	cluster_4	Promoter (<=1kb)	7	25687002	25705077	18076	1	ENSMUST00000002678	0	ENSMUSG00000002603	ENSMUSG00000002603
chr7	25711116	25719053	cluster_4	Promoter (<=1kb)	7	25712935	25716106	3172	2	ENSMUST00000134201	0	ENSMUSG00000002608	ENSMUSG00000002608
chr17	23173868	23193228	cluster_4	Promoter (<=1kb)	17	23173893	23193210	19318	2	ENSMUST00000142999	0	ENSMUSG00000002617	ENSMUSG00000002617
chr17	56997338	56999336	cluster_4	Promoter (<=1kb)	17	56997339	56999311	1973	1	ENSMUST00000074141	0	ENSMUSG00000002661	ENSMUSG00000002661
chr2	76629936	76647994	cluster_4	Promoter (<=1kb)	2	76636795	76640733	3939	2	ENSMUST00000140493	0	ENSMUSG00000002731	ENSMUSG00000002731
chr2	76663033	76673098	cluster_4	Promoter (<=1kb)	2	76663044	76673070	10027	2	ENSMUST00000002809	0	ENSMUSG00000002732	ENSMUSG00000002732
chr2	76675314	76697335	cluster_4	Promoter (<=1kb)	2	76689853	76692764	2912	1	ENSMUST00000125119	0	ENSMUSG00000002733	ENSMUSG00000002733
chr11	5955757	5967781	cluster_4	Promoter (<=1kb)	11	5959304	5963201	3898	1	ENSMUST00000143834	0	ENSMUSG00000002741	ENSMUSG00000002741
chr5	135187322	135246129	cluster_4	Promoter (<=1kb)	5	135205879	135211860	5982	1	ENSMUST00000176793	0	ENSMUSG00000002748	ENSMUSG00000002748
chr7	45872839	45883726	cluster_4	Promoter (<=1kb)	7	45872887	45874365	1479	1	ENSMUST00000146932	0	ENSMUSG00000002778	ENSMUSG00000002778
chr7	45897068	45917413	cluster_4	Promoter (<=1kb)	7	45897101	45917409	20309	1	ENSMUST00000107716	0	ENSMUSG00000002781	ENSMUSG00000002781
chr6	54985094	54992867	cluster_4	Promoter (<=1kb)	6	54985648	54992707	7060	2	ENSMUST00000002874	0	ENSMUSG00000002797	ENSMUSG00000002797
chr12	112976481	112978940	cluster_4	Promoter (<=1kb)	12	112976482	112978930	2449	1	ENSMUST00000165079	0	ENSMUSG00000002803	ENSMUSG00000002803
chr12	112959861	113000621	cluster_4	Promoter (<=1kb)	12	112976482	112978930	2449	1	ENSMUST00000165079	0	ENSMUSG00000002803	ENSMUSG00000002803
chr13	19591707	19619830	cluster_4	Promoter (<=1kb)	13	19591709	19619830	28122	2	ENSMUST00000002885	0	ENSMUSG00000002808	ENSMUSG00000002808
chr9	21265284	21274837	cluster_4	Promoter (<=1kb)	9	21265299	21274368	9070	1	ENSMUST00000065005	0	ENSMUSG00000002820	ENSMUSG00000002820
chr16	38445398	38452689	cluster_4	Promoter (<=1kb)	16	38445399	38452689	7291	2	ENSMUST00000002923	0	ENSMUSG00000002844	ENSMUSG00000002844
chr16	38497842	38522663	cluster_4	Promoter (<=1kb)	16	38498347	38522663	24317	2	ENSMUST00000002925	0	ENSMUSG00000002846	ENSMUSG00000002846
chr6	88902250	88912240	cluster_4	Promoter (<=1kb)	6	88902251	88912238	9988	1	ENSMUST00000055022	0	ENSMUSG00000002871	ENSMUSG00000002871
chr1	52455848	52500448	cluster_4	Promoter (<=1kb)	1	52459218	52490736	31519	2	ENSMUST00000170269	0	ENSMUSG00000002881	ENSMUSG00000002881
chr8	70842048	70857008	cluster_4	Promoter (<=1kb)	8	70842049	70857008	14960	2	ENSMUST00000110078	0	ENSMUSG00000002908	ENSMUSG00000002908
chr8	4238739	4247897	cluster_4	Promoter (<=1kb)	8	4238740	4247896	9157	1	ENSMUST00000110998	0	ENSMUSG00000002948	ENSMUSG00000002948
chr7	19701312	19715429	cluster_4	Promoter (<=1kb)	7	19701329	19715425	14097	2	ENSMUST00000032555	0	ENSMUSG00000002984	ENSMUSG00000002984
chr12	31958478	32061279	cluster_4	Promoter (<=1kb)	12	31958476	32061235	102760	2	ENSMUST00000003079	0	ENSMUSG00000002997	ENSMUSG00000002997
chr8	72219729	72223775	cluster_4	Promoter (<=1kb)	8	72219730	72223764	4035	1	ENSMUST00000003123	0	ENSMUSG00000003039	ENSMUSG00000003039
chr13	19357675	19395813	cluster_4	Promoter (<=1kb)	13	19357677	19395752	38076	2	ENSMUST00000039694	0	ENSMUSG00000003062	ENSMUSG00000003062
chr13	19462846	19504367	cluster_4	Distal Intergenic	13	19357677	19395752	38076	2	ENSMUST00000039694	-67095	ENSMUSG00000003062	ENSMUSG00000003062
chr10	80115802	80130685	cluster_4	Promoter (<=1kb)	10	80115803	80130469	14667	1	ENSMUST00000144883	0	ENSMUSG00000003068	ENSMUSG00000003068
chr7	17004640	17027914	cluster_4	Promoter (<=1kb)	7	17004753	17027809	23057	2	ENSMUST00000142597	0	ENSMUSG00000003099	ENSMUSG00000003099
chr7	25379526	25395987	cluster_4	Promoter (<=1kb)	7	25379527	25395987	16461	2	ENSMUST00000003207	0	ENSMUSG00000003123	ENSMUSG00000003123
chr1	39371495	39478747	cluster_4	Promoter (<=1kb)	1	39371499	39478747	107249	2	ENSMUST00000054462	0	ENSMUSG00000003134	ENSMUSG00000003134
