Chrom	Start	End	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr11	51623672	51635896	cluster_3	Promoter (<=1kb)	11	51623671	51635647	11977	2	ENSMUST00000136020	0	ENSMUSG00000001054	ENSMUSG00000001054
chr5	34633646	34637114	cluster_3	Promoter (<=1kb)	5	34633647	34634727	1081	2	ENSMUST00000130347	0	ENSMUSG00000001082	ENSMUSG00000001082
chr10	76459566	76469114	cluster_3	Promoter (<=1kb)	10	76468971	76515856	46886	1	ENSMUST00000170795	0	ENSMUSG00000001150	ENSMUSG00000001150
chr10	76468970	76515857	cluster_3	Promoter (<=1kb)	10	76468971	76515856	46886	1	ENSMUST00000170795	0	ENSMUSG00000001150	ENSMUSG00000001150
chr10	76351253	76442912	cluster_3	Promoter (<=1kb)	10	76351254	76442912	91659	2	ENSMUST00000001179	0	ENSMUSG00000001151	ENSMUSG00000001151
chr12	100199434	100209824	cluster_3	Promoter (<=1kb)	12	100199435	100209806	10372	1	ENSMUST00000110082	0	ENSMUSG00000001175	ENSMUSG00000001175
chr12	111669354	111672338	cluster_3	Promoter (<=1kb)	12	111669355	111672338	2984	2	ENSMUST00000001304	0	ENSMUSG00000001270	ENSMUSG00000001270
chr15	102326115	102331489	cluster_3	Promoter (<=1kb)	15	102326116	102331873	5758	1	ENSMUST00000166658	0	ENSMUSG00000001289	ENSMUSG00000001289
chr11	74906358	74925798	cluster_3	Promoter (<=1kb)	11	74906359	74925798	19440	2	ENSMUST00000065211	0	ENSMUSG00000001323	ENSMUSG00000001323
chr11	74925871	75164448	cluster_3	Promoter (<=1kb)	11	74906799	74925948	19150	2	ENSMUST00000121738	0	ENSMUSG00000001323	ENSMUSG00000001323
chr9	78081499	78109065	cluster_3	Promoter (<=1kb)	9	78081499	78108656	27158	2	ENSMUST00000085311	0	ENSMUSG00000001366	ENSMUSG00000001366
chr6	3498392	3603531	cluster_3	Promoter (<=1kb)	6	3498416	3601110	102695	1	ENSMUST00000170873	0	ENSMUSG00000001376	ENSMUSG00000001376
chr18	36766527	36783205	cluster_3	Promoter (<=1kb)	18	36766530	36783205	16676	2	ENSMUST00000001416	0	ENSMUSG00000001380	ENSMUSG00000001380
chr3	88336259	88362337	cluster_3	Promoter (<=1kb)	3	88336260	88362337	26078	1	ENSMUST00000001451	0	ENSMUSG00000001415	ENSMUSG00000001415
chr6	28480347	28888832	cluster_3	Promoter (<=1kb)	6	28480348	28877723	397376	1	ENSMUST00000164915	0	ENSMUSG00000001424	ENSMUSG00000001424
chr11	97041585	97049213	cluster_3	Promoter (<=1kb)	11	97041595	97048518	6924	1	ENSMUST00000054252	0	ENSMUSG00000001445	ENSMUSG00000001445
chr8	123373710	123401892	cluster_3	Promoter (<=1kb)	8	123373824	123401892	28069	1	ENSMUST00000057934	0	ENSMUSG00000001472	ENSMUSG00000001472
chr8	123442955	123463899	cluster_3	Promoter (<=1kb)	8	123442986	123460515	17530	1	ENSMUST00000093049	0	ENSMUSG00000001482	ENSMUSG00000001482
chr6	128409443	128424910	cluster_3	Promoter (<=1kb)	6	128409533	128424918	15386	2	ENSMUST00000142615	8	ENSMUSG00000001518	ENSMUSG00000001518
chr5	29434666	29452169	cluster_3	Promoter (<=1kb)	5	29441318	29446355	5038	1	ENSMUST00000146347	0	ENSMUSG00000001569	ENSMUSG00000001569
chr12	40203128	40223189	cluster_3	Promoter (<=1kb)	12	40201567	40223189	21623	2	ENSMUST00000001672	0	ENSMUSG00000001627	ENSMUSG00000001627
chr1	121553834	121567980	cluster_3	Promoter (<=1kb)	1	121555146	121559215	4070	2	ENSMUST00000148809	0	ENSMUSG00000001674	ENSMUSG00000001674
chr13	38645690	38659028	cluster_3	Promoter (<=1kb)	13	38645698	38659028	13331	2	ENSMUST00000001757	0	ENSMUSG00000001707	ENSMUSG00000001707
chr11	101070093	101077671	cluster_3	Promoter (<=1kb)	11	101071552	101076571	5020	1	ENSMUST00000140735	0	ENSMUSG00000001751	ENSMUSG00000001751
chr2	145917481	145934700	cluster_3	Promoter (<=1kb)	2	145930392	145931391	1000	2	ENSMUST00000145425	0	ENSMUSG00000001767	ENSMUSG00000001767
chr2	145934783	145964226	cluster_3	Promoter (<=1kb)	2	145917479	145935014	17536	2	ENSMUST00000001818	0	ENSMUSG00000001767	ENSMUSG00000001767
chr9	18292266	18314000	cluster_3	Promoter (<=1kb)	9	18292267	18314000	21734	1	ENSMUST00000001825	0	ENSMUSG00000001774	ENSMUSG00000001774
chr10	85938636	85957793	cluster_3	Promoter (<=1kb)	10	85948860	85955779	6920	2	ENSMUST00000139413	0	ENSMUSG00000001783	ENSMUSG00000001783
chr10	86021928	86048328	cluster_3	Promoter (<=1kb)	10	86021972	86051873	29902	1	ENSMUST00000130320	0	ENSMUSG00000001786	ENSMUSG00000001786
chr7	30186941	30195048	cluster_3	Promoter (<=1kb)	7	30186990	30193106	6117	2	ENSMUST00000108196	0	ENSMUSG00000001794	ENSMUSG00000001794
chr7	101663767	101790168	cluster_3	Promoter (<=1kb)	7	101663775	101706547	42773	1	ENSMUST00000123870	0	ENSMUSG00000001829	ENSMUSG00000001829
chr2	31974449	32053975	cluster_3	Promoter (<=1kb)	2	31974486	31979956	5471	1	ENSMUST00000130975	0	ENSMUSG00000001855	ENSMUSG00000001855
chr9	37603293	37613720	cluster_3	Promoter (<=1kb)	9	37603295	37613720	10426	2	ENSMUST00000002013	0	ENSMUSG00000001948	ENSMUSG00000001948
chr2	127008710	127069814	cluster_3	Promoter (<=1kb)	2	127008717	127037344	28628	1	ENSMUST00000149254	0	ENSMUSG00000001998	ENSMUSG00000001998
chr9	44773008	44792714	cluster_3	Promoter (<=1kb)	9	44773051	44786325	13275	1	ENSMUST00000143654	0	ENSMUSG00000002031	ENSMUSG00000002031
chr11	78245745	78255496	cluster_3	Promoter (<=1kb)	11	78206746	78245987	39242	2	ENSMUST00000002121	0	ENSMUSG00000002052	ENSMUSG00000002052
chr11	78206748	78245703	cluster_3	Promoter (<=1kb)	11	78207028	78223686	16659	2	ENSMUST00000108314	0	ENSMUSG00000002052	ENSMUSG00000002052
chr11	78188426	78192193	cluster_3	Promoter (<=1kb)	11	78188430	78192188	3759	1	ENSMUST00000002128	0	ENSMUSG00000002059	ENSMUSG00000002059
chr2	91054015	91059438	cluster_3	Promoter (<=1kb)	2	91054055	91066369	12315	1	ENSMUST00000002171	0	ENSMUSG00000002102	ENSMUSG00000002102
chr2	91202911	91214098	cluster_3	Promoter (<=1kb)	2	91202924	91206046	3123	1	ENSMUST00000155418	0	ENSMUSG00000002103	ENSMUSG00000002103
chr2	91237145	91238357	cluster_3	Promoter (<=1kb)	2	91211856	91236982	25127	2	ENSMUST00000028696	-164	ENSMUSG00000002109	ENSMUSG00000002109
chr11	4160353	4182541	cluster_3	Promoter (<=1kb)	11	4160355	4171913	11559	1	ENSMUST00000132666	0	ENSMUSG00000002129	ENSMUSG00000002129
chr7	44731481	44748617	cluster_3	Promoter (<=1kb)	7	44748413	44777515	29103	1	ENSMUST00000002275	0	ENSMUSG00000002205	ENSMUSG00000002205
chr7	44748628	44777514	cluster_3	Promoter (<=1kb)	7	44748636	44777515	28880	1	ENSMUST00000147952	0	ENSMUSG00000002205	ENSMUSG00000002205
chr7	24399627	24422777	cluster_3	Promoter (<=1kb)	7	24399724	24405851	6128	1	ENSMUST00000139481	0	ENSMUSG00000002210	ENSMUSG00000002210
chr17	25773775	25783332	cluster_3	Promoter (<=1kb)	17	25773776	25782791	9016	1	ENSMUST00000134108	0	ENSMUSG00000002280	ENSMUSG00000002280
chr14	55635965	55643806	cluster_3	Promoter (<=1kb)	14	55625896	55637895	12000	2	ENSMUST00000156420	0	ENSMUSG00000002319	ENSMUSG00000002319
chr14	55625628	55635678	cluster_3	Promoter (<=1kb)	14	55625634	55635631	9998	2	ENSMUST00000148351	0	ENSMUSG00000002319	ENSMUSG00000002319
chr14	55657878	55660508	cluster_3	Promoter (<=1kb)	14	55657879	55660508	2630	2	ENSMUST00000002400	0	ENSMUSG00000002329	ENSMUSG00000002329
chr8	70220192	70234422	cluster_3	Promoter (<=1kb)	8	70220198	70222789	2592	2	ENSMUST00000139765	0	ENSMUSG00000002343	ENSMUSG00000002343
chr8	70139498	70167488	cluster_3	Promoter (<=1kb)	8	70139499	70147256	7758	1	ENSMUST00000002418	0	ENSMUSG00000002345	ENSMUSG00000002345
chr8	70139498	70148634	cluster_3	Promoter (<=1kb)	8	70139499	70147256	7758	1	ENSMUST00000002418	0	ENSMUSG00000002345	ENSMUSG00000002345
chr8	71366847	71369732	cluster_3	Promoter (<=1kb)	8	71366848	71369729	2882	1	ENSMUST00000110053	0	ENSMUSG00000002395	ENSMUSG00000002395
chr8	71371297	71373689	cluster_3	Promoter (<=1kb)	8	71371298	71374382	3085	1	ENSMUST00000110051	0	ENSMUSG00000002396	ENSMUSG00000002396
chr7	28179482	28187298	cluster_3	Promoter (<=1kb)	7	28179494	28186923	7430	1	ENSMUST00000172761	0	ENSMUSG00000002409	ENSMUSG00000002409
chr2	181601318	181655661	cluster_3	Promoter (<=1kb)	2	181601319	181655660	54342	1	ENSMUST00000002529	0	ENSMUSG00000002455	ENSMUSG00000002455
chr18	10617795	10628230	cluster_3	Promoter (<=1kb)	18	10617796	10628230	10435	1	ENSMUST00000002551	0	ENSMUSG00000002477	ENSMUSG00000002477
chr5	114707778	114722327	cluster_3	Promoter (<=1kb)	5	114707819	114709440	1622	1	ENSMUST00000152999	0	ENSMUSG00000002486	ENSMUSG00000002486
chr17	24595815	24632627	cluster_3	Promoter (<=1kb)	17	24595937	24632629	36693	2	ENSMUST00000097373	2	ENSMUSG00000002496	ENSMUSG00000002496
chr10	128632414	128645993	cluster_3	Promoter (<=1kb)	10	128630843	128645991	15149	2	ENSMUST00000133342	0	ENSMUSG00000002578	ENSMUSG00000002578
chr17	32321423	32350577	cluster_3	Promoter (<=1kb)	17	32321425	32350581	29157	2	ENSMUST00000050214	4	ENSMUSG00000002625	ENSMUSG00000002625
chr7	34184496	34196647	cluster_3	Promoter (<=1kb)	7	34184653	34196608	11956	2	ENSMUST00000148381	0	ENSMUSG00000002635	ENSMUSG00000002635
chr17	56990263	56996371	cluster_3	Promoter (<=1kb)	17	56990264	56996371	6108	1	ENSMUST00000002735	0	ENSMUSG00000002660	ENSMUSG00000002660
chr17	56997338	56999336	cluster_3	Promoter (<=1kb)	17	56997339	56999311	1973	1	ENSMUST00000074141	0	ENSMUSG00000002661	ENSMUSG00000002661
chr12	81573563	81594958	cluster_3	Promoter (<=1kb)	12	81573565	81594958	21394	2	ENSMUST00000002756	0	ENSMUSG00000002679	ENSMUSG00000002679
chr17	46646220	46650132	cluster_3	Promoter (<=1kb)	17	46646229	46650132	3904	1	ENSMUST00000002844	0	ENSMUSG00000002767	ENSMUSG00000002767
chr17	46680452	46683126	cluster_3	Promoter (<=1kb)	17	46681137	46683105	1969	1	ENSMUST00000002845	0	ENSMUSG00000002768	ENSMUSG00000002768
chr9	21265284	21274837	cluster_3	Promoter (<=1kb)	9	21265299	21274368	9070	1	ENSMUST00000065005	0	ENSMUSG00000002820	ENSMUSG00000002820
chr9	21411836	21420279	cluster_3	Promoter (<=1kb)	9	21411837	21420277	8441	1	ENSMUST00000002902	0	ENSMUSG00000002825	ENSMUSG00000002825
chr16	38497842	38522663	cluster_3	Promoter (<=1kb)	16	38498347	38522663	24317	2	ENSMUST00000002925	0	ENSMUSG00000002846	ENSMUSG00000002846
chr6	88902250	88912240	cluster_3	Promoter (<=1kb)	6	88902251	88912238	9988	1	ENSMUST00000055022	0	ENSMUSG00000002871	ENSMUSG00000002871
chr8	70835137	70839720	cluster_3	Promoter (<=1kb)	8	70835155	70839720	4566	2	ENSMUST00000002989	0	ENSMUSG00000002910	ENSMUSG00000002910
chr8	4259730	4275905	cluster_3	Promoter (<=1kb)	8	4259731	4275885	16155	2	ENSMUST00000149827	0	ENSMUSG00000002949	ENSMUSG00000002949
chr7	44857145	44862929	cluster_3	Promoter (<=1kb)	7	44857151	44857505	355	1	ENSMUST00000154968	0	ENSMUSG00000002963	ENSMUSG00000002963
chr12	31926454	31950535	cluster_3	Promoter (<=1kb)	12	31926254	31950535	24282	2	ENSMUST00000172314	0	ENSMUSG00000002996	ENSMUSG00000002996
chr6	134920400	134925525	cluster_3	Promoter (<=1kb)	6	134920401	134925513	5113	1	ENSMUST00000003115	0	ENSMUSG00000003031	ENSMUSG00000003031
chr7	44991221	44997579	cluster_3	Promoter (<=1kb)	7	44991222	44997579	6358	2	ENSMUST00000003290	0	ENSMUSG00000003190	ENSMUSG00000003190
chr17	55892092	55898930	cluster_3	Promoter (<=1kb)	17	55892184	55898584	6401	1	ENSMUST00000054780	0	ENSMUSG00000003198	ENSMUSG00000003198
chr19	60889748	61092555	cluster_3	Promoter (<=1kb)	19	60889749	61092553	202805	1	ENSMUST00000003313	0	ENSMUSG00000003228	ENSMUSG00000003228
chr16	20548602	20561603	cluster_3	Promoter (<=1kb)	16	20549668	20551669	2002	1	ENSMUST00000152339	0	ENSMUSG00000003234	ENSMUSG00000003234
chr9	21002736	21008837	cluster_3	Promoter (<=1kb)	9	21002737	21008835	6099	1	ENSMUST00000003386	0	ENSMUSG00000003299	ENSMUSG00000003299
chr15	98708226	98723333	cluster_3	Promoter (<=1kb)	15	98708207	98723326	15120	1	ENSMUST00000003444	20	ENSMUSG00000003354	ENSMUSG00000003354
chr7	27531999	27553218	cluster_3	Promoter (<=1kb)	7	27532000	27553212	21213	2	ENSMUST00000117095	0	ENSMUSG00000003363	ENSMUSG00000003363
chr7	24969749	24972728	cluster_3	Promoter (<=1kb)	7	24969750	24972728	2979	2	ENSMUST00000076961	0	ENSMUSG00000003380	ENSMUSG00000003380
chr9	22002987	22014245	cluster_3	Promoter (<=1kb)	9	22003035	22014219	11185	1	ENSMUST00000003493	0	ENSMUSG00000003402	ENSMUSG00000003402
chr7	45062428	45078503	cluster_3	Promoter (<=1kb)	7	45062429	45077416	14988	1	ENSMUST00000107830	0	ENSMUSG00000003421	ENSMUSG00000003421
chr7	45154302	45160064	cluster_3	Promoter (<=1kb)	7	45154303	45160069	5767	1	ENSMUST00000107813	0	ENSMUSG00000003423	ENSMUSG00000003423
chr7	45141839	45154538	cluster_3	Promoter (<=1kb)	7	45154303	45160069	5767	1	ENSMUST00000107813	0	ENSMUSG00000003423	ENSMUSG00000003423
chr7	45122387	45124389	cluster_3	Promoter (<=1kb)	7	45122388	45124389	2002	2	ENSMUST00000003521	0	ENSMUSG00000003429	ENSMUSG00000003429
chr7	28314895	28338719	cluster_3	Promoter (<=1kb)	7	28314898	28338719	23822	2	ENSMUST00000003527	0	ENSMUSG00000003435	ENSMUSG00000003435
chr7	28392995	28399383	cluster_3	Promoter (<=1kb)	7	28393041	28399383	6343	1	ENSMUST00000122857	0	ENSMUSG00000003437	ENSMUSG00000003437
chr6	149408983	149563326	cluster_3	Promoter (<=1kb)	6	149408984	149563329	154346	1	ENSMUST00000086829	0	ENSMUSG00000003452	ENSMUSG00000003452
chr1	172082528	172122332	cluster_3	Promoter (<=1kb)	1	172066013	172082795	16783	2	ENSMUST00000003550	0	ENSMUSG00000003458	ENSMUSG00000003458
chr1	172066012	172082749	cluster_3	Promoter (<=1kb)	1	172066700	172068064	1365	2	ENSMUST00000135928	0	ENSMUSG00000003458	ENSMUSG00000003458
chr16	17900708	17911348	cluster_3	Promoter (<=1kb)	16	17900711	17911348	10638	2	ENSMUST00000003621	0	ENSMUSG00000003527	ENSMUSG00000003527
chr7	19345070	19356524	cluster_3	Promoter (<=1kb)	7	19345101	19355474	10374	1	ENSMUST00000160192	0	ENSMUSG00000003549	ENSMUSG00000003549
chr5	8966047	8997146	cluster_3	Promoter (<=1kb)	5	8973603	8982144	8542	2	ENSMUST00000146115	0	ENSMUSG00000003623	ENSMUSG00000003623
chr2	127240937	127247816	cluster_3	Promoter (<=1kb)	2	127240938	127247816	6879	2	ENSMUST00000003759	0	ENSMUSG00000003662	ENSMUSG00000003662
chr19	8774353	8786316	cluster_3	Promoter (<=1kb)	19	8774354	8786316	11963	2	ENSMUST00000176610	0	ENSMUSG00000003680	ENSMUSG00000003680
chr19	8774484	8776962	cluster_3	Promoter (<=1kb)	19	8774487	8776962	2476	2	ENSMUST00000176080	0	ENSMUSG00000003680	ENSMUSG00000003680
chr18	34598614	34624863	cluster_3	Promoter (<=1kb)	18	34598615	34624601	25987	2	ENSMUST00000003876	0	ENSMUSG00000003778	ENSMUSG00000003778
chr18	34624623	34633277	cluster_3	Promoter (<=1kb)	18	34624624	34633265	8642	1	ENSMUST00000167161	0	ENSMUSG00000003779	ENSMUSG00000003779
chr8	84856985	84869257	cluster_3	Promoter (<=1kb)	8	84856989	84869257	12269	1	ENSMUST00000003906	0	ENSMUSG00000003808	ENSMUSG00000003808
chr8	84886386	84893921	cluster_3	Promoter (<=1kb)	8	84886393	84893917	7525	2	ENSMUST00000003907	0	ENSMUSG00000003809	ENSMUSG00000003809
chr8	84834651	84840665	cluster_3	Promoter (<=1kb)	8	84834019	84838047	4029	2	ENSMUST00000144675	0	ENSMUSG00000003813	ENSMUSG00000003813
chr8	84842087	84846931	cluster_3	Promoter (<=1kb)	8	84842596	84844916	2321	2	ENSMUST00000154774	0	ENSMUSG00000003814	ENSMUSG00000003814
chr8	107412488	107425038	cluster_3	Promoter (<=1kb)	8	107412486	107421562	9077	2	ENSMUST00000170796	0	ENSMUSG00000003848	ENSMUSG00000003848
chr7	45367890	45370564	cluster_3	Promoter (<=1kb)	7	45367893	45368602	710	2	ENSMUST00000124128	0	ENSMUSG00000003872	ENSMUSG00000003872
chr10	71225476	71238044	cluster_3	Promoter (<=1kb)	10	71228446	71235321	6876	2	ENSMUST00000145220	0	ENSMUSG00000003923	ENSMUSG00000003923
chr17	33333727	33358878	cluster_3	Promoter (<=1kb)	17	33329342	33358878	29537	2	ENSMUST00000054072	0	ENSMUSG00000003929	ENSMUSG00000003929
chr11	26387083	26471883	cluster_3	Promoter (<=1kb)	11	26387202	26422460	35259	1	ENSMUST00000136830	0	ENSMUSG00000004018	ENSMUSG00000004018
chr11	100886805	100939540	cluster_3	Promoter (<=1kb)	11	100885098	100939404	54307	2	ENSMUST00000103114	0	ENSMUSG00000004040	ENSMUSG00000004040
chr19	5689130	5702864	cluster_3	Promoter (<=1kb)	19	5689131	5702862	13732	1	ENSMUST00000004156	0	ENSMUSG00000004054	ENSMUSG00000004054
chr9	14500618	14510620	cluster_3	Promoter (<=1kb)	9	14500617	14510577	9961	1	ENSMUST00000004200	2	ENSMUSG00000004096	ENSMUSG00000004096
chr9	20907205	20952979	cluster_3	Promoter (<=1kb)	9	20907206	20952623	45418	2	ENSMUST00000178110	0	ENSMUSG00000004099	ENSMUSG00000004099
chr3	138143537	138159820	cluster_3	Promoter (<=1kb)	3	138143799	138148362	4564	1	ENSMUST00000159622	0	ENSMUSG00000004127	ENSMUSG00000004127
chr10	60277627	60302600	cluster_3	Promoter (<=1kb)	10	60277628	60302597	24970	1	ENSMUST00000004316	0	ENSMUSG00000004207	ENSMUSG00000004207
chr3	99141089	99220203	cluster_3	Promoter (<=1kb)	3	99141093	99239186	98094	1	ENSMUST00000145650	0	ENSMUSG00000004233	ENSMUSG00000004233
chr6	124704369	124712178	cluster_3	Promoter (<=1kb)	6	124704381	124712178	7798	2	ENSMUST00000004379	0	ENSMUSG00000004268	ENSMUSG00000004268
chr10	29211642	29230779	cluster_3	Promoter (<=1kb)	10	29211643	29230779	19137	1	ENSMUST00000092627	0	ENSMUSG00000004360	ENSMUSG00000004360
chr16	22857844	22872465	cluster_3	Promoter (<=1kb)	16	22857845	22872388	14544	1	ENSMUST00000004574	0	ENSMUSG00000004460	ENSMUSG00000004460
chr7	12965863	12973822	cluster_3	Promoter (<=1kb)	7	12965867	12973799	7933	1	ENSMUST00000128293	0	ENSMUSG00000004500	ENSMUSG00000004500
chr6	52713728	52766779	cluster_3	Promoter (<=1kb)	6	52713729	52766780	53052	1	ENSMUST00000080723	0	ENSMUSG00000004535	ENSMUSG00000004535
chr8	3515383	3544267	cluster_3	Promoter (<=1kb)	8	3515384	3544266	28883	1	ENSMUST00000004681	0	ENSMUSG00000004565	ENSMUSG00000004565
chr8	3500518	3515231	cluster_3	Promoter (<=1kb)	8	3505779	3515232	9454	1	ENSMUST00000162797	0	ENSMUSG00000004567	ENSMUSG00000004567
chr8	3631159	3643644	cluster_3	Promoter (<=1kb)	8	3631165	3635742	4578	1	ENSMUST00000163044	0	ENSMUSG00000004626	ENSMUSG00000004626
chr8	114439651	115352712	cluster_3	Promoter (<=1kb)	8	114439655	115352708	913054	1	ENSMUST00000004756	0	ENSMUSG00000004637	ENSMUSG00000004637
chr5	33640054	33652574	cluster_3	Promoter (<=1kb)	5	33634952	33652345	17394	2	ENSMUST00000075670	0	ENSMUSG00000004642	ENSMUSG00000004642
chr12	85219480	85226628	cluster_3	Promoter (<=1kb)	12	85219481	85226628	7148	1	ENSMUST00000004910	0	ENSMUSG00000004788	ENSMUSG00000004788
chr12	85110832	85134091	cluster_3	Promoter (<=1kb)	12	85110833	85134091	23259	1	ENSMUST00000053811	0	ENSMUSG00000004789	ENSMUSG00000004789
chr5	136987018	136996646	cluster_3	Promoter (<=1kb)	5	136987019	136996648	9630	1	ENSMUST00000004968	0	ENSMUSG00000004846	ENSMUSG00000004846
chr5	137034993	137046060	cluster_3	Promoter (<=1kb)	5	137035342	137037650	2309	2	ENSMUST00000154183	0	ENSMUSG00000004849	ENSMUSG00000004849
chr10	81070082	81082360	cluster_3	Promoter (<=1kb)	10	81070127	81074877	4751	1	ENSMUST00000167658	0	ENSMUSG00000004929	ENSMUSG00000004929
chr10	81252934	81262981	cluster_3	Promoter (<=1kb)	10	81252935	81262985	10051	1	ENSMUST00000119547	0	ENSMUSG00000004933	ENSMUSG00000004933
chr9	64185792	64253605	cluster_3	Promoter (<=1kb)	9	64186529	64187864	1336	2	ENSMUST00000147796	0	ENSMUSG00000004936	ENSMUSG00000004936
chr6	51460434	51469894	cluster_3	Promoter (<=1kb)	6	51460434	51469894	9461	2	ENSMUST00000114459	0	ENSMUSG00000004980	ENSMUSG00000004980
chr10	78425669	78427622	cluster_3	Promoter (<=1kb)	10	78425670	78427619	1950	1	ENSMUST00000005185	0	ENSMUSG00000005054	ENSMUSG00000005054
chr9	53405285	53432803	cluster_3	Promoter (<=1kb)	9	53405286	53432803	27518	1	ENSMUST00000005262	0	ENSMUSG00000005131	ENSMUSG00000005131
