Chrom	Start	End	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr6	113307136	113324862	cluster_2	Promoter (<=1kb)	6	113307181	113324857	17677	1	ENSMUST00000113122	0	ENSMUSG00000001632	ENSMUSG00000001632
chr6	34303929	34317489	cluster_2	Promoter (<=1kb)	6	34303934	34306687	2754	2	ENSMUST00000142761	0	ENSMUSG00000001642	ENSMUSG00000001642
chr6	34303933	34317443	cluster_2	Promoter (<=1kb)	6	34303934	34306687	2754	2	ENSMUST00000142761	0	ENSMUSG00000001642	ENSMUSG00000001642
chr11	101082564	101086619	cluster_2	Promoter (<=1kb)	11	101082565	101086619	4055	1	ENSMUST00000001806	0	ENSMUSG00000001755	ENSMUSG00000001755
chr6	29694213	29718558	cluster_2	Promoter (<=1kb)	6	29694222	29718559	24338	1	ENSMUST00000046750	0	ENSMUSG00000001763	ENSMUSG00000001763
chr9	25252438	25308571	cluster_2	Promoter (<=1kb)	9	25252439	25308571	56133	1	ENSMUST00000115272	0	ENSMUSG00000001833	ENSMUSG00000001833
chr5	143316488	143329238	cluster_2	Promoter (<=1kb)	5	143316490	143329220	12731	2	ENSMUST00000159813	0	ENSMUSG00000001844	ENSMUSG00000001844
chr11	21321125	21371267	cluster_2	Promoter (<=1kb)	11	21321138	21370477	49340	2	ENSMUST00000102875	0	ENSMUSG00000001891	ENSMUSG00000001891
chr9	37613846	37648318	cluster_2	Promoter (<=1kb)	9	37613847	37648318	34472	1	ENSMUST00000002007	0	ENSMUSG00000001942	ENSMUSG00000001942
chr7	19508728	19516145	cluster_2	Promoter (<=1kb)	7	19508730	19515318	6589	1	ENSMUST00000129808	0	ENSMUSG00000002043	ENSMUSG00000002043
chr2	91061780	91070315	cluster_2	Promoter (<=1kb)	2	91061791	91070229	8439	2	ENSMUST00000079976	0	ENSMUSG00000002105	ENSMUSG00000002105
chr2	91211581	91237066	cluster_2	Promoter (<=1kb)	2	91211572	91235331	23760	2	ENSMUST00000152277	0	ENSMUSG00000002109	ENSMUSG00000002109
chr5	27740080	27791550	cluster_2	Promoter (<=1kb)	5	27740667	27791339	50673	2	ENSMUST00000002291	0	ENSMUSG00000002221	ENSMUSG00000002221
chr6	71388633	71440637	cluster_2	Promoter (<=1kb)	6	71388634	71440637	52004	2	ENSMUST00000002292	0	ENSMUSG00000002222	ENSMUSG00000002222
chr17	33909444	33915590	cluster_2	Promoter (<=1kb)	17	33909445	33915589	6145	1	ENSMUST00000079421	0	ENSMUSG00000002307	ENSMUSG00000002307
chr14	55591789	55603671	cluster_2	Promoter (<=1kb)	14	55603571	55610030	6460	1	ENSMUST00000134863	0	ENSMUSG00000002325	ENSMUSG00000002325
chr14	55672234	55678751	cluster_2	Promoter (<=1kb)	14	55672235	55678750	6516	1	ENSMUST00000002397	0	ENSMUSG00000002326	ENSMUSG00000002326
chr8	70234225	70263105	cluster_2	Promoter (<=1kb)	8	70220172	70234466	14295	2	ENSMUST00000019679	0	ENSMUSG00000002343	ENSMUSG00000002343
chr17	56717761	56724248	cluster_2	Promoter (<=1kb)	17	56717762	56724248	6487	1	ENSMUST00000002452	0	ENSMUSG00000002379	ENSMUSG00000002379
chr6	39592582	39599471	cluster_2	Promoter (<=1kb)	6	39592583	39599471	6889	1	ENSMUST00000119379	0	ENSMUSG00000002416	ENSMUSG00000002416
chr3	20057810	20118491	cluster_2	Promoter (<=1kb)	3	20057811	20117281	59471	1	ENSMUST00000143005	0	ENSMUSG00000002428	ENSMUSG00000002428
chr17	57003401	57011288	cluster_2	Promoter (<=1kb)	17	57003405	57011288	7884	2	ENSMUST00000002733	0	ENSMUSG00000002658	ENSMUSG00000002658
chr2	166906095	166946389	cluster_2	Promoter (<=1kb)	2	166906111	166946101	39991	1	ENSMUST00000169290	0	ENSMUSG00000002718	ENSMUSG00000002718
chr5	135187322	135246129	cluster_2	Promoter (<=1kb)	5	135205879	135211860	5982	1	ENSMUST00000176793	0	ENSMUSG00000002748	ENSMUSG00000002748
chr6	54985094	54992867	cluster_2	Promoter (<=1kb)	6	54985648	54992707	7060	2	ENSMUST00000002874	0	ENSMUSG00000002797	ENSMUSG00000002797
chr11	60740058	60777365	cluster_2	Promoter (<=1kb)	11	60740058	60777365	37308	2	ENSMUST00000002891	0	ENSMUSG00000002814	ENSMUSG00000002814
chr9	21405241	21411720	cluster_2	Promoter (<=1kb)	9	21411837	21420277	8441	1	ENSMUST00000002902	-117	ENSMUSG00000002825	ENSMUSG00000002825
chr8	4238739	4247897	cluster_2	Promoter (<=1kb)	8	4238740	4247896	9157	1	ENSMUST00000110998	0	ENSMUSG00000002948	ENSMUSG00000002948
chr7	19631579	19665030	cluster_2	Promoter (<=1kb)	7	19631581	19665030	33450	2	ENSMUST00000055242	0	ENSMUSG00000002981	ENSMUSG00000002981
chr7	19701312	19715429	cluster_2	Promoter (<=1kb)	7	19701329	19715425	14097	2	ENSMUST00000032555	0	ENSMUSG00000002984	ENSMUSG00000002984
chr12	31654868	31937630	cluster_2	Promoter (<=1kb)	12	31930924	31934803	3880	2	ENSMUST00000176138	0	ENSMUSG00000002996	ENSMUSG00000002996
chr8	72240131	72257379	cluster_2	Promoter (<=1kb)	8	72240323	72251817	11495	1	ENSMUST00000126885	0	ENSMUSG00000003033	ENSMUSG00000003033
chr8	72161199	72181366	cluster_2	Promoter (<=1kb)	8	72161200	72183904	22705	1	ENSMUST00000003121	0	ENSMUSG00000003037	ENSMUSG00000003037
chr10	80115802	80130685	cluster_2	Promoter (<=1kb)	10	80115803	80130469	14667	1	ENSMUST00000144883	0	ENSMUSG00000003068	ENSMUSG00000003068
chr11	98203304	98253540	cluster_2	Promoter (<=1kb)	11	98203314	98246704	43391	1	ENSMUST00000003203	0	ENSMUSG00000003119	ENSMUSG00000003119
chr1	39535801	39546877	cluster_2	Promoter (<=1kb)	1	39535802	39546873	11072	1	ENSMUST00000003219	0	ENSMUSG00000003135	ENSMUSG00000003135
chr16	17840355	17891728	cluster_2	Promoter (<=1kb)	16	17839482	17891654	52173	2	ENSMUST00000135229	0	ENSMUSG00000003166	ENSMUSG00000003166
chr17	56016749	56036637	cluster_2	Promoter (<=1kb)	17	56016753	56036637	19885	2	ENSMUST00000003268	0	ENSMUSG00000003200	ENSMUSG00000003200
chr10	58446851	58494154	cluster_2	Promoter (<=1kb)	10	58446852	58494155	47304	1	ENSMUST00000003310	0	ENSMUSG00000003226	ENSMUSG00000003226
chr8	111157557	111259202	cluster_2	Promoter (<=1kb)	8	111157525	111177776	20252	2	ENSMUST00000168741	0	ENSMUSG00000003316	ENSMUSG00000003316
chr10	80685252	80701820	cluster_2	Promoter (<=1kb)	10	80685256	80701820	16565	2	ENSMUST00000003438	0	ENSMUSG00000003348	ENSMUSG00000003348
chr7	28305825	28312046	cluster_2	Promoter (<=1kb)	7	28305824	28306664	841	2	ENSMUST00000151990	0	ENSMUSG00000003438	ENSMUSG00000003438
chr7	28385246	28392690	cluster_2	Promoter (<=1kb)	7	28386146	28392708	6563	2	ENSMUST00000003536	18	ENSMUSG00000003444	ENSMUSG00000003444
chr16	17925210	17928219	cluster_2	Promoter (<=1kb)	16	17925211	17928219	3009	2	ENSMUST00000003622	0	ENSMUSG00000003528	ENSMUSG00000003528
chr2	127208403	127240451	cluster_2	Promoter (<=1kb)	2	127221695	127225157	3463	1	ENSMUST00000140868	0	ENSMUSG00000003660	ENSMUSG00000003660
chr7	27233012	27257949	cluster_2	Promoter (<=1kb)	7	27233023	27257950	24928	1	ENSMUST00000003860	0	ENSMUSG00000003762	ENSMUSG00000003762
chr7	45339125	45367019	cluster_2	Promoter (<=1kb)	7	45339126	45366714	27589	2	ENSMUST00000107779	0	ENSMUSG00000003863	ENSMUSG00000003863
chr7	45434838	45456617	cluster_2	Promoter (<=1kb)	7	45434844	45456619	21776	1	ENSMUST00000003964	0	ENSMUSG00000003865	ENSMUSG00000003865
chr7	45421897	45434464	cluster_2	Promoter (<=1kb)	7	45421898	45434623	12726	2	ENSMUST00000107771	159	ENSMUSG00000003868	ENSMUSG00000003868
chr16	36043843	36071515	cluster_2	Promoter (<=1kb)	16	36043844	36071515	27672	2	ENSMUST00000004057	0	ENSMUSG00000003955	ENSMUSG00000003955
chr1	158245268	158356260	cluster_2	Promoter (<=1kb)	1	158245271	158356260	110990	2	ENSMUST00000004133	0	ENSMUSG00000004031	ENSMUSG00000004031
chr16	4684069	4707693	cluster_2	Promoter (<=1kb)	16	4684070	4707695	23626	1	ENSMUST00000060067	0	ENSMUSG00000004069	ENSMUSG00000004069
chr16	4765460	4789935	cluster_2	Promoter (<=1kb)	16	4750348	4770097	19750	2	ENSMUST00000147225	0	ENSMUSG00000004071	ENSMUSG00000004071
chr9	20888174	20892179	cluster_2	Promoter (<=1kb)	9	20888175	20892178	4004	1	ENSMUST00000004203	0	ENSMUSG00000004100	ENSMUSG00000004100
chr6	124712288	124716945	cluster_2	Promoter (<=1kb)	6	124712336	124713068	733	1	ENSMUST00000150847	0	ENSMUSG00000004264	ENSMUSG00000004264
chr8	60910388	60983311	cluster_2	Promoter (<=1kb)	8	60910389	60955233	44845	2	ENSMUST00000056508	0	ENSMUSG00000004319	ENSMUSG00000004319
chr8	72814597	73353540	cluster_2	Promoter (<=1kb)	8	72814599	73352556	537958	2	ENSMUST00000004497	0	ENSMUSG00000004383	ENSMUSG00000004383
chr10	80035952	80039659	cluster_2	Promoter (<=1kb)	10	80035949	80037185	1237	2	ENSMUST00000147507	0	ENSMUSG00000004667	ENSMUSG00000004667
chr9	64715299	64737756	cluster_2	Promoter (<=1kb)	9	64716503	64737742	21240	2	ENSMUST00000167569	0	ENSMUSG00000004771	ENSMUSG00000004771
chr3	87858902	87885562	cluster_2	Promoter (<=1kb)	3	87858900	87885608	26709	2	ENSMUST00000005015	46	ENSMUSG00000004895	ENSMUSG00000004895
chr3	87906320	87916132	cluster_2	Promoter (<=1kb)	3	87906321	87916132	9812	1	ENSMUST00000005017	0	ENSMUSG00000004897	ENSMUSG00000004897
chr10	81153965	81167720	cluster_2	Promoter (<=1kb)	10	81154235	81156124	1890	2	ENSMUST00000134017	0	ENSMUSG00000004934	ENSMUSG00000004934
chr10	81044072	81060154	cluster_2	Promoter (<=1kb)	10	81044075	81060178	16104	2	ENSMUST00000005067	24	ENSMUSG00000004937	ENSMUSG00000004937
chr17	5410863	5440260	cluster_2	Promoter (<=1kb)	17	5410864	5440260	29397	2	ENSMUST00000005053	0	ENSMUSG00000004945	ENSMUSG00000004945
chr7	4539764	4546567	cluster_2	Promoter (<=1kb)	7	4539768	4546567	6800	2	ENSMUST00000065957	0	ENSMUSG00000004961	ENSMUSG00000004961
chr3	146729578	146812946	cluster_2	Promoter (<=1kb)	3	146729865	146770261	40397	2	ENSMUST00000106137	0	ENSMUSG00000005034	ENSMUSG00000005034
chr6	124396815	124415067	cluster_2	Promoter (<=1kb)	6	124396816	124415067	18252	2	ENSMUST00000112532	0	ENSMUSG00000005069	ENSMUSG00000005069
chr8	85080962	85082339	cluster_2	Promoter (<=1kb)	8	85075052	85081306	6255	2	ENSMUST00000152186	0	ENSMUSG00000005150	ENSMUSG00000005150
chr8	84969621	84974810	cluster_2	Promoter (<=1kb)	8	84969694	84971125	1432	1	ENSMUST00000138748	0	ENSMUSG00000005161	ENSMUSG00000005161
chr11	69733998	69758633	cluster_2	Promoter (<=1kb)	11	69734410	69758223	23814	2	ENSMUST00000071213	0	ENSMUSG00000005198	ENSMUSG00000005198
chr11	69673109	69682084	cluster_2	Promoter (<=1kb)	11	69673115	69681846	8732	2	ENSMUST00000005336	0	ENSMUSG00000005204	ENSMUSG00000005204
chr16	18812293	18835261	cluster_2	Promoter (<=1kb)	16	18812294	18815910	3617	1	ENSMUST00000164795	0	ENSMUSG00000005262	ENSMUSG00000005262
chr13	58176155	58215653	cluster_2	Promoter (<=1kb)	13	58176156	58215653	39498	2	ENSMUST00000058735	0	ENSMUSG00000005312	ENSMUSG00000005312
chr5	135149710	135162662	cluster_2	Promoter (<=1kb)	5	135152718	135157621	4904	1	ENSMUST00000152013	0	ENSMUSG00000005374	ENSMUSG00000005374
chr11	59662494	59780860	cluster_2	Promoter (<=1kb)	11	59662495	59780860	118366	1	ENSMUST00000072031	0	ENSMUSG00000005417	ENSMUSG00000005417
chr2	90904739	90910561	cluster_2	Promoter (<=1kb)	2	90904740	90910561	5822	1	ENSMUST00000111464	0	ENSMUSG00000005505	ENSMUSG00000005505
chr7	111067984	111083030	cluster_2	Promoter (<=1kb)	7	111067985	111083030	15046	2	ENSMUST00000106666	0	ENSMUSG00000005610	ENSMUSG00000005610
chr16	4544660	4559720	cluster_2	Promoter (<=1kb)	16	4544661	4559720	15060	2	ENSMUST00000005862	0	ENSMUSG00000005718	ENSMUSG00000005718
chr17	57234914	57247689	cluster_2	Promoter (<=1kb)	17	57234914	57247641	12728	2	ENSMUST00000005975	0	ENSMUSG00000005823	ENSMUSG00000005823
chr18	34220983	34322190	cluster_2	Promoter (<=1kb)	18	34220984	34318608	97625	1	ENSMUST00000079362	0	ENSMUSG00000005871	ENSMUSG00000005871
chr17	28953215	28967937	cluster_2	Promoter (<=1kb)	17	28953216	28967935	14720	1	ENSMUST00000117672	0	ENSMUSG00000005936	ENSMUSG00000005936
chr16	3884618	3904781	cluster_2	Promoter (<=1kb)	16	3884659	3902048	17390	1	ENSMUST00000176625	0	ENSMUSG00000005982	ENSMUSG00000005982
chr16	3905797	3908689	cluster_2	Promoter (<=1kb)	16	3895179	3908653	13475	2	ENSMUST00000177519	0	ENSMUSG00000005983	ENSMUSG00000005983
chr7	16098642	16117975	cluster_2	Promoter (<=1kb)	7	16109051	16114225	5175	1	ENSMUST00000139507	0	ENSMUSG00000006024	ENSMUSG00000006024
chr11	96072792	96075631	cluster_2	Promoter (<=1kb)	11	96068867	96075037	6171	2	ENSMUST00000178611	0	ENSMUSG00000006057	ENSMUSG00000006057
chr11	96034916	96047405	cluster_2	Promoter (<=1kb)	11	96034951	96039878	4928	1	ENSMUST00000150946	0	ENSMUSG00000006058	ENSMUSG00000006058
chr7	30224130	30232029	cluster_2	Promoter (<=1kb)	7	30224133	30227000	2868	2	ENSMUST00000169358	0	ENSMUSG00000006095	ENSMUSG00000006095
chr11	75631019	75648865	cluster_2	Promoter (<=1kb)	11	75631029	75648863	17835	1	ENSMUST00000136605	0	ENSMUSG00000006127	ENSMUSG00000006127
chr9	21927470	21935872	cluster_2	Promoter (<=1kb)	9	21927471	21935872	8402	1	ENSMUST00000006403	0	ENSMUSG00000006241	ENSMUSG00000006241
chr14	50915373	50924893	cluster_2	Promoter (<=1kb)	14	50906478	50924834	18357	2	ENSMUST00000160393	0	ENSMUSG00000006289	ENSMUSG00000006289
chr7	30589379	30589437	cluster_2	Promoter (<=1kb)	7	30568858	30588726	19869	2	ENSMUST00000108154	-654	ENSMUSG00000006307	ENSMUSG00000006307
chr7	30727700	30729534	cluster_2	Promoter (<=1kb)	7	30727701	30729534	1834	2	ENSMUST00000006478	0	ENSMUSG00000006315	ENSMUSG00000006315
chr7	3704040	3706897	cluster_2	Promoter (<=1kb)	7	3704041	3704877	837	1	ENSMUST00000128729	0	ENSMUSG00000006333	ENSMUSG00000006333
chr4	148591512	148594619	cluster_2	Promoter (<=1kb)	4	148591918	148594199	2282	1	ENSMUST00000152701	0	ENSMUSG00000006442	ENSMUSG00000006442
chr2	25244812	25255414	cluster_2	Promoter (<=1kb)	2	25244821	25255383	10563	2	ENSMUST00000100329	0	ENSMUSG00000006471	ENSMUSG00000006471
chr10	79854431	79864435	cluster_2	Promoter (<=1kb)	10	79854605	79859712	5108	1	ENSMUST00000168988	0	ENSMUSG00000006498	ENSMUSG00000006498
chr8	122433595	122443422	cluster_2	Promoter (<=1kb)	8	122433596	122443422	9827	2	ENSMUST00000006692	0	ENSMUSG00000006517	ENSMUSG00000006517
chr8	21994347	22060074	cluster_2	Promoter (<=1kb)	8	21994651	22060019	65369	2	ENSMUST00000110738	0	ENSMUSG00000006567	ENSMUSG00000006567
chr11	102393402	102402939	cluster_2	Promoter (<=1kb)	11	102393403	102401754	8352	1	ENSMUST00000107102	0	ENSMUSG00000006575	ENSMUSG00000006575
chr8	122568014	122573130	cluster_2	Promoter (<=1kb)	8	122568015	122573128	5114	1	ENSMUST00000006760	0	ENSMUSG00000006585	ENSMUSG00000006585
chr7	46796093	46823800	cluster_2	Promoter (<=1kb)	7	46796103	46823800	27698	1	ENSMUST00000006774	0	ENSMUSG00000006599	ENSMUSG00000006599
chr5	31048639	31054633	cluster_2	Promoter (<=1kb)	5	31036036	31048924	12889	2	ENSMUST00000080431	0	ENSMUSG00000006641	ENSMUSG00000006641
chr10	127032904	127041394	cluster_2	Promoter (<=1kb)	10	127041414	127043182	1769	1	ENSMUST00000152960	-20	ENSMUSG00000006732	ENSMUSG00000006732
chr19	6053629	6057751	cluster_2	Promoter (<=1kb)	19	6053630	6057751	4122	2	ENSMUST00000007482	0	ENSMUSG00000007338	ENSMUSG00000007338
chr12	111574509	111656227	cluster_2	Promoter (<=1kb)	12	111574510	111656227	81718	1	ENSMUST00000075281	0	ENSMUSG00000007411	ENSMUSG00000007411
chr6	122309009	122317677	cluster_2	Promoter (<=1kb)	6	122308999	122316789	7791	1	ENSMUST00000123093	11	ENSMUSG00000007458	ENSMUSG00000007458
chr14	55679079	55681817	cluster_2	Promoter (<=1kb)	14	55679083	55681817	2735	2	ENSMUST00000007733	0	ENSMUSG00000007589	ENSMUSG00000007589
chr2	152758731	152830717	cluster_2	Promoter (<=1kb)	2	152780672	152830666	49995	2	ENSMUST00000109820	0	ENSMUSG00000007659	ENSMUSG00000007659
chr11	51685384	51688634	cluster_2	Promoter (<=1kb)	11	51685386	51688653	3268	2	ENSMUST00000007921	19	ENSMUSG00000007777	ENSMUSG00000007777
chr9	108306159	108337943	cluster_2	Promoter (<=1kb)	9	108306205	108337939	31735	1	ENSMUST00000007959	0	ENSMUSG00000007815	ENSMUSG00000007815
chr11	50377718	50386528	cluster_2	Promoter (<=1kb)	11	50377719	50386527	8809	1	ENSMUST00000069304	0	ENSMUSG00000007850	ENSMUSG00000007850
chr9	61913282	61914510	cluster_2	Promoter (<=1kb)	9	61913284	61914538	1255	2	ENSMUST00000008036	28	ENSMUSG00000007892	ENSMUSG00000007892
chr8	71456699	71463657	cluster_2	Promoter (<=1kb)	8	71456700	71463657	6958	2	ENSMUST00000008094	0	ENSMUSG00000007950	ENSMUSG00000007950
chr5	136919145	136937109	cluster_2	Distal Intergenic	5	136908150	136913244	5095	1	ENSMUST00000008131	10996	ENSMUSG00000007987	ENSMUSG00000007987
chr5	136908149	136913244	cluster_2	Promoter (<=1kb)	5	136908150	136913244	5095	1	ENSMUST00000008131	0	ENSMUSG00000007987	ENSMUSG00000007987
chr8	84148037	84172597	cluster_2	Promoter (<=1kb)	8	84148159	84172590	24432	1	ENSMUST00000118856	0	ENSMUSG00000008129	ENSMUSG00000008129
chr6	124430755	124464784	cluster_2	Promoter (<=1kb)	6	124430759	124462744	31986	2	ENSMUST00000112523	0	ENSMUSG00000008153	ENSMUSG00000008153
chr2	90745369	90781020	cluster_2	Promoter (<=1kb)	2	90745370	90781021	35652	1	ENSMUST00000013759	0	ENSMUSG00000008200	ENSMUSG00000008200
chr7	3629984	3642484	cluster_2	Promoter (<=1kb)	7	3629985	3642485	12501	1	ENSMUST00000179769	0	ENSMUSG00000008373	ENSMUSG00000008373
chr9	25108129	25151781	cluster_2	Promoter (<=1kb)	9	25108130	25151781	43652	2	ENSMUST00000008573	0	ENSMUSG00000008429	ENSMUSG00000008429
chr8	105860633	105880401	cluster_2	Promoter (<=1kb)	8	105860634	105880402	19769	1	ENSMUST00000008594	0	ENSMUSG00000008450	ENSMUSG00000008450
chr8	105860659	105879337	cluster_2	Promoter (<=1kb)	8	105860634	105880402	19769	1	ENSMUST00000008594	26	ENSMUSG00000008450	ENSMUSG00000008450
chr17	33951998	33955641	cluster_2	Promoter (<=1kb)	17	33951999	33952689	691	2	ENSMUST00000174758	0	ENSMUSG00000008668	ENSMUSG00000008668
chr15	79360683	79403303	cluster_2	Promoter (<=1kb)	15	79360684	79402919	42236	2	ENSMUST00000178522	0	ENSMUSG00000009035	ENSMUSG00000009035
chr11	5069686	5099088	cluster_2	Promoter (<=1kb)	11	5069698	5099067	29370	2	ENSMUST00000073308	0	ENSMUSG00000009079	ENSMUSG00000009079
chr6	120836229	120892842	cluster_2	Promoter (<=1kb)	6	120836230	120892842	56613	1	ENSMUST00000009256	0	ENSMUSG00000009112	ENSMUSG00000009112
chr2	27061635	27067868	cluster_2	Promoter (<=1kb)	2	27061638	27067868	6231	2	ENSMUST00000163967	0	ENSMUSG00000009214	ENSMUSG00000009214
chr9	113930933	113977201	cluster_2	Promoter (<=1kb)	9	113930934	113977199	46266	1	ENSMUST00000009885	0	ENSMUSG00000009741	ENSMUSG00000009741
chr9	78109191	78172109	cluster_2	Promoter (<=1kb)	9	78109192	78167938	58747	1	ENSMUST00000118869	0	ENSMUSG00000009828	ENSMUSG00000009828
chr1	106720409	106759742	cluster_2	Promoter (<=1kb)	1	106720410	106759742	39333	2	ENSMUST00000010049	0	ENSMUSG00000009905	ENSMUSG00000009905
chr9	107569162	107572778	cluster_2	Promoter (<=1kb)	9	107569117	107572776	3660	1	ENSMUST00000010191	46	ENSMUSG00000010047	ENSMUSG00000010047
chr11	61448416	61453992	cluster_2	Promoter (<=1kb)	11	61452263	61453919	1657	2	ENSMUST00000126859	0	ENSMUSG00000010086	ENSMUSG00000010086
chr1	43098709	43115946	cluster_2	Promoter (<=1kb)	1	43098710	43115947	17238	1	ENSMUST00000010434	0	ENSMUSG00000010290	ENSMUSG00000010290
chr11	101627948	101636081	cluster_2	Promoter (<=1kb)	11	101627972	101633832	5861	1	ENSMUST00000139037	0	ENSMUSG00000010362	ENSMUSG00000010362
chr14	55662266	55671906	cluster_2	Promoter (<=1kb)	14	55662265	55671873	9609	2	ENSMUST00000163750	0	ENSMUSG00000010376	ENSMUSG00000010376
chr14	54426908	54429750	cluster_2	Promoter (<=1kb)	14	54426909	54429750	2842	1	ENSMUST00000010550	0	ENSMUSG00000010406	ENSMUSG00000010406
chr4	109676626	109963960	cluster_2	Promoter (<=1kb)	4	109676997	109683345	6349	1	ENSMUST00000143217	0	ENSMUSG00000010517	ENSMUSG00000010517
chr11	74770862	74818692	cluster_2	Promoter (<=1kb)	11	74770916	74773621	2706	1	ENSMUST00000128504	0	ENSMUSG00000010554	ENSMUSG00000010554
chr8	110618637	110720398	cluster_2	Promoter (<=1kb)	8	110618638	110720396	101759	1	ENSMUST00000034190	0	ENSMUSG00000010936	ENSMUSG00000010936
chr7	44849223	44855421	cluster_2	Promoter (<=1kb)	7	44849224	44855421	6198	1	ENSMUST00000054343	0	ENSMUSG00000011096	ENSMUSG00000011096
chr7	44840775	44849079	cluster_2	Promoter (<=1kb)	7	44848991	44855408	6418	1	ENSMUST00000107885	0	ENSMUSG00000011096	ENSMUSG00000011096
chr11	45945305	45955188	cluster_2	Promoter (<=1kb)	11	45946843	45955188	8346	2	ENSMUST00000109254	0	ENSMUSG00000011254	ENSMUSG00000011254
chr7	44896078	44900624	cluster_2	Promoter (<=1kb)	7	44896079	44900623	4545	1	ENSMUST00000071207	0	ENSMUSG00000011658	ENSMUSG00000011658
chr15	98543210	98567636	cluster_2	Promoter (<=1kb)	15	98543211	98567636	24426	2	ENSMUST00000012104	0	ENSMUSG00000011960	ENSMUSG00000011960
chr12	55836365	55869735	cluster_2	Promoter (<=1kb)	12	55836366	55869735	33370	1	ENSMUST00000059250	0	ENSMUSG00000012076	ENSMUSG00000012076
chr14	18267822	18270986	cluster_2	Promoter (<=1kb)	14	18268946	18270626	1681	2	ENSMUST00000112598	0	ENSMUSG00000012405	ENSMUSG00000012405
chr13	90089666	90114921	cluster_2	Promoter (<=1kb)	13	90089734	90143907	54174	1	ENSMUST00000161457	0	ENSMUSG00000012422	ENSMUSG00000012422
