Chrom	Start	End	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr17	55892092	55898930	cluster_2	Promoter (<=1kb)	17	55892184	55898584	6401	1	ENSMUST00000054780	0	ENSMUSG00000003198	ENSMUSG00000003198
chr17	56009200	56016783	cluster_2	Promoter (<=1kb)	17	56009201	56016790	7590	1	ENSMUST00000149441	0	ENSMUSG00000003199	ENSMUSG00000003199
chr17	56016749	56036637	cluster_2	Promoter (<=1kb)	17	56016753	56036637	19885	2	ENSMUST00000003268	0	ENSMUSG00000003200	ENSMUSG00000003200
chr10	58446851	58494154	cluster_2	Promoter (<=1kb)	10	58446852	58494155	47304	1	ENSMUST00000003310	0	ENSMUSG00000003226	ENSMUSG00000003226
chr19	60889748	61092555	cluster_2	Promoter (<=1kb)	19	60889749	61092553	202805	1	ENSMUST00000003313	0	ENSMUSG00000003228	ENSMUSG00000003228
chr16	20548602	20561603	cluster_2	Promoter (<=1kb)	16	20549668	20551669	2002	1	ENSMUST00000152339	0	ENSMUSG00000003234	ENSMUSG00000003234
chr10	80685252	80701820	cluster_2	Promoter (<=1kb)	10	80685256	80701820	16565	2	ENSMUST00000003438	0	ENSMUSG00000003348	ENSMUSG00000003348
chr9	22002987	22014245	cluster_2	Promoter (<=1kb)	9	22003035	22014219	11185	1	ENSMUST00000003493	0	ENSMUSG00000003402	ENSMUSG00000003402
chr7	28392995	28399383	cluster_2	Promoter (<=1kb)	7	28393041	28399383	6343	1	ENSMUST00000122857	0	ENSMUSG00000003437	ENSMUSG00000003437
chr7	28385246	28392690	cluster_2	Promoter (<=1kb)	7	28386146	28392708	6563	2	ENSMUST00000003536	18	ENSMUSG00000003444	ENSMUSG00000003444
chr16	17925210	17928219	cluster_2	Promoter (<=1kb)	16	17925211	17928219	3009	2	ENSMUST00000003622	0	ENSMUSG00000003528	ENSMUSG00000003528
chr19	8774484	8776962	cluster_2	Promoter (<=1kb)	19	8774487	8776962	2476	2	ENSMUST00000176080	0	ENSMUSG00000003680	ENSMUSG00000003680
chr7	27233012	27257949	cluster_2	Promoter (<=1kb)	7	27233023	27257950	24928	1	ENSMUST00000003860	0	ENSMUSG00000003762	ENSMUSG00000003762
chr18	34624623	34633277	cluster_2	Promoter (<=1kb)	18	34624624	34633265	8642	1	ENSMUST00000167161	0	ENSMUSG00000003779	ENSMUSG00000003779
chr7	45339125	45367019	cluster_2	Promoter (<=1kb)	7	45339126	45366714	27589	2	ENSMUST00000107779	0	ENSMUSG00000003863	ENSMUSG00000003863
chr7	45421897	45434464	cluster_2	Promoter (<=1kb)	7	45421898	45434623	12726	2	ENSMUST00000107771	159	ENSMUSG00000003868	ENSMUSG00000003868
chr16	36043843	36071515	cluster_2	Promoter (<=1kb)	16	36043844	36071515	27672	2	ENSMUST00000004057	0	ENSMUSG00000003955	ENSMUSG00000003955
chr19	5689130	5702864	cluster_2	Promoter (<=1kb)	19	5689131	5702862	13732	1	ENSMUST00000004156	0	ENSMUSG00000004054	ENSMUSG00000004054
chr16	4765460	4789935	cluster_2	Promoter (<=1kb)	16	4750348	4770097	19750	2	ENSMUST00000147225	0	ENSMUSG00000004071	ENSMUSG00000004071
chr15	76660640	76668196	cluster_2	Promoter (<=1kb)	15	76660641	76668196	7556	1	ENSMUST00000004294	0	ENSMUSG00000004187	ENSMUSG00000004187
chr6	124712288	124716945	cluster_2	Promoter (<=1kb)	6	124712336	124713068	733	1	ENSMUST00000150847	0	ENSMUSG00000004264	ENSMUSG00000004264
chr6	29467782	29470509	cluster_2	Promoter (<=1kb)	6	29468068	29470512	2445	1	ENSMUST00000143101	0	ENSMUSG00000004285	ENSMUSG00000004285
chr8	60910388	60983311	cluster_2	Promoter (<=1kb)	8	60910389	60955233	44845	2	ENSMUST00000056508	0	ENSMUSG00000004319	ENSMUSG00000004319
chr8	72814597	73353540	cluster_2	Promoter (<=1kb)	8	72814599	73352556	537958	2	ENSMUST00000004497	0	ENSMUSG00000004383	ENSMUSG00000004383
chr16	22857844	22872465	cluster_2	Promoter (<=1kb)	16	22857845	22872388	14544	1	ENSMUST00000004574	0	ENSMUSG00000004460	ENSMUSG00000004460
chr16	22813213	22857669	cluster_2	Promoter (<=1kb)	16	22813215	22857569	44355	2	ENSMUST00000004576	0	ENSMUSG00000004462	ENSMUSG00000004462
chr7	43444071	43457800	cluster_2	Promoter (<=1kb)	7	43444108	43457800	13693	1	ENSMUST00000004729	0	ENSMUSG00000004610	ENSMUSG00000004610
chr10	80035952	80039659	cluster_2	Promoter (<=1kb)	10	80035949	80037185	1237	2	ENSMUST00000147507	0	ENSMUSG00000004667	ENSMUSG00000004667
chr12	85110832	85134091	cluster_2	Promoter (<=1kb)	12	85110833	85134091	23259	1	ENSMUST00000053811	0	ENSMUSG00000004789	ENSMUSG00000004789
chr3	87858902	87885562	cluster_2	Promoter (<=1kb)	3	87858900	87885608	26709	2	ENSMUST00000005015	46	ENSMUSG00000004895	ENSMUSG00000004895
chr3	87922600	87930195	cluster_2	Promoter (<=1kb)	3	87922601	87930127	7527	2	ENSMUST00000159091	0	ENSMUSG00000004896	ENSMUSG00000004896
chr10	81153965	81167720	cluster_2	Promoter (<=1kb)	10	81154235	81156124	1890	2	ENSMUST00000134017	0	ENSMUSG00000004934	ENSMUSG00000004934
chr17	5410863	5440260	cluster_2	Promoter (<=1kb)	17	5410864	5440260	29397	2	ENSMUST00000005053	0	ENSMUSG00000004945	ENSMUSG00000004945
chr6	124396815	124415067	cluster_2	Promoter (<=1kb)	6	124396816	124415067	18252	2	ENSMUST00000112532	0	ENSMUSG00000005069	ENSMUSG00000005069
chr11	69733998	69758633	cluster_2	Promoter (<=1kb)	11	69734410	69758223	23814	2	ENSMUST00000071213	0	ENSMUSG00000005198	ENSMUSG00000005198
chr11	69673109	69682084	cluster_2	Promoter (<=1kb)	11	69673115	69681846	8732	2	ENSMUST00000005336	0	ENSMUSG00000005204	ENSMUSG00000005204
chr6	54595110	54645822	cluster_2	Promoter (<=1kb)	6	54595111	54645839	50729	1	ENSMUST00000119706	0	ENSMUSG00000005225	ENSMUSG00000005225
chr16	18812293	18835261	cluster_2	Promoter (<=1kb)	16	18812294	18815910	3617	1	ENSMUST00000164795	0	ENSMUSG00000005262	ENSMUSG00000005262
chr5	33741351	33782704	cluster_2	Promoter (<=1kb)	5	33742534	33753562	11029	2	ENSMUST00000149886	0	ENSMUSG00000005299	ENSMUSG00000005299
chr5	135149710	135162662	cluster_2	Promoter (<=1kb)	5	135152718	135157621	4904	1	ENSMUST00000152013	0	ENSMUSG00000005374	ENSMUSG00000005374
chr8	83955693	83970195	cluster_2	Promoter (<=1kb)	8	83955714	83967847	12134	1	ENSMUST00000124913	0	ENSMUSG00000005470	ENSMUSG00000005470
chr2	90904739	90910561	cluster_2	Promoter (<=1kb)	2	90904740	90910561	5822	1	ENSMUST00000111464	0	ENSMUSG00000005505	ENSMUSG00000005505
chr7	111028950	111056377	cluster_2	Promoter (<=1kb)	7	111028951	111056377	27427	1	ENSMUST00000005749	0	ENSMUSG00000005609	ENSMUSG00000005609
chr7	111117672	111122675	cluster_2	Distal Intergenic	7	111070568	111083030	12463	2	ENSMUST00000162415	-34643	ENSMUSG00000005610	ENSMUSG00000005610
chr3	95032690	95042614	cluster_2	Promoter (<=1kb)	3	95032694	95042614	9921	2	ENSMUST00000107237	0	ENSMUSG00000005625	ENSMUSG00000005625
chr10	128303334	128321358	cluster_2	Promoter (<=1kb)	10	128303335	128321358	18024	1	ENSMUST00000005825	0	ENSMUSG00000005682	ENSMUSG00000005682
chr10	128337831	128362479	cluster_2	Promoter (<=1kb)	10	128337832	128362479	24648	1	ENSMUST00000005826	0	ENSMUSG00000005683	ENSMUSG00000005683
chr8	105701147	105703494	cluster_2	Promoter (<=1kb)	8	105701154	105703493	2340	1	ENSMUST00000098444	0	ENSMUSG00000005699	ENSMUSG00000005699
chr16	4544660	4559720	cluster_2	Promoter (<=1kb)	16	4544661	4559720	15060	2	ENSMUST00000005862	0	ENSMUSG00000005718	ENSMUSG00000005718
chr16	18239978	18248694	cluster_2	Promoter (<=1kb)	16	18239802	18248067	8266	2	ENSMUST00000052325	0	ENSMUSG00000005732	ENSMUSG00000005732
chr17	57234914	57247689	cluster_2	Promoter (<=1kb)	17	57234914	57247641	12728	2	ENSMUST00000005975	0	ENSMUSG00000005823	ENSMUSG00000005823
chr11	73199481	73224506	cluster_2	Promoter (<=1kb)	11	73199460	73224511	25052	1	ENSMUST00000006105	22	ENSMUSG00000005951	ENSMUSG00000005951
chr16	4039976	4077810	cluster_2	Promoter (<=1kb)	16	4040140	4044698	4559	2	ENSMUST00000137945	0	ENSMUSG00000005981	ENSMUSG00000005981
chr16	3884618	3904781	cluster_2	Promoter (<=1kb)	16	3884659	3902048	17390	1	ENSMUST00000176625	0	ENSMUSG00000005982	ENSMUSG00000005982
chr16	3905797	3908689	cluster_2	Promoter (<=1kb)	16	3895179	3908653	13475	2	ENSMUST00000177519	0	ENSMUSG00000005983	ENSMUSG00000005983
chr11	96072792	96075631	cluster_2	Promoter (<=1kb)	11	96068867	96075037	6171	2	ENSMUST00000178611	0	ENSMUSG00000006057	ENSMUSG00000006057
chr14	50915373	50924893	cluster_2	Promoter (<=1kb)	14	50906478	50924834	18357	2	ENSMUST00000160393	0	ENSMUSG00000006289	ENSMUSG00000006289
chr1	74279839	74284738	cluster_2	Promoter (<=1kb)	1	74279840	74284738	4899	2	ENSMUST00000006462	0	ENSMUSG00000006299	ENSMUSG00000006299
chr7	30589379	30589437	cluster_2	Promoter (<=1kb)	7	30568858	30588726	19869	2	ENSMUST00000108154	-654	ENSMUSG00000006307	ENSMUSG00000006307
chr7	30727700	30729534	cluster_2	Promoter (<=1kb)	7	30727701	30729534	1834	2	ENSMUST00000006478	0	ENSMUSG00000006315	ENSMUSG00000006315
chr4	148591512	148594619	cluster_2	Promoter (<=1kb)	4	148591918	148594199	2282	1	ENSMUST00000152701	0	ENSMUSG00000006442	ENSMUSG00000006442
chr2	167690758	167697413	cluster_2	Promoter (<=1kb)	2	167691177	167729172	37996	1	ENSMUST00000141923	0	ENSMUSG00000006462	ENSMUSG00000006462
chr2	25244812	25255414	cluster_2	Promoter (<=1kb)	2	25244821	25255383	10563	2	ENSMUST00000100329	0	ENSMUSG00000006471	ENSMUSG00000006471
chr10	79854431	79864435	cluster_2	Promoter (<=1kb)	10	79854605	79859712	5108	1	ENSMUST00000168988	0	ENSMUSG00000006498	ENSMUSG00000006498
chr8	122433595	122443422	cluster_2	Promoter (<=1kb)	8	122433596	122443422	9827	2	ENSMUST00000006692	0	ENSMUSG00000006517	ENSMUSG00000006517
chr7	46796093	46823800	cluster_2	Promoter (<=1kb)	7	46796103	46823800	27698	1	ENSMUST00000006774	0	ENSMUSG00000006599	ENSMUSG00000006599
chr5	31036035	31048562	cluster_2	Promoter (<=1kb)	5	31036036	31048002	11967	2	ENSMUST00000114665	0	ENSMUSG00000006641	ENSMUSG00000006641
chr9	108517086	108560167	cluster_2	Promoter (<=1kb)	9	108517087	108560167	43081	1	ENSMUST00000006851	0	ENSMUSG00000006673	ENSMUSG00000006673
chr17	31564772	31607693	cluster_2	Promoter (<=1kb)	17	31564801	31607680	42880	1	ENSMUST00000097352	0	ENSMUSG00000006705	ENSMUSG00000006705
chr17	34981853	34985893	cluster_2	Promoter (<=1kb)	17	34981862	34983981	2120	1	ENSMUST00000172523	0	ENSMUSG00000007050	ENSMUSG00000007050
chr19	6053629	6057751	cluster_2	Promoter (<=1kb)	19	6053630	6057751	4122	2	ENSMUST00000007482	0	ENSMUSG00000007338	ENSMUSG00000007338
chr12	111572316	111574402	cluster_2	Promoter (<=1kb)	12	111574510	111656227	81718	1	ENSMUST00000075281	-108	ENSMUSG00000007411	ENSMUSG00000007411
chr6	122309009	122317677	cluster_2	Promoter (<=1kb)	6	122308999	122316789	7791	1	ENSMUST00000123093	11	ENSMUSG00000007458	ENSMUSG00000007458
chr17	20945453	20965905	cluster_2	Promoter (<=1kb)	17	20945487	20958784	13298	1	ENSMUST00000173658	0	ENSMUSG00000007564	ENSMUSG00000007564
chr13	93304494	93405129	cluster_2	Promoter (<=1kb)	13	93304495	93360462	55968	1	ENSMUST00000102752	0	ENSMUSG00000007617	ENSMUSG00000007617
chr2	152758731	152830717	cluster_2	Promoter (<=1kb)	2	152780672	152830666	49995	2	ENSMUST00000109820	0	ENSMUSG00000007659	ENSMUSG00000007659
chr17	57021048	57031507	cluster_2	Promoter (<=1kb)	17	57021058	57031507	10450	2	ENSMUST00000007814	0	ENSMUSG00000007670	ENSMUSG00000007670
chr8	70868226	70873490	cluster_2	Promoter (<=1kb)	8	70868227	70873490	5264	2	ENSMUST00000007865	0	ENSMUSG00000007721	ENSMUSG00000007721
chr11	51685384	51688634	cluster_2	Promoter (<=1kb)	11	51685386	51688653	3268	2	ENSMUST00000007921	19	ENSMUSG00000007777	ENSMUSG00000007777
chr9	108306159	108337943	cluster_2	Promoter (<=1kb)	9	108306205	108337939	31735	1	ENSMUST00000007959	0	ENSMUSG00000007815	ENSMUSG00000007815
chr7	16738443	16749290	cluster_2	Promoter (<=1kb)	7	16746764	16749294	2531	1	ENSMUST00000141496	0	ENSMUSG00000008036	ENSMUSG00000008036
chr7	44489937	44496513	cluster_2	Promoter (<=1kb)	7	44489938	44496513	6576	2	ENSMUST00000008284	0	ENSMUSG00000008140	ENSMUSG00000008140
chr2	90745369	90781020	cluster_2	Promoter (<=1kb)	2	90745370	90781021	35652	1	ENSMUST00000013759	0	ENSMUSG00000008200	ENSMUSG00000008200
chr9	25108129	25151781	cluster_2	Promoter (<=1kb)	9	25108130	25151781	43652	2	ENSMUST00000008573	0	ENSMUSG00000008429	ENSMUSG00000008429
chr8	105860659	105879337	cluster_2	Promoter (<=1kb)	8	105860634	105880402	19769	1	ENSMUST00000008594	26	ENSMUSG00000008450	ENSMUSG00000008450
chr8	105860633	105880401	cluster_2	Promoter (<=1kb)	8	105860634	105880402	19769	1	ENSMUST00000008594	0	ENSMUSG00000008450	ENSMUSG00000008450
chr1	152766541	152775580	cluster_2	Promoter (<=1kb)	1	152766542	152775597	9056	1	ENSMUST00000077755	0	ENSMUSG00000008475	ENSMUSG00000008475
chr17	33951998	33955641	cluster_2	Promoter (<=1kb)	17	33951999	33952689	691	2	ENSMUST00000174758	0	ENSMUSG00000008668	ENSMUSG00000008668
chr13	17880574	17944217	cluster_2	Promoter (<=1kb)	13	17880575	17944239	63665	2	ENSMUST00000009003	22	ENSMUSG00000008859	ENSMUSG00000008859
chr11	4704677	4737666	cluster_2	Promoter (<=1kb)	11	4704678	4737669	32992	1	ENSMUST00000009220	0	ENSMUSG00000009076	ENSMUSG00000009076
chr11	5069686	5099088	cluster_2	Promoter (<=1kb)	11	5069698	5099067	29370	2	ENSMUST00000073308	0	ENSMUSG00000009079	ENSMUSG00000009079
chr10	75893397	75895941	cluster_2	Promoter (<=1kb)	10	75893398	75895941	2544	1	ENSMUST00000009236	0	ENSMUSG00000009092	ENSMUSG00000009092
chr13	98842080	98926384	cluster_2	Promoter (<=1kb)	13	98839019	98891040	52022	2	ENSMUST00000109399	0	ENSMUSG00000009470	ENSMUSG00000009470
chr9	113930933	113977201	cluster_2	Promoter (<=1kb)	9	113930934	113977199	46266	1	ENSMUST00000009885	0	ENSMUSG00000009741	ENSMUSG00000009741
chr9	78109191	78172109	cluster_2	Promoter (<=1kb)	9	78109192	78167938	58747	1	ENSMUST00000118869	0	ENSMUSG00000009828	ENSMUSG00000009828
chr1	106720409	106759742	cluster_2	Promoter (<=1kb)	1	106720410	106759742	39333	2	ENSMUST00000010049	0	ENSMUSG00000009905	ENSMUSG00000009905
chr9	44407713	44410406	cluster_2	Promoter (<=1kb)	9	44407714	44410405	2692	1	ENSMUST00000080300	0	ENSMUSG00000009927	ENSMUSG00000009927
chr9	107569162	107572778	cluster_2	Promoter (<=1kb)	9	107569117	107572776	3660	1	ENSMUST00000010191	46	ENSMUSG00000010047	ENSMUSG00000010047
chr7	47050639	47054776	cluster_2	Promoter (<=1kb)	7	47050640	47054776	4137	1	ENSMUST00000010451	0	ENSMUSG00000010307	ENSMUSG00000010307
chr14	55662266	55671906	cluster_2	Promoter (<=1kb)	14	55662265	55671873	9609	2	ENSMUST00000163750	0	ENSMUSG00000010376	ENSMUSG00000010376
chr14	54426908	54429750	cluster_2	Promoter (<=1kb)	14	54426909	54429750	2842	1	ENSMUST00000010550	0	ENSMUSG00000010406	ENSMUSG00000010406
chr4	109676626	109963960	cluster_2	Promoter (<=1kb)	4	109676997	109683345	6349	1	ENSMUST00000143217	0	ENSMUSG00000010517	ENSMUSG00000010517
chr7	44840775	44849079	cluster_2	Promoter (<=1kb)	7	44848991	44855408	6418	1	ENSMUST00000107885	0	ENSMUSG00000011096	ENSMUSG00000011096
chr12	17544872	17551502	cluster_2	Promoter (<=1kb)	12	17544873	17551502	6630	1	ENSMUST00000171737	0	ENSMUSG00000011179	ENSMUSG00000011179
chr11	45945305	45955188	cluster_2	Promoter (<=1kb)	11	45946843	45955188	8346	2	ENSMUST00000109254	0	ENSMUSG00000011254	ENSMUSG00000011254
chr7	44896078	44900624	cluster_2	Promoter (<=1kb)	7	44896079	44900623	4545	1	ENSMUST00000071207	0	ENSMUSG00000011658	ENSMUSG00000011658
chr8	4166566	4193701	cluster_2	Promoter (<=1kb)	8	4166567	4186880	20314	1	ENSMUST00000177499	0	ENSMUSG00000011832	ENSMUSG00000011832
chr12	55836365	55869735	cluster_2	Promoter (<=1kb)	12	55836366	55869735	33370	1	ENSMUST00000059250	0	ENSMUSG00000012076	ENSMUSG00000012076
chr4	134102582	134126780	cluster_2	Promoter (<=1kb)	4	134102583	134126776	24194	1	ENSMUST00000074690	0	ENSMUSG00000012126	ENSMUSG00000012126
chr14	18271135	18284000	cluster_2	Promoter (<=1kb)	14	18269304	18271391	2088	2	ENSMUST00000147121	0	ENSMUSG00000012405	ENSMUSG00000012405
chr19	37376402	37421859	cluster_2	Promoter (<=1kb)	19	37376403	37421859	45457	1	ENSMUST00000012587	0	ENSMUSG00000012443	ENSMUSG00000012443
chr6	8255935	8259141	cluster_2	Promoter (<=1kb)	6	8257221	8259140	1920	2	ENSMUST00000159594	0	ENSMUSG00000012483	ENSMUSG00000012483
chr6	29540826	29609607	cluster_2	Promoter (<=1kb)	6	29540827	29609607	68781	2	ENSMUST00000115251	0	ENSMUSG00000012535	ENSMUSG00000012535
chr7	12922310	12926686	cluster_2	Promoter (<=1kb)	7	12922318	12926494	4177	1	ENSMUST00000147435	0	ENSMUSG00000012848	ENSMUSG00000012848
chr8	83900097	83941954	cluster_2	Promoter (<=1kb)	8	83900105	83941954	41850	1	ENSMUST00000141158	0	ENSMUSG00000013033	ENSMUSG00000013033
chr16	22381312	22439570	cluster_2	Promoter (<=1kb)	16	22381316	22436514	55199	2	ENSMUST00000168774	0	ENSMUSG00000013089	ENSMUSG00000013089
chr8	105708302	105710168	cluster_2	Promoter (<=1kb)	8	105708291	105710244	1954	1	ENSMUST00000013302	12	ENSMUSG00000013158	ENSMUSG00000013158
chr8	105524469	105566040	cluster_2	Promoter (<=1kb)	8	105530651	105539476	8826	2	ENSMUST00000144486	0	ENSMUSG00000013160	ENSMUSG00000013160
chr1	171234852	171247122	cluster_2	Promoter (<=1kb)	1	171234853	171235540	688	2	ENSMUST00000138069	0	ENSMUSG00000013593	ENSMUSG00000013593
chr11	58330706	58347728	cluster_2	Promoter (<=1kb)	11	58330724	58347728	17005	1	ENSMUST00000116376	0	ENSMUSG00000013646	ENSMUSG00000013646
chr10	79977119	79984330	cluster_2	Promoter (<=1kb)	10	79974948	79978773	3826	2	ENSMUST00000132080	0	ENSMUSG00000013858	ENSMUSG00000013858
